parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
286,1,136845,Pseudomonas putida group,9.0,9
136845,2,303,Pseudomonas putida,9.0,9
286,1,136843,Pseudomonas fluorescens group,8.0,8
136843,2,1421430,Pseudomonas granadensis,8.0,8
286,2,437900,Pseudomonas marincola,6.0,6
286,2,191390,Pseudomonas palleroniana,3.0,3
286,2,2599595,Pseudomonas eucalypticola,1.0,1
286,1,136841,Pseudomonas aeruginosa group,1.0,1
136841,2,287,Pseudomonas aeruginosa,1.0,1
135621,1,2901164,Stutzerimonas,1.0,1
2887365,1,2742,Marinobacter,1.0,1
2742,1,83889,unclassified Marinobacter,1.0,1
543,1,547,Enterobacter,19.0,19
547,2,2494702,Enterobacter huaxiensis,19.0,19
543,1,561,Escherichia,5.0,5
561,2,562,Escherichia coli,1.0,1
543,1,544,Citrobacter,5.0,5
544,1,2644389,unclassified Citrobacter,5.0,5
2644389,2,1573676,Citrobacter sp. R56,5.0,5
2890311,1,160674,Raoultella,2.0,2
160674,2,54291,Raoultella ornithinolytica,2.0,2
543,1,2055880,Pseudescherichia,1.0,1
2055880,2,566,Pseudescherichia vulneris,1.0,1
543,1,590,Salmonella,1.0,1
590,2,28901,Salmonella enterica,1.0,1
1903411,1,34037,Rahnella,2.0,2
34037,2,1805933,Rahnella sikkimica,2.0,2
1903411,1,1565532,Rouxiella,1.0,1
1565532,2,1513468,Rouxiella chamberiensis,1.0,1
1903411,1,1964366,Nissabacter,1.0,1
1964366,1,2636213,unclassified Nissabacter,1.0,1
2636213,2,2126321,Nissabacter sp. SGAir0207,1.0,1
1046,1,85073,Thermochromatium,34.0,34
85073,2,1050,Thermochromatium tepidum,34.0,34
1046,1,61593,Thiorhodovibrio,6.0,6
61593,2,77007,Thiorhodovibrio winogradskyi,6.0,6
1046,1,1056,Thiocapsa,1.0,1
1056,1,2641286,unclassified Thiocapsa,1.0,1
2641286,2,2024551,Thiocapsa sp.,1.0,1
72276,1,1051,Ectothiorhodospira,2.0,2
1051,1,2684909,unclassified Ectothiorhodospira,2.0,2
2684909,2,1442136,Ectothiorhodospira sp. BSL-9,2.0,2
32033,1,40323,Stenotrophomonas,12.0,12
40323,1,995085,Stenotrophomonas maltophilia group,1.0,1
995085,1,2961925,unclassified Stenotrophomonas maltophilia group,1.0,1
2961925,2,2072406,Stenotrophomonas sp. ZAC14D2_NAIMI4_6,1.0,1
32033,1,83618,Pseudoxanthomonas,4.0,4
83618,2,314722,Pseudoxanthomonas suwonensis,4.0,4
32033,1,68,Lysobacter,2.0,2
32033,1,338,Xanthomonas,1.0,1
338,2,456327,Xanthomonas euvesicatoria,1.0,1
1775411,1,323413,Dokdonella,9.0,9
323413,2,323415,Dokdonella koreensis,9.0,9
1775411,1,242605,Luteibacter,2.0,2
242605,2,2589080,Luteibacter pinisoli,2.0,2
1775411,1,231454,Dyella,1.0,1
231454,1,2634549,unclassified Dyella,1.0,1
2634549,2,2994496,Dyella sp. GSA-30,1.0,1
84642,1,642,Aeromonas,17.0,17
642,2,645,Aeromonas salmonicida,16.0,16
28256,1,2745,Halomonas,1.0,1
2745,1,2609666,unclassified Halomonas,1.0,1
2609666,2,2587844,Halomonas sp. THAF5a,1.0,1
28256,1,404432,Salinicola,1.0,1
404432,2,1949085,Salinicola lusitanus,1.0,1
224379,1,158481,Hahella,1.0,1
158481,1,2624107,unclassified Hahella,1.0,1
2624107,2,3015983,Hahella sp. HNIBRBA332,1.0,1
2823145,1,1502941,Pleionea,1.0,1
1502941,1,2632466,unclassified Pleionea,1.0,1
2632466,2,3070815,Pleionea sp. HL-JVS1,1.0,1
135616,1,933,Thiomicrospira,5.0,5
933,2,406020,Thiomicrospira microaerophila,5.0,5
135617,1,1030,Thiothrix,1.0,1
1030,2,2735563,Thiothrix subterranea,1.0,1
468,1,497,Psychrobacter,3.0,3
497,1,196806,unclassified Psychrobacter,3.0,3
468,1,469,Acinetobacter,1.0,1
469,2,202950,Acinetobacter baylyi,1.0,1
267893,1,135575,Idiomarina,4.0,4
135575,1,2614829,unclassified Idiomarina,4.0,4
2614829,2,2100422,Idiomarina sp. OT37-5b,4.0,4
641,1,657,Photobacterium,3.0,3
657,2,865757,Photobacterium atrarenae,2.0,2
657,1,2628852,unclassified Photobacterium,1.0,1
2628852,2,2899122,Photobacterium sp. TY1-4,1.0,1
403,1,416,Methylomonas,1.0,1
416,1,2608980,unclassified Methylomonas,1.0,1
2608980,2,2785785,Methylomonas sp. LL1,1.0,1
1706373,1,48073,Microbulbifer,1.0,1
48073,1,2619833,unclassified Microbulbifer,1.0,1
227290,1,379,Rhizobium,10.0,10
379,2,451876,Rhizobium rhizoryzae,8.0,8
227290,1,357,Agrobacterium,9.0,9
357,1,1183400,Agrobacterium tumefaciens complex,7.0,7
1183400,2,358,Agrobacterium tumefaciens,7.0,7
357,2,373,Agrobacterium vitis,2.0,2
227290,1,1612611,Pararhizobium,5.0,5
1612611,1,2643050,unclassified Pararhizobium,5.0,5
2643050,2,2986923,Pararhizobium sp. BT-229,5.0,5
227290,1,1903858,Pseudorhizobium,5.0,5
1903858,2,1335061,Pseudorhizobium flavum,5.0,5
227292,1,28105,Sinorhizobium,28.0,28
28105,2,1752398,Sinorhizobium alkalisoli,27.0,27
28105,2,382,Sinorhizobium meliloti,1.0,1
82115,1,323620,Shinella,2.0,2
323620,1,2643062,unclassified Shinella,1.0,1
323620,2,2919913,Shinella sedimenti,1.0,1
82115,1,2040486,Gellertiella,1.0,1
2040486,1,2040488,environmental samples,1.0,1
2040488,2,2040489,uncultured Gellertiella sp.,1.0,1
41294,1,374,Bradyrhizobium,25.0,25
374,1,2631580,unclassified Bradyrhizobium,25.0,25
2631580,2,3140245,Bradyrhizobium sp. B124,21.0,21
2631580,2,2782665,Bradyrhizobium sp. 200,2.0,2
2631580,2,2782654,Bradyrhizobium sp. 186,1.0,1
69277,1,68287,Mesorhizobium,21.0,21
68287,1,325217,unclassified Mesorhizobium,20.0,20
325217,2,2865837,Mesorhizobium sp. AR02,13.0,13
325217,2,2493678,Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1,7.0,7
69277,1,2911176,Aquibium,3.0,3
2911176,2,675281,Aquibium microcysteis,3.0,3
69277,1,31988,Aminobacter,1.0,1
31993,1,133,Methylocystis,11.0,11
133,2,173366,Methylocystis rosea,11.0,11
2826938,1,234,Brucella,3.0,3
234,1,2632610,unclassified Brucella,3.0,3
2632610,2,1149953,Brucella sp. 10RB9215,3.0,3
2831106,1,1082930,Pelagibacterium,2.0,2
1082930,2,1046114,Pelagibacterium nitratireducens,2.0,2
119045,1,407,Methylobacterium,2.0,2
407,2,2202827,Methylobacterium terrae,1.0,1
255475,1,293088,Martelella,2.0,2
293088,1,392330,environmental samples,2.0,2
392330,2,392331,uncultured Martelella sp.,2.0,2
2685818,1,1904377,Acuticoccus,1.0,1
1904377,1,2631034,unclassified Acuticoccus,1.0,1
2631034,2,3072793,Acuticoccus sp. MNP-M23,1.0,1
2831100,1,85413,Bosea,1.0,1
85413,2,151416,Bosea vestrisii,1.0,1
655351,1,655352,Cohaesibacter,1.0,1
655352,1,1002545,environmental samples,1.0,1
1002545,2,1002546,uncultured Cohaesibacter sp.,1.0,1
45401,1,81,Hyphomicrobium,1.0,1
81,2,53399,Hyphomicrobium denitrificans,1.0,1
335928,1,556257,Pseudolabrys,1.0,1
556257,1,2638514,unclassified Pseudolabrys,1.0,1
2638514,2,2562284,Pseudolabrys sp. FHR47,1.0,1
41297,1,13687,Sphingomonas,32.0,32
13687,2,185951,Sphingomonas aerolata,22.0,22
13687,2,3132797,Sphingomonas flavescens,6.0,6
13687,2,93064,Sphingomonas koreensis,3.0,3
13687,2,152682,Sphingomonas melonis,1.0,1
41297,1,165696,Novosphingobium,10.0,10
165696,2,2698673,Novosphingobium decolorationis,5.0,5
165696,2,2728851,Novosphingobium olei,5.0,5
2800788,1,1041,Erythrobacter,31.0,31
1041,1,2633097,unclassified Erythrobacter,28.0,28
1041,2,2739433,Erythrobacter mangrovi,3.0,3
2800788,1,1111,Porphyrobacter,1.0,1
1111,1,2683265,unclassified Porphyrobacter,1.0,1
2683265,2,2003315,Porphyrobacter sp. CACIAM 03H1,1.0,1
76892,1,41275,Brevundimonas,18.0,18
41275,2,2774190,Brevundimonas goettingensis,18.0,18
433,1,2919364,Novacetimonas,6.0,6
2919364,2,436,Novacetimonas hansenii,6.0,6
41295,1,1612157,Pararhodospirillum,2.0,2
1612157,2,1084,Pararhodospirillum photometricum,2.0,2
2829815,1,1543704,Niveispirillum,1.0,1
1543704,2,1612173,Niveispirillum cyanobacteriorum,1.0,1
2844864,1,526215,Thalassobaculum,1.0,1
526215,1,2632499,unclassified Thalassobaculum,1.0,1
2632499,2,3100173,Thalassobaculum sp. OXR-137,1.0,1
31989,1,1855413,Brevirhabdus,1.0,1
1855413,2,1267768,Brevirhabdus pacifica,1.0,1
31989,1,1209946,Roseicitreum,1.0,1
1209946,2,564137,Roseicitreum antarcticum,1.0,1
2854170,1,53945,Octadecabacter,1.0,1
53945,2,53946,Octadecabacter arcticus,1.0,1
255474,1,208215,Parvularcula,1.0,1
208215,2,208216,Parvularcula bermudensis,1.0,1
2066491,1,2943291,Pseudemcibacter,1.0,1
2943291,2,2857064,Pseudemcibacter aquimaris,1.0,1
1268,1,32207,Rothia,172199.0,172199
32207,2,43675,Rothia mucilaginosa,171936.0,171936
32207,2,2047,Rothia dentocariosa,173.0,173
32207,2,172042,Rothia aeria,35.0,35
32207,1,2689056,unclassified Rothia (in: high G+C Gram-positive bacteria),21.0,21
2689056,2,2810516,Rothia sp. ZJ932,21.0,21
32207,2,85336,Rothia nasimurium,12.0,12
32207,2,37923,Rothia kristinae,9.0,9
32207,2,396015,Rothia terrae,2.0,2
1268,1,1663,Arthrobacter,261.0,261
1663,1,235627,unclassified Arthrobacter,191.0,191
235627,2,1357915,Arthrobacter sp. QXT-31,31.0,31
235627,2,2575374,Arthrobacter sp. 24S4-2,27.0,27
235627,2,2991715,Arthrobacter sp. ATA002,25.0,25
235627,2,904039,Arthrobacter sp. NEB 688,13.0,13
235627,2,2830992,Arthrobacter sp. StoSoilB5,11.0,11
235627,2,2987701,Arthrobacter sp. YA7-1,10.0,10
235627,2,2017685,Arthrobacter sp. PM3,9.0,9
235627,2,2894187,Arthrobacter sp. zg-Y919,9.0,9
235627,2,1118963,Arthrobacter sp. Rue61a,8.0,8
235627,2,1704044,Arthrobacter sp. ERGS1:01,7.0,7
235627,2,2828862,Arthrobacter sp. Helios,6.0,6
235627,2,2879617,Arthrobacter sp. FW305-BF8,4.0,4
235627,2,2830997,Arthrobacter sp. NicSoilB4,3.0,3
235627,2,2830983,Arthrobacter sp. NtRootA1,3.0,3
235627,2,2894192,Arthrobacter sp. zg-Y820,2.0,2
235627,2,2830999,Arthrobacter sp. NicSoilB11,1.0,1
235627,2,2830993,Arthrobacter sp. StoSoilB13,1.0,1
235627,2,3039385,Arthrobacter sp. Y-9,1.0,1
1663,2,2211210,Arthrobacter dokdonellae,24.0,24
1663,2,37921,Arthrobacter agilis,18.0,18
1663,2,156980,Arthrobacter woluwensis,14.0,14
1663,2,1670,Arthrobacter citreus,2.0,2
1663,2,199136,Arthrobacter koreensis,1.0,1
1663,2,37928,Arthrobacter crystallopoietes,1.0,1
1663,2,656366,Arthrobacter alpinus,1.0,1
1663,2,2813727,Arthrobacter polaris,1.0,1
1663,2,2886936,Arthrobacter zhangbolii,1.0,1
1268,1,1269,Micrococcus,147.0,147
1269,2,1273,Micrococcus lylae,107.0,107
1269,2,1270,Micrococcus luteus,35.0,35
1269,2,574650,Micrococcus terreus,3.0,3
1268,1,1742990,Paeniglutamicibacter,47.0,47
1742990,1,2639426,unclassified Paeniglutamicibacter,47.0,47
2639426,2,2853258,Paeniglutamicibacter sp. Y32M11,38.0,38
2639426,2,2986919,Paeniglutamicibacter sp. ZC-3,5.0,5
1268,1,1742993,Pseudarthrobacter,45.0,45
1742993,2,85085,Pseudarthrobacter chlorophenolicus,28.0,28
1742993,2,1671,Pseudarthrobacter oxydans,10.0,10
1742993,1,2647000,unclassified Pseudarthrobacter,7.0,7
2647000,2,2772401,Pseudarthrobacter sp. BIM B-2242,4.0,4
2647000,2,2590775,Pseudarthrobacter sp. NIBRBAC000502772,2.0,2
2647000,2,2973976,Pseudarthrobacter sp. NS4,1.0,1
1268,1,1742991,Pseudoglutamicibacter,45.0,45
1742991,2,98671,Pseudoglutamicibacter albus,45.0,45
1268,1,1742989,Glutamicibacter,37.0,37
1742989,2,1933880,Glutamicibacter halophytocola,19.0,19
1742989,2,1775880,Glutamicibacter mishrai,10.0,10
1742989,2,162496,Glutamicibacter creatinolyticus,1.0,1
1742989,1,2627139,unclassified Glutamicibacter,1.0,1
2627139,2,2984842,Glutamicibacter sp. JL.03c,1.0,1
1268,1,596707,Sinomonas,27.0,27
596707,1,2646595,unclassified Sinomonas,26.0,26
2646595,2,2020377,Sinomonas sp. R1AF57,26.0,26
596707,2,37927,Sinomonas atrocyanea,1.0,1
1268,1,2078575,Psychromicrobium,10.0,10
2078575,2,1618207,Psychromicrobium lacuslunae,10.0,10
1268,1,169133,Citricoccus,9.0,9
169133,1,2632435,unclassified Citricoccus,6.0,6
2632435,2,3073268,Citricoccus sp. I39-566,6.0,6
1268,1,1742992,Paenarthrobacter,4.0,4
1268,1,57493,Kocuria,2.0,2
57493,2,71999,Kocuria palustris,1.0,1
1268,1,1645,Renibacterium,2.0,2
1645,2,1646,Renibacterium salmoninarum,2.0,2
85023,1,33882,Microbacterium,141.0,141
33882,1,2609290,unclassified Microbacterium,38.0,38
2609290,2,3035531,Microbacterium sp. BDGP8,9.0,9
2609290,2,3049073,Microbacterium sp. zg-Y1090,9.0,9
2609290,2,3135262,Microbacterium sp. LWO13-1.2,7.0,7
2609290,2,3049072,Microbacterium sp. zg-Y818,6.0,6
2609290,2,3135258,Microbacterium sp. LWH11-1.2,2.0,2
2609290,2,2766784,Microbacterium sp. Nx66,2.0,2
2609290,2,1696072,Microbacterium sp. CGR1,1.0,1
2609290,2,367477,Microbacterium sp. XT11,1.0,1
33882,2,3079935,Microbacterium limosum,30.0,30
33882,2,2541726,Microbacterium wangchenii,30.0,30
33882,2,370764,Microbacterium pygmaeum,12.0,12
33882,2,2509458,Microbacterium protaetiae,7.0,7
33882,2,2909587,Microbacterium elymi,4.0,4
33882,2,69362,Microbacterium schleiferi,1.0,1
33882,2,162426,Microbacterium hominis,1.0,1
33882,2,2782168,Microbacterium atlanticum,1.0,1
33882,2,3028316,Microbacterium horticulturae,1.0,1
33882,2,33918,Microbacterium liquefaciens,1.0,1
85023,1,33886,Rathayibacter,79.0,79
33886,2,1891671,Rathayibacter oskolensis,43.0,43
85023,1,55968,Leucobacter,63.0,63
55968,2,2714934,Leucobacter insecticola,31.0,31
55968,2,1935379,Leucobacter muris,11.0,11
55968,1,2621730,unclassified Leucobacter,5.0,5
2621730,2,2875729,Leucobacter sp. Psy1,3.0,3
2621730,2,2813744,Leucobacter sp. CX169,2.0,2
55968,2,340320,Leucobacter luti,2.0,2
55968,2,683042,Leucobacter denitrificans,2.0,2
55968,2,2932245,Leucobacter rhizosphaerae,1.0,1
85023,1,1573,Clavibacter,27.0,27
1573,2,28447,Clavibacter michiganensis,7.0,7
85023,1,1649457,Homoserinibacter,22.0,22
1649457,1,2649549,unclassified Homoserinibacter,22.0,22
2649549,2,2985506,Homoserinibacter sp. YIM 151385,22.0,22
85023,1,1195526,Gryllotalpicola,20.0,20
1195526,2,2419771,Gryllotalpicola protaetiae,20.0,20
85023,1,427753,Humibacter,18.0,18
427753,2,2599293,Humibacter ginsenosidimutans,18.0,18
85023,1,69578,Cryobacterium,15.0,15
69578,1,2649013,unclassified Cryobacterium,15.0,15
2649013,2,1897061,Cryobacterium sp. SO1,15.0,15
85023,1,1632778,Diaminobutyricibacter,12.0,12
1632778,1,2620057,unclassified Diaminobutyricibacter,12.0,12
2620057,2,3143537,Diaminobutyricibacter sp. McL0608,12.0,12
85023,1,1705353,Aurantimicrobium,11.0,11
1705353,1,2623385,unclassified Aurantimicrobium,8.0,8
2623385,2,2079575,Aurantimicrobium sp. MWH-Uga1,4.0,4
2623385,2,2986279,Aurantimicrobium sp. INA4,4.0,4
1705353,2,708131,Aurantimicrobium minutum,1.0,1
1705353,2,1987356,Aurantimicrobium photophilum,1.0,1
85023,1,33877,Agromyces,8.0,8
33877,2,659012,Agromyces soli,7.0,7
33877,2,589382,Agromyces flavus,1.0,1
1655489,1,529883,Rhodoluna,4.0,4
529883,2,529884,Rhodoluna lacicola,4.0,4
1655489,1,529881,Aquiluna,1.0,1
529881,1,2617988,unclassified Aquiluna,1.0,1
2617988,2,2968831,Aquiluna sp. KACHI24,1.0,1
85023,1,518733,Microterricola,4.0,4
518733,2,412690,Microterricola viridarii,4.0,4
85023,1,235888,Salinibacterium,4.0,4
235888,1,2632331,unclassified Salinibacterium,4.0,4
2632331,2,3138237,Salinibacterium sp. TMP30,2.0,2
2632331,2,2508880,Salinibacterium sp. UTAS2018,1.0,1
2632331,2,2603292,Salinibacterium sp. dk2585,1.0,1
85023,1,2034,Curtobacterium,3.0,3
2034,1,257496,unclassified Curtobacterium,2.0,2
257496,2,2175646,Curtobacterium sp. MCSS17_007,2.0,2
2034,2,2035,Curtobacterium flaccumfaciens,1.0,1
85023,1,110932,Leifsonia,2.0,2
110932,2,1575,Leifsonia xyli,1.0,1
110932,2,150026,Leifsonia shinshuensis,1.0,1
85023,1,256818,Gulosibacter,1.0,1
256818,2,256821,Gulosibacter molinativorax,1.0,1
85023,1,447237,Frondihabitans,1.0,1
447237,1,2626248,unclassified Frondihabitans,1.0,1
2626248,2,1446794,Frondihabitans sp. 762G35,1.0,1
85023,1,46352,Agrococcus,1.0,1
46352,1,2615065,unclassified Agrococcus,1.0,1
2615065,2,2810513,Agrococcus sp. Marseille-Q4369,1.0,1
85023,1,1434032,Pontimonas,1.0,1
1434032,2,1159327,Pontimonas salivibrio,1.0,1
85019,1,1696,Brevibacterium,109.0,109
1696,1,2614124,unclassified Brevibacterium,36.0,36
2614124,2,2777556,Brevibacterium sp. SMBL_HHYL_HB1,26.0,26
2614124,2,2999062,Brevibacterium sp. BRM-1,7.0,7
2614124,2,3020906,Brevibacterium sp. BDJS002,3.0,3
1696,2,273384,Brevibacterium aurantiacum,24.0,24
1696,2,358099,Brevibacterium oceani,9.0,9
1696,2,2898795,Brevibacterium zhoupengii,9.0,9
1696,2,33889,Brevibacterium casei,5.0,5
85016,1,1707,Cellulomonas,81.0,81
1707,1,2620175,unclassified Cellulomonas,33.0,33
2620175,2,2003551,Cellulomonas sp. PSBB021,28.0,28
2620175,2,2591145,Cellulomonas sp. Y8,4.0,4
2620175,2,2962632,Cellulomonas sp. NTE-D12,1.0,1
1707,2,1711,Cellulomonas flavigena,10.0,10
1707,2,2566013,Cellulomonas shaoxiangyii,7.0,7
1707,2,2729175,Cellulomonas taurus,2.0,2
1707,2,2968083,Cellulomonas xiejunii,1.0,1
1707,2,2968085,Cellulomonas wangsupingiae,1.0,1
85016,1,162491,Oerskovia,21.0,21
162491,1,2619021,unclassified Oerskovia,21.0,21
2619021,2,1179673,Oerskovia sp. KBS0722,21.0,21
85016,1,665568,Paraoerskovia,1.0,1
665568,2,1138587,Paraoerskovia sediminicola,1.0,1
1331736,1,626119,Ruania,59.0,59
626119,2,2779775,Ruania alkalisoli,36.0,36
626119,2,2897773,Ruania halotolerans,22.0,22
