parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1485,1,2614128,unclassified Clostridium,1.0,1
2614128,2,755731,Clostridium sp. BNL1100,1.0,1
1485,2,2320868,Clostridium manihotivorum,1.0,1
538999,1,1918454,Flintibacter,1.0,1
1918454,1,2610894,unclassified Flintibacter,1.0,1
2610894,2,2610895,Flintibacter sp. KGMB00164,1.0,1
3071002,1,44000,Caldicellulosiruptor,1.0,1
44000,2,1222016,Caldicellulosiruptor changbaiensis,1.0,1
119859,1,111782,Tolypothrix,4.0,4
111782,1,2649714,unclassified Tolypothrix,4.0,4
1890450,1,2546365,Rippkaea,1.0,1
2546365,2,2546366,Rippkaea orientalis,1.0,1
183710,1,1298,Deinococcus,1.0,1
1298,2,317577,Deinococcus ficus,1.0,1
481,1,482,Neisseria,239415.0,239415
482,2,28449,Neisseria subflava,133732.0,133732
482,2,488,Neisseria mucosa,80995.0,80995
482,2,487,Neisseria meningitidis,13466.0,13466
482,2,485,Neisseria gonorrhoeae,3851.0,3851
482,1,2623750,unclassified Neisseria,555.0,555
2623750,2,2972775,Neisseria sp. Marseille-Q5346,163.0,163
2623750,2,3077590,Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055,158.0,158
2623750,2,1871109,Neisseria sp. RH3002v2g,134.0,134
2623750,2,641148,Neisseria sp. oral taxon 014,31.0,31
2623750,2,2937985,Neisseria sp. Marseille-Q6792,18.0,18
2623750,2,655307,Neisseria sp. KEM232,10.0,10
2623750,2,2912675,Neisseria sp. Dent CA1/247,4.0,4
482,2,484,Neisseria flavescens,83.0,83
482,2,486,Neisseria lactamica,67.0,67
482,2,490,Neisseria sicca,43.0,43
482,2,495,Neisseria elongata,39.0,39
482,2,267212,Neisseria bacilliformis,38.0,38
482,2,33053,Neisseria perflava,28.0,28
482,2,1853278,Neisseria chenwenguii,28.0,28
482,2,2666100,Neisseria brasiliensis,24.0,24
482,2,1853276,Neisseria weixii,23.0,23
482,2,28091,Neisseria weaveri,21.0,21
482,2,326522,Neisseria animaloris,20.0,20
482,2,640030,Neisseria zalophi,19.0,19
482,2,2912188,Neisseria lisongii,18.0,18
482,2,1470200,Neisseria arctica,17.0,17
482,2,607711,Neisseria wadsworthii,16.0,16
482,2,492,Neisseria animalis,16.0,16
482,2,2709396,Neisseria yangbaofengii,16.0,16
482,2,483,Neisseria cinerea,15.0,15
482,2,496,Neisseria macacae,14.0,14
482,2,1815583,Neisseria musculi,14.0,14
482,2,1931275,Neisseria dumasiana,12.0,12
482,2,493,Neisseria canis,11.0,11
482,2,607712,Neisseria shayeganii,9.0,9
482,2,194197,Neisseria dentiae,9.0,9
482,2,326523,Neisseria zoodegmatis,2.0,2
481,1,59,Vitreoscilla,5.0,5
59,2,1689272,Vitreoscilla massiliensis,2.0,2
59,2,61,Vitreoscilla stercoraria,1.0,1
481,1,1193515,Snodgrassella,5.0,5
1193515,2,1196083,Snodgrassella alvi,2.0,2
1193515,2,2946699,Snodgrassella communis,1.0,1
481,1,334107,Conchiformibius,4.0,4
334107,2,153493,Conchiformibius steedae,4.0,4
481,1,32257,Kingella,3.0,3
32257,2,1522312,Kingella negevensis,3.0,3
481,1,2593687,Aquella,3.0,3
2593687,2,2067065,Aquella oligotrophica,3.0,3
481,1,2944815,Wielerella,2.0,2
2944815,2,2917790,Wielerella bovis,2.0,2
481,1,71,Simonsiella,1.0,1
71,2,72,Simonsiella muelleri,1.0,1
481,1,538,Eikenella,1.0,1
538,2,539,Eikenella corrodens,1.0,1
481,1,212742,Morococcus,1.0,1
212742,2,1056807,Morococcus cerebrosus,1.0,1
481,1,1654931,Crenobacter,1.0,1
1654931,2,2290923,Crenobacter cavernae,1.0,1
1499392,1,400060,Paludibacterium,1.0,1
400060,1,2618429,unclassified Paludibacterium,1.0,1
75682,1,401469,Undibacterium,1.0,1
401469,2,401471,Undibacterium parvum,1.0,1
80864,1,1436289,Candidatus Symbiobacter,1.0,1
1436289,2,1436290,Candidatus Symbiobacter mobilis,1.0,1
224471,1,1597779,Eleftheria,1.0,1
1597779,2,1597781,Eleftheria terrae,1.0,1
2008794,1,2891294,Nitrogeniibacter,1.0,1
2891294,2,2016596,Nitrogeniibacter mangrovi,1.0,1
2008794,1,2891322,Parazoarcus,1.0,1
2891322,2,41977,Parazoarcus communis,1.0,1
712,1,724,Haemophilus,106117.0,106117
724,2,729,Haemophilus parainfluenzae,105578.0,105578
724,2,727,Haemophilus influenzae,166.0,166
724,2,726,Haemophilus haemolyticus,49.0,49
724,2,730,[Haemophilus] ducreyi,5.0,5
724,2,735,Haemophilus parahaemolyticus,1.0,1
724,1,2609962,unclassified Haemophilus,1.0,1
2609962,2,712310,Haemophilus sp. oral taxon 036,1.0,1
712,1,745,Pasteurella,4.0,4
745,2,747,Pasteurella multocida,4.0,4
712,1,75984,Mannheimia,4.0,4
75984,2,75985,Mannheimia haemolytica,3.0,3
75984,2,111844,Mannheimia pernigra,1.0,1
712,1,416916,Aggregatibacter,3.0,3
416916,2,714,Aggregatibacter actinomycetemcomitans,2.0,2
416916,1,2639383,unclassified Aggregatibacter,1.0,1
2639383,2,2866570,Aggregatibacter sp. Marseille-P9115,1.0,1
712,1,292486,Avibacterium,2.0,2
292486,2,728,Avibacterium paragallinarum,2.0,2
712,1,713,Actinobacillus,2.0,2
713,2,718,Actinobacillus equuli,2.0,2
712,1,476528,Bibersteinia,2.0,2
476528,2,47735,Bibersteinia trehalosi,2.0,2
712,1,1960084,Rodentibacter,2.0,2
1960084,2,1796644,Rodentibacter caecimuris,1.0,1
1960084,2,2778911,Rodentibacter haemolyticus,1.0,1
712,1,214906,Histophilus,1.0,1
214906,2,731,Histophilus somni,1.0,1
712,1,697331,Basfia,1.0,1
712,1,2094023,Glaesserella,1.0,1
2094023,2,738,Glaesserella parasuis,1.0,1
712,1,2899790,Mergibacter,1.0,1
2899790,2,221402,Mergibacter septicus,1.0,1
543,1,561,Escherichia,3.0,3
561,2,562,Escherichia coli,3.0,3
2890311,1,570,Klebsiella,2.0,2
570,2,548,Klebsiella aerogenes,1.0,1
570,2,573,Klebsiella pneumoniae,1.0,1
2890311,1,160674,Raoultella,1.0,1
160674,2,575,Raoultella planticola,1.0,1
543,1,590,Salmonella,1.0,1
590,2,28901,Salmonella enterica,1.0,1
1903414,1,626,Xenorhabdus,1.0,1
28256,1,2745,Halomonas,2.0,2
2745,2,29570,Halomonas meridiana,1.0,1
2745,1,2609666,unclassified Halomonas,1.0,1
2609666,2,1883416,Halomonas sp. 1513,1.0,1
28256,1,404432,Salinicola,1.0,1
404432,2,1949085,Salinicola lusitanus,1.0,1
28256,1,3137761,Billgrantia,1.0,1
3137761,2,2497861,Billgrantia tianxiuensis,1.0,1
641,1,662,Vibrio,4.0,4
662,2,672,Vibrio vulnificus,2.0,2
662,2,28171,Vibrio aestuarianus,2.0,2
135621,1,286,Pseudomonas,2.0,2
286,2,2518644,Pseudomonas tructae,1.0,1
286,2,237609,Pseudomonas alkylphenolica,1.0,1
135621,1,2901164,Stutzerimonas,1.0,1
2901164,1,136846,Stutzerimonas stutzeri group,1.0,1
136846,1,578833,Stutzerimonas stutzeri subgroup,1.0,1
578833,2,316,Stutzerimonas stutzeri,1.0,1
1046,1,1227,Nitrosococcus,1.0,1
1227,2,1814290,Nitrosococcus wardiae,1.0,1
72276,1,85108,Halorhodospira,1.0,1
85108,2,1052,Halorhodospira halochloris,1.0,1
444,1,445,Legionella,1.0,1
445,2,96230,Legionella fallonii,1.0,1
84642,1,642,Aeromonas,1.0,1
642,2,645,Aeromonas salmonicida,1.0,1
69277,1,68287,Mesorhizobium,3.0,3
68287,2,593909,Mesorhizobium opportunistum,1.0,1
68287,2,2725666,Mesorhizobium terrae,1.0,1
69277,1,449972,Chelativorans,1.0,1
449972,1,2643807,unclassified Chelativorans,1.0,1
2643807,2,3028735,Chelativorans sp. AA-79,1.0,1
227290,1,379,Rhizobium,2.0,2
379,1,2613769,unclassified Rhizobium,1.0,1
2613769,2,2731112,Rhizobium sp. NLR16a,1.0,1
379,2,2081791,Rhizobium ruizarguesonis,1.0,1
227290,1,357,Agrobacterium,1.0,1
357,2,648995,Agrobacterium pusense,1.0,1
45401,1,1068,Rhodomicrobium,1.0,1
1068,2,2498452,Rhodomicrobium lacus,1.0,1
31989,1,2944826,Pontibrevibacter,1.0,1
2944826,2,2758038,Pontibrevibacter nitratireducens,1.0,1
2854170,1,302485,Phaeobacter,1.0,1
302485,2,1580596,Phaeobacter piscinae,1.0,1
41297,1,165696,Novosphingobium,1.0,1
165696,1,2644732,unclassified Novosphingobium,1.0,1
2644732,2,3109595,Novosphingobium sp. RL4,1.0,1
335929,1,361177,Altererythrobacter,1.0,1
361177,1,2614945,unclassified Altererythrobacter,1.0,1
2614945,2,2067415,Altererythrobacter sp. TH136,1.0,1
33988,1,2996317,Candidatus Tisiphia,1.0,1
2996317,1,2996318,unclassified Candidatus Tisiphia,1.0,1
255474,1,1795639,Aquisalinus,1.0,1
1795639,2,1526572,Aquisalinus flavus,1.0,1
203492,1,848,Fusobacterium,99346.0,99346
848,2,2663009,Fusobacterium pseudoperiodonticum,97255.0,97255
848,2,851,Fusobacterium nucleatum,470.0,470
848,2,850,Fusobacterium mortiferum,460.0,460
848,2,76857,Fusobacterium polymorphum,169.0,169
848,2,76859,Fusobacterium animalis,154.0,154
848,2,1583098,Fusobacterium hwasookii,55.0,55
848,2,285729,Fusobacterium canifelinum,28.0,28
848,2,860,Fusobacterium periodonticum,17.0,17
848,2,155615,Fusobacterium vincentii,12.0,12
848,2,859,Fusobacterium necrophorum,3.0,3
848,1,2648384,unclassified Fusobacterium,3.0,3
2648384,2,671211,Fusobacterium sp. oral taxon 203,3.0,3
848,2,849,Fusobacterium gonidiaformans,1.0,1
848,2,856,Fusobacterium varium,1.0,1
848,2,861,Fusobacterium ulcerans,1.0,1
848,2,2764326,Fusobacterium hominis,1.0,1
49546,1,1016,Capnocytophaga,17056.0,17056
1016,2,1017,Capnocytophaga gingivalis,11835.0,11835
1016,2,327575,Capnocytophaga leadbetteri,5017.0,5017
1016,2,1019,Capnocytophaga sputigena,91.0,91
1016,1,2640652,unclassified Capnocytophaga,7.0,7
2640652,2,2545799,Capnocytophaga sp. FDAARGOS_737,4.0,4
2640652,2,1316596,Capnocytophaga sp. oral taxon 878,2.0,2
2640652,2,1316593,Capnocytophaga sp. oral taxon 864,1.0,1
1016,2,1848904,Capnocytophaga stomatis,4.0,4
1016,2,2708117,Capnocytophaga endodontalis,3.0,3
1016,2,28188,Capnocytophaga canimorsus,2.0,2
1016,2,28189,Capnocytophaga cynodegmi,2.0,2
1016,2,1018,Capnocytophaga ochracea,1.0,1
49546,1,261827,Algibacter,1.0,1
261827,1,2615009,unclassified Algibacter,1.0,1
49546,1,363408,Nonlabens,1.0,1
363408,1,2615035,unclassified Nonlabens,1.0,1
2615035,2,2608253,Nonlabens sp. Ci31,1.0,1
49546,1,292691,Christiangramia,1.0,1
292691,2,2920386,Christiangramia oceanisediminis,1.0,1
49546,1,76831,Myroides,1.0,1
76831,2,76832,Myroides odoratimimus,1.0,1
49546,1,52959,Polaribacter,1.0,1
52959,1,196858,unclassified Polaribacter,1.0,1
196858,2,2686361,Polaribacter sp. L3A8,1.0,1
2782232,1,59732,Chryseobacterium,3.0,3
59732,2,1493872,Chryseobacterium shandongense,1.0,1
59732,2,2929800,Chryseobacterium suipulveris,1.0,1
59732,1,2593645,unclassified Chryseobacterium,1.0,1
2593645,2,2713414,Chryseobacterium sp. POL2,1.0,1
2782232,1,2782231,Kaistella,1.0,1
2782231,2,266749,Kaistella jeonii,1.0,1
2762318,1,59734,Empedobacter,1.0,1
59734,2,343874,Empedobacter falsenii,1.0,1
39782,1,34098,Blattabacterium,1.0,1
34098,2,1653831,Blattabacterium cuenoti,1.0,1
815,1,816,Bacteroides,2109.0,2109
816,2,817,Bacteroides fragilis,2084.0,2084
816,2,818,Bacteroides thetaiotaomicron,2.0,2
816,1,2646097,unclassified Bacteroides,2.0,2
2646097,2,2755405,Bacteroides sp. CACC 737,1.0,1
2646097,2,2847299,Bacteroides sp. DH3716P,1.0,1
816,2,291645,Bacteroides nordii,1.0,1
816,2,674529,Bacteroides faecis,1.0,1
816,2,291644,Bacteroides salyersiae,1.0,1
816,2,47678,Bacteroides caccae,1.0,1
816,2,28119,Bacteroides zoogleoformans,1.0,1
816,2,28111,Bacteroides eggerthii,1.0,1
815,1,909656,Phocaeicola,4.0,4
909656,2,387090,Phocaeicola coprophilus,2.0,2
909656,2,821,Phocaeicola vulgatus,1.0,1
909656,2,376805,Phocaeicola salanitronis,1.0,1
171551,1,836,Porphyromonas,1797.0,1797
836,2,837,Porphyromonas gingivalis,1779.0,1779
836,2,322095,Porphyromonas somerae,6.0,6
836,2,28123,Porphyromonas asaccharolytica,5.0,5
836,2,36874,Porphyromonas cangingivalis,3.0,3
836,2,393921,Porphyromonas crevioricanis,2.0,2
836,1,2645799,unclassified Porphyromonas,1.0,1
2645799,2,712435,Porphyromonas sp. oral taxon 275,1.0,1
171551,1,1159323,Macellibacteroides,1.0,1
1159323,1,1243006,environmental samples,1.0,1
1243006,2,1243007,uncultured Macellibacteroides sp.,1.0,1
171552,1,838,Prevotella,1194.0,1194
838,2,28131,Prevotella intermedia,1103.0,1103
838,2,52227,Prevotella dentalis,38.0,38
838,2,1177574,Prevotella jejuni,31.0,31
838,1,2638335,unclassified Prevotella,7.0,7
2638335,2,2691580,Prevotella sp. Rep29,4.0,4
2638335,2,2913616,Prevotella sp. E13-17,2.0,2
2638335,2,652716,Prevotella sp. oral taxon 299,1.0,1
838,2,28129,Prevotella denticola,3.0,3
838,2,28132,Prevotella melaninogenica,2.0,2
838,2,28125,Prevotella bivia,1.0,1
838,2,28133,Prevotella nigrescens,1.0,1
838,2,282402,Prevotella multiformis,1.0,1
171552,1,2884814,Pseudoprevotella,270.0,270
2884814,2,2133944,Pseudoprevotella muciniphila,270.0,270
171552,1,2974251,Segatella,6.0,6
2974251,2,165179,Segatella copri,5.0,5
2974251,2,2518605,Segatella hominis,1.0,1
171552,1,2974257,Hoylesella,1.0,1
2974257,2,28127,Hoylesella buccalis,1.0,1
171550,1,239759,Alistipes,10.0,10
239759,2,2585118,Alistipes communis,3.0,3
239759,2,214856,Alistipes finegoldii,2.0,2
239759,2,328814,Alistipes shahii,2.0,2
239759,1,538948,environmental samples,2.0,2
538948,2,538949,uncultured Alistipes sp.,2.0,2
171550,1,1647173,Acetobacteroides,2.0,2
1647173,1,1760810,environmental samples,2.0,2
1760810,2,1760811,uncultured Acetobacteroides sp.,2.0,2
2005525,1,375288,Parabacteroides,7.0,7
375288,2,823,Parabacteroides distasonis,2.0,2
375288,2,46503,Parabacteroides merdae,2.0,2
375288,2,2685834,Parabacteroides chongii,2.0,2
375288,1,2649774,unclassified Parabacteroides,1.0,1
2649774,2,2951805,Parabacteroides sp. AD58,1.0,1
2005525,1,195950,Tannerella,1.0,1
195950,2,712710,Tannerella serpentiformis,1.0,1
1853231,1,283168,Odoribacter,1.0,1
283168,2,28118,Odoribacter splanchnicus,1.0,1
1853231,1,574697,Butyricimonas,1.0,1
574697,2,2093856,Butyricimonas faecalis,1.0,1
2005473,1,2518495,Duncaniella,1.0,1
2518495,2,2518971,Duncaniella dubosii,1.0,1
2005473,1,2518497,Paramuribaculum,1.0,1
2518497,2,2094151,Paramuribaculum intestinale,1.0,1
2005519,1,397864,Barnesiella,1.0,1
397864,2,397865,Barnesiella viscericola,1.0,1
2005520,1,294702,Proteiniphilum,1.0,1
294702,2,1642647,Proteiniphilum saccharofermentans,1.0,1
558415,1,1193324,Alkalitalea,1.0,1
1193324,2,889453,Alkalitalea saponilacus,1.0,1
1471398,1,1471399,Draconibacterium,1.0,1
1853232,1,89966,Hymenobacter,2.0,2
89966,1,2615202,unclassified Hymenobacter,1.0,1
