parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
185978,2,2996034,Paenibacillus sp. SYP-B4298,2.0,2
185978,2,2954742,Paenibacillus sp. FSL H8-0332,1.0,1
44249,2,128574,Paenibacillus brasilensis,1.0,1
44249,2,2726185,Paenibacillus albicereus,1.0,1
44249,2,61624,Paenibacillus mucilaginosus,1.0,1
186822,1,329857,Cohnella,1.0,1
329857,1,2636738,unclassified Cohnella,1.0,1
2636738,2,1619153,Cohnella sp. LGH,1.0,1
186820,1,1637,Listeria,2.0,2
1637,2,1639,Listeria monocytogenes,1.0,1
1637,2,1006155,Listeria weihenstephanensis,1.0,1
186818,1,1649,Kurthia,1.0,1
31977,1,29465,Veillonella,27161.0,27161
29465,2,2682456,Veillonella nakazawae,15924.0,15924
29465,2,39778,Veillonella dispar,2717.0,2717
29465,2,29466,Veillonella parvula,2496.0,2496
29465,2,39777,Veillonella atypica,845.0,845
29465,2,423477,Veillonella rogosae,84.0,84
29465,1,2630086,unclassified Veillonella,60.0,60
2630086,2,2682455,Veillonella sp. S12025-13,60.0,60
29465,2,248315,Veillonella rodentium,16.0,16
1843491,1,3074372,Selenobaculum,1.0,1
3074372,2,3054208,Selenobaculum gbiensis,1.0,1
31979,1,1485,Clostridium,6.0,6
1485,1,2614128,unclassified Clostridium,1.0,1
1485,2,1548,Clostridium scatologenes,1.0,1
1485,2,1542,Clostridium novyi,1.0,1
1485,2,1520,Clostridium beijerinckii,1.0,1
1485,2,1494,Clostridium cochlearium,1.0,1
31979,1,44258,Caloramator,1.0,1
44258,1,2629145,unclassified Caloramator,1.0,1
2629145,2,2576307,Caloramator sp. E03,1.0,1
31979,1,1769729,Hathewaya,1.0,1
1769729,2,1498,Hathewaya histolytica,1.0,1
186806,1,1730,Eubacterium,3.0,3
1730,2,39496,Eubacterium ventriosum,1.0,1
1730,2,53442,Eubacterium callanderi,1.0,1
1730,1,2624479,unclassified Eubacterium (in: firmicutes),1.0,1
2624479,2,2841528,Eubacterium sp. MSJ-33,1.0,1
186806,1,33951,Acetobacterium,1.0,1
33951,2,52694,Acetobacterium wieringae,1.0,1
216572,1,1263,Ruminococcus,1.0,1
1263,2,438033,Ruminococcus gauvreauii,1.0,1
216572,1,2038676,Paludihabitans,1.0,1
2038676,1,2644543,unclassified Paludihabitans,1.0,1
2644543,2,3070656,Paludicola sp. MB14-C6,1.0,1
186803,1,572511,Blautia,2.0,2
572511,2,89014,Blautia luti,1.0,1
572511,2,1796616,Blautia pseudococcoides,1.0,1
186803,1,841,Roseburia,1.0,1
841,1,2637578,unclassified Roseburia,1.0,1
2637578,2,1261634,Roseburia sp. 499,1.0,1
186803,1,3024823,Anaeromicropila,1.0,1
3024823,2,2785025,Anaeromicropila herbilytica,1.0,1
186803,1,2719231,Lacrimispora,1.0,1
2719231,2,84030,Lacrimispora saccharolytica,1.0,1
186803,1,1843210,Anaerocolumna,1.0,1
1843210,1,2642604,unclassified Anaerocolumna,1.0,1
2642604,2,3070997,Anaerocolumna sp. MB42-C2,1.0,1
186803,1,1766253,Agathobacter,1.0,1
1766253,2,39491,Agathobacter rectalis,1.0,1
186804,1,1870884,Clostridioides,2.0,2
1870884,2,1496,Clostridioides difficile,2.0,2
186804,1,1505652,Terrisporobacter,1.0,1
186804,1,1849822,Paraclostridium,1.0,1
1849822,2,1490,Paraclostridium bifermentans,1.0,1
186814,1,28895,Thermoanaerobacterium,1.0,1
28895,2,29329,Thermoanaerobacterium xylanolyticum,1.0,1
2992719,1,1354809,Keratinibaculum,3.0,3
1354809,2,1278232,Keratinibaculum paraultunense,3.0,3
1570339,1,165779,Anaerococcus,1.0,1
433334,2,1522,[Clostridium] innocuum,1.0,1
2881426,1,1218,Prochlorococcus,2.0,2
1218,2,1219,Prochlorococcus marinus,2.0,2
1890429,1,155977,Acaryochloris,1.0,1
155977,2,155978,Acaryochloris marina,1.0,1
2895623,1,2767358,Mycoplasmopsis,2.0,2
2767358,2,171284,Mycoplasmopsis cynos,1.0,1
2767358,2,29556,Mycoplasmopsis gallinacea,1.0,1
188786,1,2935559,Allomeiothermus,1.0,1
2935559,2,52022,Allomeiothermus silvanus,1.0,1
1508635,1,120961,Roseiflexus,1.0,1
120961,2,120962,Roseiflexus castenholzii,1.0,1
481,1,482,Neisseria,238356.0,238356
482,2,28449,Neisseria subflava,97361.0,97361
482,2,488,Neisseria mucosa,55189.0,55189
482,2,487,Neisseria meningitidis,10771.0,10771
482,2,485,Neisseria gonorrhoeae,3206.0,3206
482,1,2623750,unclassified Neisseria,987.0,987
2623750,2,1871109,Neisseria sp. RH3002v2g,298.0,298
2623750,2,3077590,Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055,274.0,274
2623750,2,2972775,Neisseria sp. Marseille-Q5346,231.0,231
2623750,2,641148,Neisseria sp. oral taxon 014,49.0,49
2623750,2,2937985,Neisseria sp. Marseille-Q6792,27.0,27
2623750,2,655307,Neisseria sp. KEM232,26.0,26
2623750,2,2912675,Neisseria sp. Dent CA1/247,8.0,8
2623750,2,2995413,Neisseria sp. 3986,5.0,5
2623750,2,181655,Neisseria sp. CCUG 45853,1.0,1
482,2,484,Neisseria flavescens,165.0,165
482,2,486,Neisseria lactamica,100.0,100
482,2,495,Neisseria elongata,79.0,79
482,2,490,Neisseria sicca,78.0,78
482,2,33053,Neisseria perflava,72.0,72
482,2,1853278,Neisseria chenwenguii,50.0,50
482,2,492,Neisseria animalis,38.0,38
482,2,1853276,Neisseria weixii,34.0,34
482,2,483,Neisseria cinerea,34.0,34
482,2,496,Neisseria macacae,29.0,29
482,2,2709396,Neisseria yangbaofengii,28.0,28
482,2,2912188,Neisseria lisongii,28.0,28
482,2,267212,Neisseria bacilliformis,27.0,27
482,2,2666100,Neisseria brasiliensis,27.0,27
482,2,326522,Neisseria animaloris,26.0,26
482,2,1470200,Neisseria arctica,25.0,25
482,2,194197,Neisseria dentiae,24.0,24
482,2,607711,Neisseria wadsworthii,23.0,23
482,2,607712,Neisseria shayeganii,19.0,19
482,2,640030,Neisseria zalophi,18.0,18
482,2,28091,Neisseria weaveri,16.0,16
482,2,1815583,Neisseria musculi,15.0,15
482,2,1931275,Neisseria dumasiana,15.0,15
482,2,326523,Neisseria zoodegmatis,7.0,7
482,2,493,Neisseria canis,4.0,4
481,1,32257,Kingella,10.0,10
32257,2,505,Kingella oralis,3.0,3
32257,2,1522312,Kingella negevensis,3.0,3
32257,2,265175,Kingella potus,2.0,2
32257,2,502,Kingella denitrificans,1.0,1
481,1,538,Eikenella,5.0,5
538,2,539,Eikenella corrodens,3.0,3
538,2,2528037,Eikenella exigua,1.0,1
481,1,212742,Morococcus,5.0,5
212742,2,1056807,Morococcus cerebrosus,5.0,5
481,1,2593687,Aquella,4.0,4
2593687,2,2067065,Aquella oligotrophica,4.0,4
481,1,59,Vitreoscilla,3.0,3
59,2,61,Vitreoscilla stercoraria,1.0,1
481,1,299568,Uruburuella,2.0,2
299568,2,252130,Uruburuella suis,1.0,1
299568,2,1282863,Uruburuella testudinis,1.0,1
481,1,1193515,Snodgrassella,2.0,2
1193515,2,1196083,Snodgrassella alvi,2.0,2
481,1,71,Simonsiella,1.0,1
71,2,72,Simonsiella muelleri,1.0,1
481,1,194195,Alysiella,1.0,1
194195,2,194196,Alysiella filiformis,1.0,1
2897176,1,168470,Laribacter,1.0,1
168470,2,168471,Laribacter hongkongensis,1.0,1
119060,1,32008,Burkholderia,1.0,1
32008,2,28095,Burkholderia gladioli,1.0,1
119060,1,106589,Cupriavidus,1.0,1
106589,2,164546,Cupriavidus taiwanensis,1.0,1
119060,1,2571159,Mycetohabitans,1.0,1
2571159,2,417203,Mycetohabitans endofungorum,1.0,1
75682,1,846,Oxalobacter,1.0,1
846,2,2946593,Oxalobacter aliiformigenes,1.0,1
80864,1,3051137,Paracidovorax,1.0,1
3051137,2,80867,Paracidovorax avenae,1.0,1
80864,1,2490452,Serpentinimonas,1.0,1
2490452,2,1458425,Serpentinimonas raichei,1.0,1
506,1,507,Alcaligenes,1.0,1
507,2,511,Alcaligenes faecalis,1.0,1
206379,1,914,Nitrosomonas,2.0,2
75787,1,1911577,Oryzomicrobium,1.0,1
1911577,2,1735038,Oryzomicrobium terrae,1.0,1
712,1,724,Haemophilus,105325.0,105325
724,2,729,Haemophilus parainfluenzae,103155.0,103155
724,2,727,Haemophilus influenzae,162.0,162
724,2,726,Haemophilus haemolyticus,62.0,62
724,2,249188,Haemophilus pittmaniae,11.0,11
724,1,2609962,unclassified Haemophilus,7.0,7
2609962,2,712310,Haemophilus sp. oral taxon 036,7.0,7
724,2,735,Haemophilus parahaemolyticus,1.0,1
712,1,416916,Aggregatibacter,30.0,30
416916,2,732,Aggregatibacter aphrophilus,14.0,14
416916,2,714,Aggregatibacter actinomycetemcomitans,7.0,7
416916,1,2639383,unclassified Aggregatibacter,3.0,3
2639383,2,2820817,Aggregatibacter sp. 2125159857,1.0,1
416916,2,739,Aggregatibacter segnis,1.0,1
712,1,75984,Mannheimia,8.0,8
75984,2,75985,Mannheimia haemolytica,3.0,3
75984,2,85402,Mannheimia granulomatis,2.0,2
712,1,713,Actinobacillus,8.0,8
713,2,716,Actinobacillus suis,3.0,3
713,2,718,Actinobacillus equuli,2.0,2
713,2,51049,Actinobacillus indolicus,1.0,1
713,2,230709,Actinobacillus genomosp. 2,1.0,1
712,1,109471,Bisgaardia,6.0,6
109471,2,109472,Bisgaardia hudsonensis,6.0,6
712,1,745,Pasteurella,6.0,6
745,2,747,Pasteurella multocida,6.0,6
712,1,292486,Avibacterium,5.0,5
292486,1,2685287,unclassified Avibacterium,2.0,2
2685287,2,2911527,Avibacterium sp. 21-595,2.0,2
292486,2,728,Avibacterium paragallinarum,1.0,1
292486,2,762,Avibacterium volantium,1.0,1
712,1,2094023,Glaesserella,4.0,4
2094023,2,738,Glaesserella parasuis,4.0,4
712,1,155493,Gallibacterium,3.0,3
155493,2,750,Gallibacterium anatis,2.0,2
712,1,2899790,Mergibacter,1.0,1
2899790,2,221402,Mergibacter septicus,1.0,1
712,1,214906,Histophilus,1.0,1
214906,2,731,Histophilus somni,1.0,1
543,1,561,Escherichia,11.0,11
561,2,562,Escherichia coli,11.0,11
543,1,590,Salmonella,5.0,5
590,2,28901,Salmonella enterica,4.0,4
590,1,2614656,unclassified Salmonella,1.0,1
2614656,2,2745895,Salmonella sp. SJTUF14178,1.0,1
2890311,1,570,Klebsiella,5.0,5
570,2,573,Klebsiella pneumoniae,4.0,4
570,2,548,Klebsiella aerogenes,1.0,1
543,1,83654,Leclercia,2.0,2
83654,2,83655,Leclercia adecarboxylata,1.0,1
83654,1,2627398,unclassified Leclercia,1.0,1
2627398,2,2681308,Leclercia sp. 119287,1.0,1
543,1,547,Enterobacter,1.0,1
547,1,354276,Enterobacter cloacae complex,1.0,1
354276,2,158836,Enterobacter hormaechei,1.0,1
543,1,544,Citrobacter,1.0,1
544,1,1344959,Citrobacter freundii complex,1.0,1
1344959,2,57706,Citrobacter braakii,1.0,1
543,1,1330547,Kosakonia,1.0,1
1330547,2,208223,Kosakonia cowanii,1.0,1
543,1,1903434,Atlantibacter,1.0,1
1903434,2,565,Atlantibacter hermannii,1.0,1
84563,1,472825,Candidatus Purcelliella,1.0,1
472825,2,472834,Candidatus Purcelliella pentastirinorum,1.0,1
543,1,401618,Candidatus Riesia,1.0,1
401618,2,428411,Candidatus Riesia pediculischaeffi,1.0,1
1903409,1,32199,Buchnera,3.0,3
32199,2,9,Buchnera aphidicola,3.0,3
1903412,1,635,Edwardsiella,1.0,1
635,2,1263550,Edwardsiella piscicida,1.0,1
1903414,1,626,Xenorhabdus,1.0,1
626,2,351671,Xenorhabdus doucetiae,1.0,1
2812006,1,84565,Sodalis,1.0,1
84565,1,2636512,unclassified Sodalis,1.0,1
2636512,2,1929246,Sodalis endosymbiont of Henestaris halophilus,1.0,1
641,1,662,Vibrio,7.0,7
662,1,2614977,unclassified Vibrio,2.0,2
2614977,2,2819096,Vibrio sp. SCSIO 43135,1.0,1
2614977,2,2908646,Vibrio sp. SS-MA-C1-2,1.0,1
662,2,666,Vibrio cholerae,1.0,1
662,1,717610,Vibrio harveyi group,1.0,1
717610,2,669,Vibrio harveyi,1.0,1
662,2,446374,Vibrio artabrorum,1.0,1
641,1,657,Photobacterium,3.0,3
657,2,38293,Photobacterium damselae,2.0,2
657,2,74109,Photobacterium profundum,1.0,1
468,1,469,Acinetobacter,7.0,7
469,1,909768,Acinetobacter calcoaceticus/baumannii complex,5.0,5
909768,2,470,Acinetobacter baumannii,2.0,2
909768,2,48296,Acinetobacter pittii,1.0,1
469,2,108980,Acinetobacter ursingii,1.0,1
469,1,196816,unclassified Acinetobacter,1.0,1
196816,2,1808001,Acinetobacter sp. LoGeW2-3,1.0,1
468,1,497,Psychrobacter,2.0,2
