parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
2618217,2,2905871,Herbiconiux sp. L3-i23,8.0,8
2618217,2,2735133,Herbiconiux sp. SALV-R1,3.0,3
85023,1,46352,Agrococcus,10.0,10
46352,1,2615065,unclassified Agrococcus,4.0,4
2615065,2,2933290,Agrococcus sp. SCSIO52902,1.0,1
85023,1,2034,Curtobacterium,8.0,8
2034,1,257496,unclassified Curtobacterium,6.0,6
257496,2,2175645,Curtobacterium sp. MCPF17_002,4.0,4
257496,2,2175620,Curtobacterium sp. MCLR17_036,2.0,2
2034,2,2035,Curtobacterium flaccumfaciens,1.0,1
85023,1,69578,Cryobacterium,7.0,7
69578,2,2220095,Cryobacterium soli,5.0,5
69578,2,1259258,Cryobacterium breve,1.0,1
69578,1,2649013,unclassified Cryobacterium,1.0,1
2649013,2,2861288,Cryobacterium sp. PAMC25264,1.0,1
85023,1,2680004,Protaetiibacter,7.0,7
2680004,1,2680006,unclassified Protaetiibacter,6.0,6
2680006,2,2759943,Protaetiibacter sp. SSC-01,6.0,6
2680004,2,2592654,Protaetiibacter larvae,1.0,1
85023,1,120212,Subtercola,5.0,5
120212,2,2895559,Subtercola endophyticus,5.0,5
85023,1,3108736,Antiquaquibacter,3.0,3
3108736,2,2880260,Antiquaquibacter oligotrophicus,3.0,3
85023,1,1573,Clavibacter,3.0,3
1573,2,28447,Clavibacter michiganensis,1.0,1
1573,1,2626594,unclassified Clavibacter,1.0,1
2626594,2,2860285,Clavibacter sp. A6099,1.0,1
85023,1,110934,Agreia,3.0,3
110934,1,2641148,unclassified Agreia,3.0,3
2641148,2,2773266,Agreia sp. COWG,3.0,3
85023,1,447237,Frondihabitans,2.0,2
447237,2,1268041,Frondihabitans sucicola,2.0,2
85023,1,518733,Microterricola,2.0,2
518733,2,412690,Microterricola viridarii,2.0,2
85023,1,1434022,Naasia,2.0,2
1434022,2,1162966,Naasia aerilata,2.0,2
85023,1,76634,Mycetocola,1.0,1
76634,1,2685235,unclassified Mycetocola,1.0,1
2685235,2,2116510,Mycetocola sp. JXN-3,1.0,1
85023,1,1759331,Cnuibacter,1.0,1
1759331,2,1619308,Cnuibacter physcomitrellae,1.0,1
85023,1,1195526,Gryllotalpicola,1.0,1
1195526,2,2419771,Gryllotalpicola protaetiae,1.0,1
85023,1,190323,Plantibacter,1.0,1
190323,1,2624265,unclassified Plantibacter,1.0,1
2624265,2,2583822,Plantibacter sp. M259,1.0,1
85023,1,1632778,Diaminobutyricibacter,1.0,1
1632778,1,2620057,unclassified Diaminobutyricibacter,1.0,1
2620057,2,3143537,Diaminobutyricibacter sp. McL0608,1.0,1
85016,1,1707,Cellulomonas,48.0,48
1707,1,2620175,unclassified Cellulomonas,17.0,17
2620175,2,2973977,Cellulomonas sp. NS3,7.0,7
2620175,2,2904790,Cellulomonas sp. S1-8,4.0,4
2620175,2,2591145,Cellulomonas sp. Y8,3.0,3
2620175,2,2654191,Cellulomonas sp. JZ18,1.0,1
2620175,2,3039384,Cellulomonas sp. ES6,1.0,1
2620175,2,3073064,Cellulomonas sp. ATA003,1.0,1
1707,2,2968085,Cellulomonas wangsupingiae,9.0,9
1707,2,11,Cellulomonas gilvus,4.0,4
1707,2,1711,Cellulomonas flavigena,4.0,4
1707,2,76862,Cellulomonas iranensis,4.0,4
1707,2,2729175,Cellulomonas taurus,4.0,4
1707,2,1708,Cellulomonas fimi,2.0,2
1707,2,2819979,Cellulomonas dongxiuzhuiae,2.0,2
1707,2,2566013,Cellulomonas shaoxiangyii,1.0,1
85016,1,458839,Actinotalea,11.0,11
458839,1,2638618,unclassified Actinotalea,11.0,11
2638618,2,2758442,Actinotalea sp. JY-7876,11.0,11
85016,1,162491,Oerskovia,1.0,1
162491,1,2619021,unclassified Oerskovia,1.0,1
2619021,2,1179673,Oerskovia sp. KBS0722,1.0,1
85016,1,1926259,Pseudactinotalea,1.0,1
1926259,1,2649176,unclassified Pseudactinotalea,1.0,1
2649176,2,2654547,Pseudactinotalea sp. HY158,1.0,1
85020,1,43668,Brachybacterium,17.0,17
43668,2,2942909,Brachybacterium kimchii,6.0,6
43668,2,556288,Brachybacterium saurashtrense,4.0,4
43668,1,2623841,unclassified Brachybacterium,3.0,3
2623841,2,2571029,Brachybacterium sp. SGAir0954,1.0,1
2623841,2,2759167,Brachybacterium sp. Z12,1.0,1
2623841,2,3023517,Brachybacterium sp. GPGPB12,1.0,1
43668,2,1331682,Brachybacterium ginsengisoli,1.0,1
85020,1,36739,Dermabacter,6.0,6
36739,2,1630135,Dermabacter vaginalis,6.0,6
85019,1,1696,Brevibacterium,22.0,22
1696,2,2697565,Brevibacterium limosum,6.0,6
1696,1,2614124,unclassified Brevibacterium,4.0,4
2614124,2,2575923,Brevibacterium sp. CS2,4.0,4
1696,2,33889,Brevibacterium casei,3.0,3
1696,2,358099,Brevibacterium oceani,3.0,3
1696,2,1136497,Brevibacterium siliguriense,2.0,2
1696,2,273384,Brevibacterium aurantiacum,1.0,1
1696,2,629680,Brevibacterium sandarakinum,1.0,1
2805590,1,265976,Serinicoccus,12.0,12
265976,2,1078471,Serinicoccus profundi,6.0,6
265976,2,767452,Serinicoccus chungangensis,5.0,5
265976,2,247333,Serinicoccus marinus,1.0,1
2805590,1,125287,Ornithinimicrobium,6.0,6
125287,1,2615080,unclassified Ornithinimicrobium,5.0,5
2615080,2,2908651,Ornithinimicrobium sp. INDO-MA30-4,5.0,5
125287,2,2934158,Ornithinimicrobium faecis,1.0,1
85017,1,157920,Cellulosimicrobium,10.0,10
157920,2,2587808,Cellulosimicrobium protaetiae,4.0,4
157920,2,1710,Cellulosimicrobium cellulans,2.0,2
85017,1,254250,Isoptericola,5.0,5
254250,2,372663,Isoptericola dokdonensis,4.0,4
254250,2,139208,Isoptericola variabilis,1.0,1
145358,1,154116,Georgenia,10.0,10
154116,2,2589797,Georgenia yuyongxinii,4.0,4
154116,1,2626815,unclassified Georgenia,3.0,3
2626815,2,3120520,Georgenia sp. M64,2.0,2
2626815,2,2917725,Georgenia sp. TF02-10,1.0,1
154116,2,2483799,Georgenia faecalis,2.0,2
154116,2,2585135,Georgenia wutianyii,1.0,1
145357,1,57495,Dermacoccus,3.0,3
57495,2,1274,Dermacoccus nishinomiyaensis,3.0,3
145357,1,908935,Yimella,1.0,1
908935,1,2649892,unclassified Yimella,1.0,1
2649892,2,2770551,Yimella sp. cx-51,1.0,1
145357,1,2040262,Allobranchiibius,1.0,1
2040262,1,2649857,unclassified Allobranchiibius,1.0,1
2649857,2,2904523,Allobranchiibius sp. GilTou73,1.0,1
1331736,1,626119,Ruania,4.0,4
626119,2,2779775,Ruania alkalisoli,2.0,2
626119,2,2603206,Ruania zhangjianzhongii,1.0,1
626119,2,2897774,Ruania suaedae,1.0,1
1331736,1,2828348,Occultella,1.0,1
2828348,2,2675754,Occultella kanbiaonis,1.0,1
1042322,1,577469,Demequina,3.0,3
577469,2,1930058,Demequina sediminis,2.0,2
577469,1,2620311,unclassified Demequina,1.0,1
2620311,2,2881056,Demequina sp. TMPB413,1.0,1
2805426,1,57499,Kytococcus,2.0,2
57499,2,1276,Kytococcus sedentarius,2.0,2
85018,1,2885697,Gephyromycinifex,1.0,1
2885697,2,2716227,Gephyromycinifex aptenodytis,1.0,1
2049,1,2529408,Schaalia,219211.0,219211
2529408,2,1660,Schaalia odontolytica,202696.0,202696
2529408,1,2691889,unclassified Schaalia,14197.0,14197
2691889,2,3059028,Schaalia sp. HMT-172,14089.0,14089
2691889,2,2794089,Schaalia sp. 19OD2882,72.0,72
2691889,2,2709403,Schaalia sp. ZJ405,23.0,23
2691889,2,2758572,Schaalia sp. JY-X169,2.0,2
2529408,2,52773,Schaalia meyeri,998.0,998
2529408,2,131111,Schaalia turicensis,207.0,207
2529408,2,181487,Schaalia cardiffensis,28.0,28
2529408,2,131110,Schaalia radingae,14.0,14
2049,1,2050,Mobiluncus,39987.0,39987
2050,2,3036302,Mobiluncus massiliensis,37517.0,37517
2050,2,2051,Mobiluncus curtisii,2432.0,2432
2049,1,1654,Actinomyces,345.0,345
1654,2,1852377,Actinomyces pacaensis,150.0,150
1654,2,111015,Actinomyces radicidentis,29.0,29
1654,1,2609248,unclassified Actinomyces,20.0,20
2609248,2,2079536,Actinomyces sp. Z16,6.0,6
2609248,2,712122,Actinomyces sp. oral taxon 414,5.0,5
2609248,2,1851395,Actinomyces sp. Chiba101,5.0,5
2609248,2,706438,Actinomyces sp. oral taxon 171,1.0,1
2609248,2,712116,Actinomyces sp. oral taxon 169,1.0,1
2609248,2,2057798,Actinomyces sp. 432,1.0,1
2609248,2,2789425,Actinomyces sp. HMT 175,1.0,1
1654,2,2722820,Actinomyces faecalis,17.0,17
1654,2,2560010,Actinomyces procaprae,16.0,16
1654,2,2744574,Actinomyces respiraculi,13.0,13
1654,2,1659,Actinomyces israelii,9.0,9
1654,2,103621,Actinomyces urogenitalis,9.0,9
1654,2,2763540,Actinomyces trachealis,7.0,7
1654,2,2755559,Actinomyces capricornis,7.0,7
1654,2,52771,Actinomyces howellii,6.0,6
1654,2,52774,Actinomyces slackii,5.0,5
1654,2,1655,Actinomyces naeslundii,4.0,4
1654,2,544580,Actinomyces oris,4.0,4
1654,2,675090,Actinomyces weissii,3.0,3
1654,2,1656,Actinomyces viscosus,2.0,2
1654,2,2321394,Actinomyces lilanjuaniae,1.0,1
1654,2,461393,Actinomyces massiliensis,1.0,1
2049,1,2740557,Pauljensenia,114.0,114
2740557,2,178339,Pauljensenia hongkongensis,114.0,114
2049,1,1069494,Trueperella,13.0,13
1069494,2,1661,Trueperella pyogenes,5.0,5
1069494,2,2733571,Trueperella pecoris,4.0,4
1069494,2,312285,Trueperella bialowiezensis,3.0,3
1069494,2,59561,Trueperella bernardiae,1.0,1
2049,1,2692113,Gleimia,9.0,9
2692113,2,66228,Gleimia europaea,9.0,9
2049,1,1522056,Flaviflexus,5.0,5
1522056,2,1282737,Flaviflexus salsibiostraticola,3.0,3
1522056,2,2496867,Flaviflexus ciconiae,2.0,2
2049,1,28263,Arcanobacterium,2.0,2
28263,2,1803177,Arcanobacterium wilhelmae,1.0,1
2049,1,76833,Actinobaculum,2.0,2
76833,1,2609299,unclassified Actinobaculum,2.0,2
2609299,2,2495645,Actinobaculum sp. 313,2.0,2
2049,1,184869,Varibaculum,2.0,2
184869,2,2811781,Varibaculum prostatecancerukia,2.0,2
2049,1,2888879,Nanchangia,2.0,2
2888879,2,2692125,Nanchangia anserum,2.0,2
2049,1,1653174,Actinotignum,1.0,1
1653174,2,190146,Actinotignum urinale,1.0,1
2062,1,1883,Streptomyces,407.0,407
1883,1,2593676,unclassified Streptomyces,200.0,200
2593676,2,2975921,Streptomyces sp. NBC_01723,9.0,9
2593676,2,2607753,Streptomyces sp. INR7,8.0,8
2593676,2,3075197,Streptomyces sp. ITFR-6,8.0,8
2593676,2,3112165,Streptomyces sp. SCSIO 75703,7.0,7
2593676,2,2903817,Streptomyces sp. NBC_01298,6.0,6
2593676,2,2903834,Streptomyces sp. NBC_01352,6.0,6
2593676,2,2748873,Streptomyces sp. CB04723,6.0,6
2593676,2,2742137,Streptomyces sp. NA02950,6.0,6
2593676,2,2975701,Streptomyces sp. NBC_00286,5.0,5
2593676,2,2692234,Streptomyces sp. GS7,5.0,5
2593676,2,2676871,Streptomyces sp. Tu 2975,5.0,5
2593676,2,2684468,Streptomyces sp. QHH-9511,4.0,4
2593676,2,2903862,Streptomyces sp. NBC_01429,4.0,4
2593676,2,2903660,Streptomyces sp. NBC_00525,4.0,4
2593676,2,2903778,Streptomyces sp. NBC_01216,4.0,4
2593676,2,2975739,Streptomyces sp. NBC_00414,3.0,3
2593676,2,1725411,Streptomyces sp. CdTB01,3.0,3
2593676,2,2903878,Streptomyces sp. NBC_01465,3.0,3
2593676,2,2742134,Streptomyces sp. NA03103,2.0,2
2593676,2,2903814,Streptomyces sp. NBC_01288,2.0,2
2593676,2,3038642,Streptomyces sp. 11x1,2.0,2
2593676,2,3108485,Streptomyces sp. SS7,2.0,2
2593676,2,1848900,Streptomyces sp. ST1015,2.0,2
2593676,2,2975804,Streptomyces sp. NBC_00670,2.0,2
2593676,2,2742136,Streptomyces sp. NA04227,2.0,2
2593676,2,2203205,Streptomyces sp. WAC 01529,2.0,2
2593676,2,2903665,Streptomyces sp. NBC_00576,1.0,1
2593676,2,2975765,Streptomyces sp. NBC_00523,1.0,1
2593676,2,2903783,Streptomyces sp. NBC_01224,1.0,1
2593676,2,2903788,Streptomyces sp. NBC_01235,1.0,1
2593676,2,2801030,Streptomyces sp. DSM 40750,1.0,1
2593676,2,2903790,Streptomyces sp. NBC_01237,1.0,1
2593676,2,1736046,Streptomyces sp. SM18,1.0,1
2593676,2,2903768,Streptomyces sp. NBC_01197,1.0,1
2593676,2,2975736,Streptomyces sp. NBC_00390,1.0,1
2593676,2,2903667,Streptomyces sp. NBC_00637,1.0,1
2593676,2,1841249,Streptomyces sp. RTd22,1.0,1
2593676,2,2976015,Streptomyces sp. NBC_01477,1.0,1
2593676,2,3030210,Streptomyces sp. WZ-12,1.0,1
2593676,2,2975947,Streptomyces sp. NBC_01808,1.0,1
2593676,2,1855352,Streptomyces sp. TLI_053,1.0,1
2593676,2,3028709,Streptomyces sp. AM 2-1-1,1.0,1
2593676,2,2975940,Streptomyces sp. NBC_01788,1.0,1
2593676,2,2903818,Streptomyces sp. NBC_01304,1.0,1
2593676,2,2903611,Streptomyces sp. NBC_00015,1.0,1
2593676,2,2903838,Streptomyces sp. NBC_01361,1.0,1
2593676,2,2903643,Streptomyces sp. NBC_00259,1.0,1
2593676,2,2975809,Streptomyces sp. NBC_00704,1.0,1
2593676,2,2975769,Streptomyces sp. NBC_00536,1.0,1
2593676,2,477697,Streptomyces sp. T12,1.0,1
2593676,2,1333528,Streptomyces sp. GMY02,1.0,1
2593676,2,3142634,Streptomyces sp. BRB040,1.0,1
2593676,2,2903640,Streptomyces sp. NBC_00239,1.0,1
2593676,2,2903884,Streptomyces sp. NBC_01485,1.0,1
2593676,2,1460244,Streptomyces sp. PCS3-D2,1.0,1
2593676,2,2831149,Streptomyces sp. V17-9,1.0,1
1883,2,68239,Streptomyces mirabilis,22.0,22
1883,1,629295,Streptomyces griseus group,15.0,15
629295,2,66883,Streptomyces cyaneofuscatus,6.0,6
629295,1,1482561,Streptomyces anulatus subgroup,5.0,5
1482561,2,1892,Streptomyces anulatus,5.0,5
629295,1,1482596,Streptomyces griseus subgroup,3.0,3
1482596,2,1911,Streptomyces griseus,3.0,3
629295,1,1482601,Streptomyces microflavus subgroup,1.0,1
1482601,2,1919,Streptomyces microflavus,1.0,1
1883,2,67581,Streptomyces viridosporus,10.0,10
1883,2,1648182,Streptomyces yangpuensis,6.0,6
1883,2,1915,Streptomyces lincolnensis,6.0,6
1883,2,2878388,Streptomyces marincola,6.0,6
1883,2,1950,Streptomyces peucetius,5.0,5
1883,2,67351,Streptomyces californicus,4.0,4
1883,2,1907,Streptomyces glaucescens,4.0,4
1883,2,36818,Streptomyces subrutilus,4.0,4
1883,2,45398,Streptomyces griseoviridis,3.0,3
1883,1,2838335,Streptomyces aurantiacus group,3.0,3
2838335,2,67350,Streptomyces pseudovenezuelae,2.0,2
2838335,2,114686,Streptomyces phaeoluteigriseus,1.0,1
1883,2,2865673,Streptomyces akebiae,3.0,3
1883,2,116188,Streptomyces coeruleorubidus,3.0,3
1883,2,2717324,Streptomyces liangshanensis,3.0,3
1883,2,2710756,Streptomyces bathyalis,3.0,3
1883,2,2923272,Streptomyces tubbatahanensis,3.0,3
1883,2,35621,Streptomyces mobaraensis,2.0,2
1883,2,285450,Streptomyces roseochromogenus,2.0,2
1883,2,452529,Streptomyces scopuliridis,2.0,2
1883,2,66871,Streptomyces aureoverticillatus,2.0,2
1883,1,2839105,Streptomyces violaceusniger group,2.0,2
2839105,2,68280,Streptomyces violaceusniger,1.0,1
2839105,2,155177,Streptomyces yatensis,1.0,1
1883,2,1960,Streptomyces vinaceus,2.0,2
1883,2,1885,Streptomyces actuosus,2.0,2
1883,2,193462,Streptomyces niveus,1.0,1
1883,2,67384,Streptomyces xanthochromogenes,1.0,1
1883,2,3004093,Streptomyces camelliae,1.0,1
1883,2,1355015,Streptomyces pluripotens,1.0,1
1883,2,68214,Streptomyces griseochromogenes,1.0,1
1883,2,2508722,Streptomyces roseicoloratus,1.0,1
1883,2,887462,Streptomyces brevispora,1.0,1
1883,2,59299,Streptomyces thermocarboxydus,1.0,1
1883,2,54571,Streptomyces venezuelae,1.0,1
1883,2,2686304,Streptomyces broussonetiae,1.0,1
1883,2,47759,Streptomyces tubercidicus,1.0,1
1883,2,2880933,Streptomyces longhuiensis,1.0,1
1883,2,2763006,Streptomyces buecherae,1.0,1
1883,2,2768066,Streptomyces roseirectus,1.0,1
1883,2,2797636,Streptomyces liliifuscus,1.0,1
1883,2,1971,Streptomyces noursei,1.0,1
2062,1,2063,Kitasatospora,15.0,15
2063,1,2633591,unclassified Kitasatospora,12.0,12
2633591,2,3075627,Kitasatospora sp. CM 4170,4.0,4
2633591,2,2742135,Kitasatospora sp. NA04385,3.0,3
2633591,2,2903570,Kitasatospora sp. NBC_01246,2.0,2
2633591,2,2998080,Kitasatospora sp. YST-16,2.0,2
2633591,2,2018025,Kitasatospora sp. MMS16-BH015,1.0,1
2063,2,67352,Kitasatospora purpeofusca,3.0,3
2062,1,2699295,Embleya,9.0,9
2699295,1,2699296,unclassified Embleya,9.0,9
2699296,2,2975960,Embleya sp. NBC_00888,6.0,6
2699296,2,2975961,Embleya sp. NBC_00896,3.0,3
2062,1,228398,Streptacidiphilus,8.0,8
228398,1,2643834,unclassified Streptacidiphilus,8.0,8
2643834,2,2705012,Streptacidiphilus sp. PB12-B1b,8.0,8
2062,1,2995702,Actinacidiphila,3.0,3
2995702,2,1436133,Actinacidiphila bryophytorum,2.0,2
2995702,2,235986,Actinacidiphila glaucinigra,1.0,1
2062,1,2995704,Peterkaempfera,2.0,2
2995704,2,2126346,Peterkaempfera bronchialis,2.0,2
1762,1,1763,Mycobacterium,49.0,49
1763,1,2642494,unclassified Mycobacterium,18.0,18
2642494,2,2975989,Mycobacterium sp. NBC_00419,6.0,6
2642494,2,212767,Mycobacterium sp. JS623,5.0,5
2642494,2,3073562,Mycobacterium sp. Z3061,2.0,2
2642494,2,2903536,Mycobacterium sp. 20KCMC460,2.0,2
2642494,2,2675524,Mycobacterium sp. DL592,2.0,2
2642494,2,2675523,Mycobacterium sp. DL440,1.0,1
1763,2,1389713,Mycobacterium paragordonae,10.0,10
1763,2,1778,Mycobacterium gordonae,2.0,2
1763,2,482462,Mycobacterium dioxanotrophicus,2.0,2
1763,1,77643,Mycobacterium tuberculosis complex,2.0,2
77643,2,78331,Mycobacterium canetti,2.0,2
1763,2,1775,Mycobacterium cookii,1.0,1
1763,2,1768,Mycobacterium kansasii,1.0,1
1763,1,2249310,Mycobacterium simiae complex,1.0,1
2249310,2,722731,Mycobacterium shigaense,1.0,1
1763,2,1719132,Mycobacterium vicinigordonae,1.0,1
1762,1,1866885,Mycolicibacterium,23.0,23
1866885,2,1792,Mycolicibacterium chitae,4.0,4
1866885,2,1772,Mycolicibacterium smegmatis,3.0,3
1866885,1,2636767,unclassified Mycolicibacterium,3.0,3
2636767,2,3023370,Mycolicibacterium sp. TUM20985,2.0,2
2636767,2,3042320,Mycolicibacterium sp. ND9-15,1.0,1
1866885,2,36813,Mycolicibacterium pulveris,2.0,2
1866885,2,1797,Mycolicibacterium thermoresistibile,2.0,2
1866885,2,758802,Mycolicibacterium litorale,2.0,2
1866885,2,2761578,Mycolicibacterium baixiangningiae,1.0,1
1866885,2,1766,Mycolicibacterium fortuitum,1.0,1
1866885,2,39692,Mycolicibacterium parafortuitum,1.0,1
1866885,2,39691,Mycolicibacterium moriokaense,1.0,1
1866885,2,39687,Mycolicibacterium austroafricanum,1.0,1
1866885,2,1791,Mycolicibacterium aurum,1.0,1
1762,1,670516,Mycobacteroides,8.0,8
670516,2,1774,Mycobacteroides chelonae,2.0,2
1653,1,1716,Corynebacterium,79.0,79
1716,2,43770,Corynebacterium striatum,7.0,7
1716,2,156976,Corynebacterium riegelii,5.0,5
1716,2,161895,Corynebacterium phocae,5.0,5
1716,2,1336740,Corynebacterium atrinae,5.0,5
1716,1,2624378,unclassified Corynebacterium,4.0,4
2624378,2,3074378,Corynebacterium sp. Z-1,1.0,1
1716,2,1783348,Corynebacterium guangdongense,4.0,4
1716,2,71254,Corynebacterium confusum,4.0,4
1716,2,2709394,Corynebacterium lizhenjunii,4.0,4
1716,2,89154,Corynebacterium terpenotabidum,3.0,3
1716,2,161899,Corynebacterium singulare,3.0,3
1716,2,43768,Corynebacterium matruchotii,2.0,2
1716,2,191610,Corynebacterium atypicum,2.0,2
1716,2,203263,Corynebacterium aquilae,2.0,2
1716,2,2506452,Corynebacterium suranareeae,2.0,2
