parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
2631580,2,2782665,Bradyrhizobium sp. 200,2.0,2
2631580,2,3140244,Bradyrhizobium sp. B097,1.0,1
2631580,2,1325100,Bradyrhizobium sp. CCBAU 51753,1.0,1
374,2,2840469,Bradyrhizobium sediminis,1.0,1
374,2,858423,Bradyrhizobium arachidis,1.0,1
69277,1,68287,Mesorhizobium,10.0,10
68287,1,325217,unclassified Mesorhizobium,9.0,9
325217,2,2865837,Mesorhizobium sp. AR02,8.0,8
325217,2,2493678,Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1,1.0,1
68287,2,593909,Mesorhizobium opportunistum,1.0,1
69277,1,2911176,Aquibium,6.0,6
2911176,2,675281,Aquibium microcysteis,6.0,6
31993,1,133,Methylocystis,5.0,5
133,2,173366,Methylocystis rosea,4.0,4
133,2,655015,Methylocystis bryophila,1.0,1
2826938,1,234,Brucella,4.0,4
234,1,2632610,unclassified Brucella,4.0,4
2632610,2,1149953,Brucella sp. 10RB9215,4.0,4
255475,1,293088,Martelella,2.0,2
293088,1,392330,environmental samples,2.0,2
392330,2,392331,uncultured Martelella sp.,2.0,2
2821832,1,152161,Stappia,1.0,1
152161,1,2629676,unclassified Stappia,1.0,1
2629676,2,1881061,Stappia sp. ES.058,1.0,1
2831106,1,46913,Devosia,1.0,1
46913,1,196773,unclassified Devosia,1.0,1
41297,1,13687,Sphingomonas,19.0,19
13687,2,3132797,Sphingomonas flavescens,9.0,9
13687,2,185951,Sphingomonas aerolata,7.0,7
13687,2,152682,Sphingomonas melonis,2.0,2
13687,2,93064,Sphingomonas koreensis,1.0,1
41297,1,165696,Novosphingobium,7.0,7
165696,2,2698673,Novosphingobium decolorationis,4.0,4
165696,2,2728851,Novosphingobium olei,3.0,3
41297,1,165697,Sphingopyxis,1.0,1
165697,1,2614943,unclassified Sphingopyxis,1.0,1
2614943,2,3114367,Sphingopyxis sp. TUF1,1.0,1
2800788,1,1041,Erythrobacter,11.0,11
1041,2,2739433,Erythrobacter mangrovi,8.0,8
1041,1,2633097,unclassified Erythrobacter,2.0,2
1041,2,39960,Erythrobacter litoralis,1.0,1
433,1,2919364,Novacetimonas,10.0,10
2919364,2,436,Novacetimonas hansenii,10.0,10
41295,1,1612157,Pararhodospirillum,4.0,4
1612157,2,1084,Pararhodospirillum photometricum,4.0,4
2829815,1,191,Azospirillum,1.0,1
191,2,2202148,Azospirillum thermophilum,1.0,1
76892,1,41275,Brevundimonas,3.0,3
41275,2,2774190,Brevundimonas goettingensis,3.0,3
76892,1,75,Caulobacter,2.0,2
75,1,2648921,unclassified Caulobacter,2.0,2
2648921,2,3016000,Caulobacter sp. NIBR1757,2.0,2
31989,1,1209946,Roseicitreum,2.0,2
1209946,2,564137,Roseicitreum antarcticum,2.0,2
31989,1,1434002,Falsirhodobacter,1.0,1
1434002,2,2692330,Falsirhodobacter algicola,1.0,1
69657,1,85,Hyphomonas,1.0,1
85,1,225297,environmental samples,1.0,1
225297,2,225298,uncultured Hyphomonas sp.,1.0,1
1268,1,32207,Rothia,172768.0,172768
32207,2,43675,Rothia mucilaginosa,172482.0,172482
32207,2,2047,Rothia dentocariosa,170.0,170
32207,1,2689056,unclassified Rothia (in: high G+C Gram-positive bacteria),16.0,16
2689056,2,2810516,Rothia sp. ZJ932,16.0,16
32207,2,85336,Rothia nasimurium,13.0,13
32207,2,172042,Rothia aeria,10.0,10
32207,2,169480,Rothia amarae,8.0,8
32207,2,37923,Rothia kristinae,5.0,5
32207,2,396015,Rothia terrae,2.0,2
1268,1,1663,Arthrobacter,179.0,179
1663,1,235627,unclassified Arthrobacter,130.0,130
235627,2,1357915,Arthrobacter sp. QXT-31,22.0,22
235627,2,2991715,Arthrobacter sp. ATA002,16.0,16
235627,2,1704044,Arthrobacter sp. ERGS1:01,11.0,11
235627,2,2894187,Arthrobacter sp. zg-Y919,10.0,10
235627,2,2017685,Arthrobacter sp. PM3,9.0,9
235627,2,2894192,Arthrobacter sp. zg-Y820,9.0,9
235627,2,2987701,Arthrobacter sp. YA7-1,8.0,8
235627,2,904039,Arthrobacter sp. NEB 688,8.0,8
235627,2,1118963,Arthrobacter sp. Rue61a,8.0,8
235627,2,2830992,Arthrobacter sp. StoSoilB5,4.0,4
235627,2,2828862,Arthrobacter sp. Helios,4.0,4
235627,2,3039385,Arthrobacter sp. Y-9,4.0,4
235627,2,2830997,Arthrobacter sp. NicSoilB4,3.0,3
235627,2,2575374,Arthrobacter sp. 24S4-2,3.0,3
235627,2,2830983,Arthrobacter sp. NtRootA1,1.0,1
235627,2,2879617,Arthrobacter sp. FW305-BF8,1.0,1
235627,2,1494608,Arthrobacter sp. PAMC 25486,1.0,1
1663,2,2211210,Arthrobacter dokdonellae,17.0,17
1663,2,156980,Arthrobacter woluwensis,12.0,12
1663,2,37921,Arthrobacter agilis,5.0,5
1663,2,656366,Arthrobacter alpinus,4.0,4
1663,2,199136,Arthrobacter koreensis,3.0,3
1663,2,2486855,Arthrobacter sulfonylureivorans,1.0,1
1663,2,2813727,Arthrobacter polaris,1.0,1
1268,1,1269,Micrococcus,149.0,149
1269,2,1273,Micrococcus lylae,108.0,108
1269,2,1270,Micrococcus luteus,30.0,30
1269,2,574650,Micrococcus terreus,5.0,5
1268,1,1742990,Paeniglutamicibacter,43.0,43
1742990,1,2639426,unclassified Paeniglutamicibacter,43.0,43
2639426,2,2853258,Paeniglutamicibacter sp. Y32M11,19.0,19
2639426,2,2986919,Paeniglutamicibacter sp. ZC-3,14.0,14
1268,1,1742989,Glutamicibacter,30.0,30
1742989,2,1933880,Glutamicibacter halophytocola,17.0,17
1742989,2,1775880,Glutamicibacter mishrai,3.0,3
1268,1,1742991,Pseudoglutamicibacter,28.0,28
1742991,2,98671,Pseudoglutamicibacter albus,28.0,28
1268,1,1742993,Pseudarthrobacter,24.0,24
1742993,2,1671,Pseudarthrobacter oxydans,12.0,12
1742993,1,2647000,unclassified Pseudarthrobacter,10.0,10
2647000,2,2596911,Pseudarthrobacter sp. NBSH8,4.0,4
2647000,2,2772401,Pseudarthrobacter sp. BIM B-2242,4.0,4
2647000,2,2973976,Pseudarthrobacter sp. NS4,1.0,1
2647000,2,3092262,Pseudarthrobacter sp. IC2-21,1.0,1
1742993,2,85085,Pseudarthrobacter chlorophenolicus,2.0,2
1268,1,2078575,Psychromicrobium,20.0,20
2078575,2,1618207,Psychromicrobium lacuslunae,20.0,20
1268,1,57493,Kocuria,11.0,11
57493,2,71999,Kocuria palustris,9.0,9
1268,1,169133,Citricoccus,11.0,11
169133,1,2632435,unclassified Citricoccus,9.0,9
2632435,2,3073268,Citricoccus sp. I39-566,9.0,9
1268,1,1645,Renibacterium,10.0,10
1645,2,1646,Renibacterium salmoninarum,10.0,10
1268,1,596707,Sinomonas,7.0,7
596707,1,2646595,unclassified Sinomonas,7.0,7
2646595,2,2020377,Sinomonas sp. R1AF57,7.0,7
1268,1,1742992,Paenarthrobacter,2.0,2
85023,1,33882,Microbacterium,99.0,99
33882,1,2609290,unclassified Microbacterium,32.0,32
2609290,2,3035531,Microbacterium sp. BDGP8,12.0,12
2609290,2,2014534,Microbacterium sp. PM5,6.0,6
2609290,2,367477,Microbacterium sp. XT11,4.0,4
2609290,2,3135262,Microbacterium sp. LWO13-1.2,2.0,2
2609290,2,3049072,Microbacterium sp. zg-Y818,2.0,2
2609290,2,3041512,Microbacterium sp. F6_8S_P_2B,1.0,1
2609290,2,1906274,Microbacterium sp. JZ31,1.0,1
2609290,2,3049069,Microbacterium sp. zg-B96,1.0,1
2609290,2,2654193,Microbacterium sp. JZ37,1.0,1
2609290,2,3049073,Microbacterium sp. zg-Y1090,1.0,1
33882,2,3079935,Microbacterium limosum,13.0,13
33882,2,2909587,Microbacterium elymi,13.0,13
33882,2,2509458,Microbacterium protaetiae,9.0,9
33882,2,2541726,Microbacterium wangchenii,7.0,7
33882,2,57043,Microbacterium esteraromaticum,3.0,3
33882,2,162426,Microbacterium hominis,2.0,2
33882,2,69362,Microbacterium schleiferi,1.0,1
33882,2,2614639,Microbacterium lushaniae,1.0,1
85023,1,55968,Leucobacter,56.0,56
55968,2,1935379,Leucobacter muris,18.0,18
55968,2,2714934,Leucobacter insecticola,12.0,12
55968,1,2621730,unclassified Leucobacter,9.0,9
2621730,2,2875729,Leucobacter sp. Psy1,9.0,9
55968,2,2714935,Leucobacter viscericola,2.0,2
55968,2,283878,Leucobacter aridicollis,1.0,1
55968,2,683042,Leucobacter denitrificans,1.0,1
85023,1,33886,Rathayibacter,34.0,34
33886,2,1891671,Rathayibacter oskolensis,17.0,17
85023,1,69578,Cryobacterium,33.0,33
69578,1,2649013,unclassified Cryobacterium,21.0,21
2649013,2,1897061,Cryobacterium sp. SO1,20.0,20
2649013,2,2861288,Cryobacterium sp. PAMC25264,1.0,1
69578,2,2220095,Cryobacterium soli,11.0,11
69578,2,670052,Cryobacterium arcticum,1.0,1
85023,1,1573,Clavibacter,25.0,25
1573,2,28447,Clavibacter michiganensis,6.0,6
85023,1,1705353,Aurantimicrobium,22.0,22
1705353,1,2623385,unclassified Aurantimicrobium,15.0,15
2623385,2,2986279,Aurantimicrobium sp. INA4,13.0,13
2623385,2,2079575,Aurantimicrobium sp. MWH-Uga1,2.0,2
1705353,2,708131,Aurantimicrobium minutum,1.0,1
1705353,2,1987356,Aurantimicrobium photophilum,1.0,1
85023,1,1195526,Gryllotalpicola,13.0,13
1195526,2,2419771,Gryllotalpicola protaetiae,13.0,13
85023,1,76634,Mycetocola,8.0,8
76634,2,2859226,Mycetocola spongiae,5.0,5
76634,2,2079792,Mycetocola zhujimingii,2.0,2
76634,1,2685235,unclassified Mycetocola,1.0,1
2685235,2,2116510,Mycetocola sp. JXN-3,1.0,1
85023,1,427753,Humibacter,8.0,8
427753,2,2599293,Humibacter ginsenosidimutans,8.0,8
85023,1,33877,Agromyces,7.0,7
33877,2,659012,Agromyces soli,6.0,6
1655489,1,529883,Rhodoluna,5.0,5
529883,2,529884,Rhodoluna lacicola,4.0,4
529883,2,535712,Candidatus Rhodoluna planktonica,1.0,1
85023,1,518733,Microterricola,5.0,5
518733,2,412690,Microterricola viridarii,5.0,5
85023,1,256818,Gulosibacter,5.0,5
256818,2,256821,Gulosibacter molinativorax,5.0,5
85023,1,2034,Curtobacterium,4.0,4
2034,1,257496,unclassified Curtobacterium,4.0,4
257496,2,2175646,Curtobacterium sp. MCSS17_007,3.0,3
257496,2,3049047,Curtobacterium sp. DN_7.5,1.0,1
85023,1,110932,Leifsonia,4.0,4
110932,1,2663824,unclassified Leifsonia,4.0,4
2663824,2,1798223,Leifsonia sp. 21MFCrub1.1,4.0,4
85023,1,1649457,Homoserinibacter,3.0,3
1649457,1,2649549,unclassified Homoserinibacter,3.0,3
2649549,2,2985506,Homoserinibacter sp. YIM 151385,3.0,3
85023,1,235888,Salinibacterium,3.0,3
235888,1,2632331,unclassified Salinibacterium,3.0,3
2632331,2,2508880,Salinibacterium sp. UTAS2018,3.0,3
85023,1,1632778,Diaminobutyricibacter,3.0,3
1632778,1,2620057,unclassified Diaminobutyricibacter,3.0,3
2620057,2,3143537,Diaminobutyricibacter sp. McL0608,3.0,3
85023,1,447237,Frondihabitans,1.0,1
447237,1,2626248,unclassified Frondihabitans,1.0,1
2626248,2,1795630,Frondihabitans sp. PAMC 28766,1.0,1
85023,1,46352,Agrococcus,1.0,1
46352,2,399736,Agrococcus jejuensis,1.0,1
85023,1,881616,Herbiconiux,1.0,1
881616,1,2618217,unclassified Herbiconiux,1.0,1
2618217,2,2735133,Herbiconiux sp. SALV-R1,1.0,1
85023,1,1434032,Pontimonas,1.0,1
1434032,2,1159327,Pontimonas salivibrio,1.0,1
85019,1,1696,Brevibacterium,99.0,99
1696,1,2614124,unclassified Brevibacterium,27.0,27
2614124,2,2777556,Brevibacterium sp. SMBL_HHYL_HB1,11.0,11
2614124,2,2999062,Brevibacterium sp. BRM-1,8.0,8
2614124,2,3020906,Brevibacterium sp. BDJS002,7.0,7
2614124,2,2575923,Brevibacterium sp. CS2,1.0,1
1696,2,273384,Brevibacterium aurantiacum,18.0,18
1696,2,358099,Brevibacterium oceani,14.0,14
1696,2,629680,Brevibacterium sandarakinum,11.0,11
1696,2,2898795,Brevibacterium zhoupengii,8.0,8
1696,2,1703,Brevibacterium linens,1.0,1
85016,1,1707,Cellulomonas,82.0,82
1707,1,2620175,unclassified Cellulomonas,28.0,28
2620175,2,2003551,Cellulomonas sp. PSBB021,21.0,21
2620175,2,2973977,Cellulomonas sp. NS3,2.0,2
2620175,2,2591145,Cellulomonas sp. Y8,1.0,1
2620175,2,2962632,Cellulomonas sp. NTE-D12,1.0,1
1707,2,1711,Cellulomonas flavigena,14.0,14
1707,2,2566013,Cellulomonas shaoxiangyii,8.0,8
1707,2,2968083,Cellulomonas xiejunii,5.0,5
1707,2,2729175,Cellulomonas taurus,3.0,3
1707,2,1708,Cellulomonas fimi,1.0,1
1707,2,2968084,Cellulomonas chengniuliangii,1.0,1
1707,2,2968085,Cellulomonas wangsupingiae,1.0,1
85016,1,162491,Oerskovia,8.0,8
162491,1,2619021,unclassified Oerskovia,8.0,8
2619021,2,1179673,Oerskovia sp. KBS0722,8.0,8
85020,1,472568,Devriesea,27.0,27
472568,2,472569,Devriesea agamarum,27.0,27
85020,1,36739,Dermabacter,19.0,19
36739,2,1630135,Dermabacter vaginalis,12.0,12
36739,2,1667168,Dermabacter jinjuensis,2.0,2
85020,1,43668,Brachybacterium,19.0,19
43668,1,2623841,unclassified Brachybacterium,8.0,8
2623841,2,1903186,Brachybacterium sp. P6-10-X1,8.0,8
43668,2,2017484,Brachybacterium vulturis,4.0,4
43668,2,2017485,Brachybacterium avium,3.0,3
43668,2,556288,Brachybacterium saurashtrense,1.0,1
85020,1,1161125,Helcobacillus,1.0,1
1161125,2,521392,Helcobacillus massiliensis,1.0,1
1331736,1,626119,Ruania,52.0,52
626119,2,2779775,Ruania alkalisoli,34.0,34
626119,2,2897773,Ruania halotolerans,18.0,18
1331736,1,2828348,Occultella,12.0,12
2828348,2,2675754,Occultella kanbiaonis,12.0,12
2805590,1,125287,Ornithinimicrobium,40.0,40
125287,1,2615080,unclassified Ornithinimicrobium,18.0,18
2615080,2,2908651,Ornithinimicrobium sp. INDO-MA30-4,18.0,18
125287,2,1288636,Ornithinimicrobium flavum,17.0,17
125287,2,2934158,Ornithinimicrobium faecis,4.0,4
125287,2,2508882,Ornithinimicrobium sufpigmenti,1.0,1
2805590,1,265976,Serinicoccus,19.0,19
265976,2,767452,Serinicoccus chungangensis,15.0,15
265976,2,247333,Serinicoccus marinus,3.0,3
265976,2,1078471,Serinicoccus profundi,1.0,1
145358,1,154116,Georgenia,59.0,59
154116,1,2626815,unclassified Georgenia,46.0,46
2626815,2,3120520,Georgenia sp. M64,30.0,30
2626815,2,2917725,Georgenia sp. TF02-10,2.0,2
154116,2,2483799,Georgenia faecalis,6.0,6
154116,2,2589797,Georgenia yuyongxinii,3.0,3
154116,2,2585135,Georgenia wutianyii,1.0,1
85021,1,53357,Intrasporangium,15.0,15
53357,2,53358,Intrasporangium calvum,15.0,15
85021,1,53355,Terrabacter,13.0,13
53355,1,2630222,unclassified Terrabacter,13.0,13
2630222,2,3108389,Terrabacter sp. C0L_2,13.0,13
85021,1,99479,Nostocoides,8.0,8
99479,1,2643346,unclassified Nostocoides,8.0,8
2643346,2,1813880,Nostocoides sp. HKS02,8.0,8
85021,1,367298,Phycicoccus,6.0,6
367298,1,2637926,unclassified Phycicoccus,6.0,6
2637926,2,2714941,Phycicoccus sp. HDW14,6.0,6
85021,1,53457,Janibacter,5.0,5
53457,2,103817,Janibacter terrae,3.0,3
53457,2,53458,Janibacter limosus,1.0,1
85021,1,2805645,Pedococcus,3.0,3
2805645,2,443156,Pedococcus dokdonensis,3.0,3
85021,1,267408,Arsenicicoccus,2.0,2
267408,1,2663846,unclassified Arsenicicoccus,2.0,2
2663846,2,1658671,Arsenicicoccus sp. oral taxon 190,2.0,2
1042322,1,577469,Demequina,36.0,36
577469,1,2620311,unclassified Demequina,26.0,26
2620311,2,2881056,Demequina sp. TMPB413,9.0,9
577469,2,1930058,Demequina sediminis,10.0,10
577468,1,754249,Luteimicrobium,24.0,24
754249,2,1133546,Luteimicrobium xylanilyticum,24.0,24
85017,1,157920,Cellulosimicrobium,15.0,15
157920,2,1710,Cellulosimicrobium cellulans,1.0,1
85017,1,186188,Xylanimonas,3.0,3
186188,2,186189,Xylanimonas cellulosilytica,2.0,2
186188,2,2509459,Xylanimonas allomyrinae,1.0,1
145360,1,60919,Sanguibacter,15.0,15
60919,1,2645534,unclassified Sanguibacter,15.0,15
2645534,2,3030830,Sanguibacter sp. 4.1,9.0,9
2645534,2,2714931,Sanguibacter sp. HDW7,6.0,6
85018,1,1862,Dermatophilus,8.0,8
1862,2,1863,Dermatophilus congolensis,8.0,8
85018,1,1184606,Austwickia,6.0,6
1184606,2,100225,Austwickia chelonae,6.0,6
145357,1,908935,Yimella,7.0,7
908935,1,2649892,unclassified Yimella,7.0,7
