parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1386,2,2715209,Bacillus rugosus,3,3
1386,2,1925020,Bacillus swezeyi,3,3
1386,2,2487276,Bacillus cabrialesii,2,2
1386,2,1408,Bacillus pumilus,1,1
1386,2,561879,Bacillus safensis,1,1
1386,2,1441095,Bacillus gobiensis,1,1
1386,1,1792192,Bacillus altitudinis complex,1,1
1792192,2,293387,Bacillus altitudinis,1,1
186817,1,2800373,Priestia,2,2
2800373,2,1404,Priestia megaterium,1,1
2800373,2,412384,Priestia aryabhattai,1,1
186817,1,400634,Lysinibacillus,2,2
400634,2,28031,Lysinibacillus fusiformis,1,1
186817,1,1906945,Parageobacillus,1,1
1906945,2,1426,Parageobacillus thermoglucosidasius,1,1
186817,1,2837506,Niallia,1,1
2837506,2,1397,Niallia circulans,1,1
186817,1,2837504,Heyndrickxia,1,1
2837504,2,1476025,Heyndrickxia vini,1,1
186817,1,2837502,Ectobacillus,1,1
2837502,1,2837512,unclassified Ectobacillus,1,1
2837512,2,2933872,Ectobacillus sp. JY-23,1,1
186817,1,2675232,Neobacillus,1,1
2675232,1,2675272,unclassified Neobacillus,1,1
2675272,2,3047874,Neobacillus sp. YX16,1,1
186817,1,2675229,Peribacillus,1,1
2675229,2,450367,Peribacillus frigoritolerans,1,1
186817,1,1329200,Fictibacillus,1,1
1329200,2,255247,Fictibacillus arsenicus,1,1
186817,1,29331,Amphibacillus,1,1
29331,2,1449,Amphibacillus xylanus,1,1
90964,1,1279,Staphylococcus,11,11
1279,2,1282,Staphylococcus epidermidis,3,3
1279,2,1280,Staphylococcus aureus,3,3
1279,2,29384,Staphylococcus kloosii,2,2
1279,2,1286,Staphylococcus simulans,1,1
1279,2,1292,Staphylococcus warneri,1,1
1279,2,33028,Staphylococcus saccharolyticus,1,1
90964,1,2803850,Mammaliicoccus,1,1
2803850,2,1296,Mammaliicoccus sciuri,1,1
186822,1,44249,Paenibacillus,4,4
44249,1,185978,unclassified Paenibacillus,3,3
185978,2,1695218,Paenibacillus sp. 32O-W,1,1
44249,2,1778678,Paenibacillus psychroresistens,1,1
186818,1,1372,Planococcus,2,2
1372,1,2662419,unclassified Planococcus (in: firmicutes),2,2
2662419,2,2908840,Planococcus sp. 107-1,2,2
186818,1,1569,Sporosarcina,1,1
1569,1,2647733,unclassified Sporosarcina,1,1
2647733,2,2942204,Sporosarcina sp. Marseille-Q4943,1,1
186820,1,1637,Listeria,3,3
1637,2,1639,Listeria monocytogenes,2,2
1637,2,1640,Listeria seeligeri,1,1
1843491,1,970,Selenomonas,17835,17835
970,1,2637378,unclassified Selenomonas,17695,17695
2637378,2,1884263,Selenomonas sp. oral taxon 920,17611,17611
2637378,2,712528,Selenomonas sp. oral taxon 126,2,2
2637378,2,3095337,Selenomonas sp. TAMA-11512,2,2
970,2,135079,Selenomonas dianae,3,3
970,2,2754044,Selenomonas timonae,1,1
31977,1,29465,Veillonella,6925,6925
29465,2,39777,Veillonella atypica,6801,6801
29465,2,423477,Veillonella rogosae,4,4
29465,2,2682456,Veillonella nakazawae,4,4
29465,2,29466,Veillonella parvula,2,2
29465,2,39778,Veillonella dispar,1,1
29465,1,2630086,unclassified Veillonella,1,1
2630086,2,2682455,Veillonella sp. S12025-13,1,1
1570339,1,543311,Parvimonas,9,9
543311,2,33033,Parvimonas micra,9,9
1570339,1,31983,Helcococcus,3,3
31983,2,40091,Helcococcus kunzii,3,3
1570339,1,162289,Peptoniphilus,1,1
162289,2,3036303,Peptonophilus genitalis,1,1
1737407,1,190972,Sedimentibacter,1,1
190972,1,2649220,unclassified Sedimentibacter,1,1
2649220,2,2816908,Sedimentibacter sp. zth1,1,1
128827,1,118747,Bulleidia,2,2
118747,1,2704656,unclassified Bulleidia,2,2
2704656,2,2806552,Bulleidia sp. zg-1006,2,2
128827,1,123375,Solobacterium,1,1
123375,2,102148,Solobacterium moorei,1,1
3071002,1,44000,Caldicellulosiruptor,1,1
44000,2,1387555,Caldicellulosiruptor morganii,1,1
1268,1,32207,Rothia,34156,34156
32207,2,172042,Rothia aeria,33905,33905
32207,2,2047,Rothia dentocariosa,5,5
2805590,1,125287,Ornithinimicrobium,1,1
125287,1,2615080,unclassified Ornithinimicrobium,1,1
2615080,2,2908651,Ornithinimicrobium sp. INDO-MA30-4,1,1
1653,1,1716,Corynebacterium,15205,15205
1716,2,43768,Corynebacterium matruchotii,15195,15195
1716,2,1697,Corynebacterium ammoniagenes,1,1
2062,1,1883,Streptomyces,1,1
1883,1,2593676,unclassified Streptomyces,1,1
2593676,2,1333528,Streptomyces sp. GMY02,1,1
2062,1,2805681,Yinghuangia,1,1
2805681,1,2846306,unclassified Yinghuangia,1,1
2846306,2,2896848,Yinghuangia sp. ASG 101,1,1
31953,1,1678,Bifidobacterium,1,1
2070,1,1847,Pseudonocardia,1,1
1847,1,2619320,unclassified Pseudonocardia,1,1
2619320,2,2865833,Pseudonocardia sp. DSM 110487,1,1
2012,1,58122,Spirillospora,1,1
58122,1,2642701,unclassified Spirillospora,1,1
2642701,2,2976006,Spirillospora sp. NBC_00431,1,1
1643824,1,2767353,Lancefieldella,2,2
2767353,2,1382,Lancefieldella parvula,2,2
2092,1,2093,Mycoplasma,2,2
2093,1,656088,Mycoplasma mycoides group,2,2
656088,2,2102,Mycoplasma mycoides,2,2
2790998,1,2129,Ureaplasma,1,1
2129,2,134821,Ureaplasma parvum,1,1
2895623,1,2767358,Mycoplasmopsis,1,1
2767358,2,33923,Mycoplasmopsis felis,1,1
2975520,1,2975521,Candidatus Xianfuyuplasma,1,1
2975521,2,2782163,Candidatus Xianfuyuplasma coldseepsis,1,1
2815910,1,669357,Geminocystis,2,2
669357,1,2625037,unclassified Geminocystis,2,2
2625037,2,1615909,Geminocystis sp. NIES-3708,2,2
1892256,1,2023214,Koinonema,1,1
2023214,1,2781947,unclassified Koinonema,1,1
2781947,2,222819,[Phormidium] sp. ETS-05,1,1
171552,1,2974257,Hoylesella,64092,64092
2974257,2,76123,Hoylesella enoeca,64074,64074
2974257,2,28127,Hoylesella buccalis,13,13
171552,1,2884814,Pseudoprevotella,7366,7366
2884814,2,2133944,Pseudoprevotella muciniphila,7366,7366
171552,1,838,Prevotella,7064,7064
838,2,28129,Prevotella denticola,6563,6563
838,2,28132,Prevotella melaninogenica,22,22
838,2,28131,Prevotella intermedia,21,21
838,2,28133,Prevotella nigrescens,16,16
838,2,1177574,Prevotella jejuni,10,10
838,2,282402,Prevotella multiformis,6,6
838,2,589436,Prevotella fusca,5,5
838,2,28128,Prevotella corporis,4,4
838,2,28137,Prevotella veroralis,3,3
838,2,470565,Prevotella histicola,3,3
838,1,2638335,unclassified Prevotella,3,3
2638335,2,652716,Prevotella sp. oral taxon 299,2,2
2638335,2,712471,Prevotella sp. oral taxon 475,1,1
838,2,28125,Prevotella bivia,1,1
838,2,52227,Prevotella dentalis,1,1
838,2,589437,Prevotella scopos,1,1
171552,1,2974251,Segatella,3,3
2974251,2,165179,Segatella copri,2,2
815,1,909656,Phocaeicola,50608,50608
909656,2,821,Phocaeicola vulgatus,44679,44679
909656,2,357276,Phocaeicola dorei,128,128
909656,2,376805,Phocaeicola salanitronis,8,8
909656,2,387090,Phocaeicola coprophilus,5,5
815,1,816,Bacteroides,15066,15066
816,2,329854,Bacteroides intestinalis,14139,14139
816,1,2646097,unclassified Bacteroides,18,18
2646097,2,3117552,Bacteroides sp. MSB163,10,10
2646097,2,2847299,Bacteroides sp. DH3716P,4,4
2646097,2,2972761,Bacteroides sp. BFG-257,2,2
2646097,2,2755405,Bacteroides sp. CACC 737,1,1
2646097,2,2785531,Bacteroides sp. HF-162,1,1
816,2,246787,Bacteroides cellulosilyticus,16,16
816,2,818,Bacteroides thetaiotaomicron,9,9
816,2,817,Bacteroides fragilis,8,8
816,2,674529,Bacteroides faecis,5,5
816,2,820,Bacteroides uniformis,4,4
816,2,291644,Bacteroides salyersiae,3,3
816,2,291645,Bacteroides nordii,2,2
816,2,2650158,Bacteroides luhongzhouii,2,2
816,2,47678,Bacteroides caccae,2,2
816,2,28116,Bacteroides ovatus,2,2
816,1,139043,environmental samples,1,1
139043,2,162156,uncultured Bacteroides sp.,1,1
816,2,290053,Bacteroides helcogenes,1,1
816,2,46506,Bacteroides stercoris,1,1
816,2,28119,Bacteroides zoogleoformans,1,1
816,2,477666,Bacteroides graminisolvens,1,1
816,2,2650157,Bacteroides zhangwenhongii,1,1
816,2,28111,Bacteroides eggerthii,1,1
2005525,1,195950,Tannerella,26529,26529
195950,2,712710,Tannerella serpentiformis,26525,26525
2005525,1,375288,Parabacteroides,7,7
375288,2,823,Parabacteroides distasonis,5,5
375288,2,46503,Parabacteroides merdae,1,1
375288,2,387661,Parabacteroides johnsonii,1,1
2005473,1,2815786,Sodaliphilus,14042,14042
2815786,2,2606626,Sodaliphilus pleomorphus,14042,14042
2005473,1,2518495,Duncaniella,5049,5049
2518495,1,2649562,unclassified Duncaniella,5012,5012
2649562,2,2576606,Duncaniella sp. B8,46,46
2649562,2,2530392,Duncaniella sp. C9,1,1
2005473,1,1918540,Muribaculum,1319,1319
1918540,2,1796646,Muribaculum intestinale,1312,1312
171550,1,239759,Alistipes,11126,11126
239759,2,2585118,Alistipes communis,11004,11004
239759,2,214856,Alistipes finegoldii,1,1
239759,2,328813,Alistipes onderdonkii,1,1
239759,2,1288121,Alistipes senegalensis,1,1
239759,2,2364787,Alistipes megaguti,1,1
239759,2,2585119,Alistipes dispar,1,1
171551,1,836,Porphyromonas,2,2
836,2,322095,Porphyromonas somerae,1,1
1970190,1,1970191,Salinivirga,1,1
1970191,2,1307839,Salinivirga cyanobacteriivorans,1,1
49546,1,1016,Capnocytophaga,51997,51997
1016,2,2708117,Capnocytophaga endodontalis,47157,47157
1016,2,1019,Capnocytophaga sputigena,290,290
1016,2,1018,Capnocytophaga ochracea,77,77
1016,1,2640652,unclassified Capnocytophaga,58,58
2640652,2,2545799,Capnocytophaga sp. FDAARGOS_737,20,20
2640652,2,2748316,Capnocytophaga sp. oral taxon 902,11,11
2640652,2,1316593,Capnocytophaga sp. oral taxon 864,8,8
2640652,2,1316596,Capnocytophaga sp. oral taxon 878,7,7
2640652,2,1705617,Capnocytophaga sp. oral taxon 323,7,7
1016,2,45243,Capnocytophaga haemolytica,6,6
1016,2,1017,Capnocytophaga gingivalis,4,4
1016,2,327575,Capnocytophaga leadbetteri,4,4
49546,1,237,Flavobacterium,6,6
237,1,196869,unclassified Flavobacterium,2,2
196869,2,2986829,Flavobacterium sp. N2038,1,1
196869,2,3031997,Flavobacterium sp. YJ01,1,1
237,2,996,Flavobacterium columnare,1,1
237,2,2906077,Flavobacterium davisii,1,1
237,2,312277,Flavobacterium indicum,1,1
237,2,2830782,Flavobacterium okayamense,1,1
49546,1,369400,Flaviramulus,2,2
369400,1,2615017,unclassified Flaviramulus,2,2
2615017,2,2916754,Flaviramulus sp. BrNp1-15,2,2
49546,1,1434045,Sinomicrobium,1,1
1434045,2,2900738,Sinomicrobium kalidii,1,1
49546,1,283785,Bizionia,1,1
283785,1,2626393,unclassified Bizionia,1,1
2626393,2,2675331,Bizionia sp. M204,1,1
49546,1,2893197,Aegicerativicinus,1,1
2893197,2,2893202,Aegicerativicinus sediminis,1,1
49546,1,52959,Polaribacter,1,1
52959,2,1920034,Polaribacter tangerinus,1,1
49546,1,76831,Myroides,1,1
76831,2,2562892,Myroides albus,1,1
49546,1,2967089,Abyssalbus,1,1
2967089,2,2926907,Abyssalbus ytuae,1,1
2762318,1,34084,Riemerella,21130,21130
34084,2,34085,Riemerella anatipestifer,21120,21120
2762318,1,59735,Bergeyella,4855,4855
59735,2,1585976,Bergeyella cardium,4855,4855
2782232,1,59732,Chryseobacterium,3,3
59732,2,2956784,Chryseobacterium paludis,1,1
59732,2,2759528,Chryseobacterium capnotolerans,1,1
59732,1,2593645,unclassified Chryseobacterium,1,1
2593645,2,2039166,Chryseobacterium sp. 6424,1,1
2782232,1,2782231,Kaistella,1,1
2782231,2,1241979,Kaistella carnis,1,1
2762318,1,28250,Ornithobacterium,2,2
28250,2,28251,Ornithobacterium rhinotracheale,1,1
28250,2,2497989,Candidatus Ornithobacterium hominis,1,1
2762318,1,59734,Empedobacter,2,2
59734,2,247,Empedobacter brevis,1,1
59734,2,343874,Empedobacter falsenii,1,1
2762318,1,501783,Cloacibacterium,1,1
501783,1,2620870,unclassified Cloacibacterium,1,1
2620870,2,2976818,Cloacibacterium sp. TD35,1,1
39782,1,34098,Blattabacterium,4,4
34098,2,1653831,Blattabacterium cuenoti,2,2
34098,1,2647581,unclassified Blattabacterium,1,1
2647581,2,298656,Blattabacterium sp. (Cryptocercus kyebangensis),1,1
2896860,1,120831,Dyadobacter,1,1
120831,2,2906456,Dyadobacter chenwenxiniae,1,1
89373,1,978,Cytophaga,1,1
978,2,985,Cytophaga hutchinsonii,1,1
1129771,1,32067,Leptotrichia,92062,92062
32067,2,109328,Leptotrichia trevisanii,85518,85518
32067,1,2633022,unclassified Leptotrichia,507,507
2633022,2,3058373,Leptotrichia sp. HMT-225,284,284
2633022,2,1785996,Leptotrichia sp. oral taxon 847,45,45
2633022,2,712362,Leptotrichia sp. oral taxon 221,42,42
2633022,2,712361,Leptotrichia sp. oral taxon 218,40,40
2633022,2,712368,Leptotrichia sp. oral taxon 498,39,39
2633022,2,712357,Leptotrichia sp. oral taxon 212,34,34
32067,2,157687,Leptotrichia wadei,339,339
32067,2,554406,Leptotrichia hongkongensis,304,304
32067,2,157688,Leptotrichia hofstadii,230,230
32067,2,40542,Leptotrichia buccalis,205,205
32067,2,157691,Leptotrichia shahii,111,111
1129771,1,2755140,Pseudoleptotrichia,2364,2364
2755140,2,157692,Pseudoleptotrichia goodfellowii,2364,2364
1129771,1,168808,Sneathia,4,4
168808,2,187101,Sneathia vaginalis,4,4
1129771,1,32068,Sebaldella,2,2
32068,2,826,Sebaldella termitidis,2,2
203492,1,848,Fusobacterium,23122,23122
848,2,2663009,Fusobacterium pseudoperiodonticum,17330,17330
848,2,76857,Fusobacterium polymorphum,166,166
848,2,860,Fusobacterium periodonticum,124,124
848,2,76859,Fusobacterium animalis,118,118
848,2,851,Fusobacterium nucleatum,108,108
848,2,1583098,Fusobacterium hwasookii,44,44
848,2,285729,Fusobacterium canifelinum,25,25
848,2,155615,Fusobacterium vincentii,20,20
848,2,856,Fusobacterium varium,3,3
848,2,2764326,Fusobacterium hominis,3,3
848,2,859,Fusobacterium necrophorum,2,2
848,2,850,Fusobacterium mortiferum,1,1
848,1,2648384,unclassified Fusobacterium,1,1
2648384,2,671211,Fusobacterium sp. oral taxon 203,1,1
712,1,713,Actinobacillus,17341,17341
713,2,715,Actinobacillus pleuropneumoniae,12541,12541
713,2,254839,Actinobacillus genomosp. 1,68,68
713,2,718,Actinobacillus equuli,61,61
713,2,716,Actinobacillus suis,23,23
713,2,720,Actinobacillus lignieresii,23,23
713,2,157339,Actinobacillus arthritidis,12,12
713,2,230709,Actinobacillus genomosp. 2,10,10
713,2,51049,Actinobacillus indolicus,8,8
713,2,189834,Actinobacillus porcitonsillarum,2,2
712,1,724,Haemophilus,16423,16423
724,1,2609962,unclassified Haemophilus,13699,13699
2609962,2,712310,Haemophilus sp. oral taxon 036,13699,13699
724,2,726,Haemophilus haemolyticus,110,110
724,2,727,Haemophilus influenzae,105,105
724,2,729,Haemophilus parainfluenzae,27,27
724,2,735,Haemophilus parahaemolyticus,11,11
724,2,730,[Haemophilus] ducreyi,3,3
724,2,249188,Haemophilus pittmaniae,2,2
712,1,2094023,Glaesserella,15370,15370
2094023,2,738,Glaesserella parasuis,15334,15334
