parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
2742598,2,227942,Limosilactobacillus gastricus,1,1
33958,1,1578,Lactobacillus,5,5
1578,2,303541,Lactobacillus apis,2,2
1578,2,267818,Lactobacillus kefiranofaciens,2,2
1578,2,1579,Lactobacillus acidophilus,1,1
33958,1,2767887,Ligilactobacillus,4,4
2767887,2,1622,Ligilactobacillus murinus,1,1
2767887,2,1624,Ligilactobacillus salivarius,1,1
2767887,2,89059,Ligilactobacillus acidipiscis,1,1
2767887,2,762833,Ligilactobacillus faecis,1,1
33958,1,2767881,Fructilactobacillus,3,3
2767881,2,1750535,Fructilactobacillus ixorae,2,2
2767881,2,1625,Fructilactobacillus sanfranciscensis,1,1
33958,1,2767842,Lactiplantibacillus,3,3
2767842,2,1589,Lactiplantibacillus pentosus,2,2
2767842,2,1590,Lactiplantibacillus plantarum,1,1
33958,1,2767886,Levilactobacillus,2,2
2767886,2,267363,Levilactobacillus zymae,1,1
2767886,2,637971,Levilactobacillus koreensis,1,1
33958,1,2759736,Lacticaseibacillus,2,2
2759736,2,1597,Lacticaseibacillus paracasei,1,1
2759736,2,47715,Lacticaseibacillus rhamnosus,1,1
33958,1,1253,Pediococcus,1,1
1253,2,1255,Pediococcus pentosaceus,1,1
33958,1,2767890,Paucilactobacillus,1,1
2767890,2,1296540,Paucilactobacillus nenjiangensis,1,1
33958,1,2767879,Companilactobacillus,1,1
2767879,2,2304606,Companilactobacillus zhachilii,1,1
33958,1,46255,Weissella,1,1
46255,2,155866,Weissella soli,1,1
186827,1,2862144,Ruoffia,835,835
2862144,2,87458,Ruoffia tabacinasalis,835,835
81852,1,1350,Enterococcus,11,11
1350,2,1352,Enterococcus faecium,8,8
1350,2,1351,Enterococcus faecalis,1,1
1350,2,33945,Enterococcus avium,1,1
1350,1,2608891,unclassified Enterococcus,1,1
2608891,2,1834193,Enterococcus sp. 9E7_DIV0242,1,1
186828,1,2747,Carnobacterium,2,2
2747,2,2751,Carnobacterium maltaromaticum,2,2
186828,1,29393,Dolosigranulum,2,2
29393,2,29394,Dolosigranulum pigrum,2,2
186828,1,1470540,Jeotgalibaca,1,1
1470540,2,2496265,Jeotgalibaca ciconiae,1,1
539738,1,1378,Gemella,6632,6632
1378,2,84135,Gemella sanguinis,6532,6532
1378,2,29391,Gemella morbillorum,5,5
1378,2,1379,Gemella haemolysans,4,4
1378,1,2624949,unclassified Gemella,1,1
2624949,2,2840371,Gemella sp. zg-570,1,1
186817,1,1386,Bacillus,15,15
1386,1,86661,Bacillus cereus group,8,8
86661,2,1428,Bacillus thuringiensis,4,4
86661,2,1396,Bacillus cereus,2,2
86661,2,1392,Bacillus anthracis,2,2
1386,2,1408,Bacillus pumilus,3,3
1386,1,185979,unclassified Bacillus (in: firmicutes),3,3
185979,2,2682541,Bacillus sp. N1-1,3,3
1386,1,653685,Bacillus subtilis group,1,1
653685,2,1402,Bacillus licheniformis,1,1
186817,1,2675232,Neobacillus,5,5
2675232,1,2675272,unclassified Neobacillus,4,4
2675272,2,3048535,Neobacillus sp. 114,3,3
2675272,2,3070679,Neobacillus sp. PS3-40,1,1
2675232,2,1193713,Neobacillus mesonae,1,1
186817,1,2675229,Peribacillus,3,3
186817,1,400634,Lysinibacillus,3,3
400634,2,2086577,Lysinibacillus timonensis,3,3
186817,1,2675230,Cytobacillus,2,2
2675230,2,1742359,Cytobacillus dafuensis,2,2
186817,1,2837506,Niallia,2,2
2837506,1,2837522,unclassified Niallia,2,2
2837522,2,2912824,Niallia sp. Man26,2,2
186817,1,45667,Halobacillus,2,2
45667,2,2932258,Halobacillus shinanisalinarum,2,2
186817,1,182709,Oceanobacillus,1,1
182709,2,182710,Oceanobacillus iheyensis,1,1
186817,1,2893058,Pseudalkalibacillus,1,1
2893058,2,208199,Pseudalkalibacillus hwajinpoensis,1,1
186817,1,289201,Pontibacillus,1,1
289201,1,2628296,unclassified Pontibacillus,1,1
2628296,2,2777185,Pontibacillus sp. ALD_SL1,1,1
186817,1,129337,Geobacillus,1,1
129337,2,1921421,Geobacillus genomosp. 3,1,1
186817,1,2800373,Priestia,1,1
2800373,2,1404,Priestia megaterium,1,1
186817,1,84406,Virgibacillus,1,1
84406,2,1482,Virgibacillus halodenitrificans,1,1
186817,1,2837511,Sutcliffiella,1,1
90964,1,1279,Staphylococcus,12,12
1279,2,1280,Staphylococcus aureus,6,6
1279,2,1288,Staphylococcus xylosus,2,2
1279,2,1292,Staphylococcus warneri,1,1
1279,2,29382,Staphylococcus cohnii,1,1
1279,2,2892440,Staphylococcus ratti,1,1
1279,2,1283,Staphylococcus haemolyticus,1,1
90964,1,2803850,Mammaliicoccus,8,8
2803850,2,1296,Mammaliicoccus sciuri,5,5
2803850,1,2803851,unclassified Mammaliicoccus,3,3
2803851,2,3034233,Mammaliicoccus sp. Dog046,3,3
186822,1,44249,Paenibacillus,17,17
44249,1,185978,unclassified Paenibacillus,9,9
185978,2,1532905,Paenibacillus sp. CAA11,4,4
185978,2,2921375,Paenibacillus sp. FSL H8-0079,2,2
44249,2,1406,Paenibacillus polymyxa,3,3
44249,2,683737,Paenibacillus uliginis,2,2
44249,2,171404,Paenibacillus agaridevorans,1,1
44249,2,44252,Paenibacillus macerans,1,1
186818,1,1569,Sporosarcina,4,4
1569,1,2647733,unclassified Sporosarcina,4,4
2647733,2,3020056,Sporosarcina sp. B2O-1,3,3
3030910,1,86331,Mogibacterium,9035,9035
86331,2,114527,Mogibacterium diversum,8951,8951
86331,2,114528,Mogibacterium neglectum,9,9
86331,2,86332,Mogibacterium pumilum,2,2
186803,1,1164882,Lachnoanaerobaculum,8601,8601
1164882,2,617123,Lachnoanaerobaculum umeaense,8532,8532
1164882,2,2490855,Lachnoanaerobaculum gingivalis,2,2
186803,1,841,Roseburia,1,1
841,2,2763062,Roseburia rectibacter,1,1
186803,1,572511,Blautia,1,1
572511,2,2779518,Blautia liquoris,1,1
186803,1,207244,Anaerostipes,1,1
207244,2,105841,Anaerostipes caccae,1,1
31979,1,1485,Clostridium,7,7
1485,2,238834,Clostridium estertheticum,5,5
1485,2,1561,Clostridium baratii,2,2
31979,1,1649459,Hungatella,4,4
1649459,2,154046,Hungatella hathewayi,4,4
31979,1,1848399,Crassaminicella,1,1
1848399,2,2855394,Crassaminicella indica,1,1
2937909,1,79206,Desulfosporosinus,2,2
79206,2,1563,Desulfosporosinus orientis,2,2
2937909,1,56112,Dehalobacter,1,1
56112,1,2635733,unclassified Dehalobacter,1,1
2635733,2,2907827,Dehalobacter sp. DCM,1,1
216572,1,216851,Faecalibacterium,1,1
216851,2,853,Faecalibacterium prausnitzii,1,1
3039168,1,44260,Moorella,1,1
44260,2,676965,Moorella humiferrea,1,1
1570339,1,31983,Helcococcus,1,1
31983,2,40091,Helcococcus kunzii,1,1
1570339,1,165779,Anaerococcus,1,1
165779,2,33034,Anaerococcus prevotii,1,1
31957,1,1912216,Cutibacterium,56157,56161
1912216,2,1747,Cutibacterium acnes,55411,55415
1912216,2,33010,Cutibacterium avidum,7,7
1912216,2,2559073,Cutibacterium modestum,4,4
1912216,2,3016342,Cutibacterium equinum,1,1
85015,1,1839,Nocardioides,3,3
1839,2,2483798,Nocardioides pantholopis,3,3
1268,1,32207,Rothia,36739,36741
32207,2,2047,Rothia dentocariosa,36224,36226
32207,2,172042,Rothia aeria,7,7
32207,2,43675,Rothia mucilaginosa,2,2
1268,1,1663,Arthrobacter,6,6
1663,1,235627,unclassified Arthrobacter,6,6
235627,2,2565366,Arthrobacter sp. PAMC25564,4,4
235627,2,3039385,Arthrobacter sp. Y-9,1,1
235627,2,2996261,Arthrobacter sp. MMS18-M83,1,1
1268,1,1269,Micrococcus,1,1
85017,1,157920,Cellulosimicrobium,5,5
157920,2,1710,Cellulosimicrobium cellulans,5,5
85016,1,1707,Cellulomonas,4,4
1707,1,2620175,unclassified Cellulomonas,4,4
2620175,2,2962632,Cellulomonas sp. NTE-D12,4,4
2805590,1,125287,Ornithinimicrobium,2,2
125287,2,2508882,Ornithinimicrobium sufpigmenti,2,2
85023,1,33882,Microbacterium,1,1
33882,1,2609290,unclassified Microbacterium,1,1
2609290,2,1714373,Microbacterium sp. No. 7,1,1
2062,1,1883,Streptomyces,13,13
1883,1,2593676,unclassified Streptomyces,9,9
2593676,2,3064901,Streptomyces sp. FXY-T5,3,3
2593676,2,2975669,Streptomyces sp. NBC_00151,2,2
2593676,2,2975946,Streptomyces sp. NBC_01803,2,2
2593676,2,2903882,Streptomyces sp. NBC_01478,1,1
1883,1,2838332,Streptomyces phaeochromogenes group,1,1
2838332,2,1923,Streptomyces phaeochromogenes,1,1
1883,2,1915,Streptomyces lincolnensis,1,1
2062,1,2063,Kitasatospora,3,3
2063,2,67352,Kitasatospora purpeofusca,3,3
1653,1,1716,Corynebacterium,6,6
1716,2,1717,Corynebacterium diphtheriae,2,2
1716,2,43770,Corynebacterium striatum,2,2
1716,2,38303,Corynebacterium pseudogenitalium,1,1
1762,1,1763,Mycobacterium,1,1
1763,1,2642494,unclassified Mycobacterium,1,1
2642494,2,2857058,Mycobacterium sp. SMC-2,1,1
1762,1,1866885,Mycolicibacterium,1,1
1866885,2,1286180,Mycolicibacterium sediminis,1,1
85025,1,1817,Nocardia,2,2
1817,2,37326,Nocardia brasiliensis,1,1
1817,2,455432,Nocardia terpenica,1,1
2049,1,2529408,Schaalia,6,6
2529408,2,1660,Schaalia odontolytica,5,5
2529408,1,2691889,unclassified Schaalia,1,1
2691889,2,3059028,Schaalia sp. HMT-172,1,1
2049,1,1654,Actinomyces,4,4
1654,1,2609248,unclassified Actinomyces,3,3
2609248,2,2057798,Actinomyces sp. 432,2,2
2609248,2,712116,Actinomyces sp. oral taxon 169,1,1
1654,2,544580,Actinomyces oris,1,1
2049,1,1069494,Trueperella,1,1
1069494,2,445930,Trueperella abortisuis,1,1
2070,1,1813,Amycolatopsis,3,3
1813,1,2618356,unclassified Amycolatopsis,3,3
2618356,2,2932773,Amycolatopsis sp. WQ 127309,2,2
2618356,2,2903562,Amycolatopsis sp. NBC_01480,1,1
2070,1,1851,Saccharomonospora,3,3
1851,2,75294,Saccharomonospora xinjiangensis,3,3
2070,1,1847,Pseudonocardia,2,2
1847,1,2619320,unclassified Pseudonocardia,2,2
2619320,2,1641402,Pseudonocardia sp. HH130629-09,2,2
2070,1,65496,Actinoalloteichus,2,2
65496,1,2644606,unclassified Actinoalloteichus,2,2
2644606,2,2072503,Actinoalloteichus sp. AHMU CJ021,2,2
83676,1,83677,Thermobifida,3,3
83677,2,483545,Thermobifida halotolerans,3,3
2012,1,1988,Actinomadura,2,2
1988,1,2626254,unclassified Actinomadura,2,2
2626254,2,2742128,Actinomadura sp. NAK00032,2,2
2004,1,83681,Nonomuraea,1,1
83681,2,2047744,Nonomuraea glycinis,1,1
31953,1,196082,Parascardovia,3,3
196082,2,78258,Parascardovia denticolens,3,3
31953,1,1678,Bifidobacterium,2,2
1678,2,28025,Bifidobacterium animalis,1,1
1678,2,1680,Bifidobacterium adolescentis,1,1
28056,1,1873,Micromonospora,3,3
1873,2,47858,Micromonospora echinofusca,2,2
1873,1,2617518,unclassified Micromonospora,1,1
2617518,2,2742132,Verrucosispora sp. NA02020,1,1
28056,1,1865,Actinoplanes,1,1
1865,2,122358,Actinoplanes ianthinogenes,1,1
2131,1,2132,Spiroplasma,8,8
2132,1,2637901,unclassified Spiroplasma,5,5
2637901,2,216964,Spiroplasma sp. BIUS-1,1,1
2092,1,2093,Mycoplasma,4,4
2093,2,51365,Mycoplasma yeatsii,2,2
2093,1,656088,Mycoplasma mycoides group,2,2
656088,2,1179777,Mycoplasma feriruminatoris,2,2
2146,1,2147,Acholeplasma,3,3
2147,2,264636,Acholeplasma hippikon,3,3
2895623,1,2767358,Mycoplasmopsis,2,2
2767358,2,171291,Mycoplasmopsis verecunda,1,1
2767358,2,142650,Mycoplasmopsis phocirhinis,1,1
1890426,1,1129,Synechococcus,2,2
1129,1,2626047,unclassified Synechococcus,2,2
2626047,2,1968775,Synechococcus sp. PROS-9-1,2,2
2881426,1,1218,Prochlorococcus,2,2
1218,1,2627481,unclassified Prochlorococcus,2,2
2627481,2,3096221,Prochlorococcus sp. MIT 1341,2,2
3081713,1,47251,Leptolyngbya,2,2
47251,1,2650499,unclassified Leptolyngbya,2,2
2650499,2,2812896,Leptolyngbya sp. 7M,2,2
1892255,1,241421,Crinalium,1,1
241421,2,241425,Crinalium epipsammum,1,1
1663426,1,1005038,Fimbriimonas,4,4
1005038,2,1005039,Fimbriimonas ginsengisoli,4,4
332247,1,332248,Truepera,1,1
332248,2,332249,Truepera radiovictrix,1,1
2903219,1,226,Alteromonas,111876,111884
226,2,589873,Alteromonas australica,65056,65060
226,1,2614992,unclassified Alteromonas,469,469
2614992,2,2785913,Alteromonas sp. B31-7,376,376
2614992,2,1714845,Alteromonas sp. BL110,16,16
2614992,2,3079555,Alteromonas sp. CI.11.F.A3,15,15
2614992,2,2267264,Alteromonas sp. RKMC-009,9,9
2614992,2,2358187,Alteromonas sp. 76-1,6,6
2614992,2,2961948,Alteromonas sp. LMIT006,5,5
2614992,2,1917158,Alteromonas sp. RW2A1,3,3
2614992,2,3002962,Alteromonas sp. 009811495,3,3
2614992,2,2058133,Alteromonas sp. MB-3u-76,1,1
226,2,28108,Alteromonas macleodii,66,66
226,2,314275,Alteromonas mediterranea,39,39
226,2,1479524,Alteromonas gracilis,15,15
226,2,1858656,Alteromonas pelagimontana,12,12
226,2,233316,Alteromonas stellipolaris,5,5
226,2,715451,Alteromonas naphthalenivorans,3,3
72275,1,1172191,Catenovulum,2,2
1172191,2,1740262,Catenovulum sediminis,1,1
1172191,2,2984846,Catenovulum adriaticum,1,1
267888,1,53246,Pseudoalteromonas,3,3
53246,1,194690,unclassified Pseudoalteromonas,1,1
194690,2,2916633,Pseudoalteromonas sp. KAN5,1,1
53246,2,43658,Pseudoalteromonas rubra,1,1
267889,1,1518149,Thalassotalea,3,3
1518149,1,2614972,unclassified Thalassotalea,3,3
2614972,2,2769490,Thalassotalea sp. LPB0316,3,3
267890,1,22,Shewanella,1,1
22,1,196818,unclassified Shewanella,1,1
196818,2,2698686,Shewanella sp. Arc9-LZ,1,1
267892,1,44011,Ferrimonas,1,1
44011,2,2724191,Ferrimonas lipolytica,1,1
712,1,724,Haemophilus,2912,2912
724,1,2609962,unclassified Haemophilus,2455,2455
2609962,2,712310,Haemophilus sp. oral taxon 036,2455,2455
724,2,726,Haemophilus haemolyticus,29,29
724,2,727,Haemophilus influenzae,20,20
724,2,729,Haemophilus parainfluenzae,3,3
724,2,249188,Haemophilus pittmaniae,1,1
712,1,292486,Avibacterium,2,2
712,1,416916,Aggregatibacter,1,1
416916,2,714,Aggregatibacter actinomycetemcomitans,1,1
543,1,561,Escherichia,9,9
561,2,562,Escherichia coli,6,6
561,2,208962,Escherichia albertii,2,2
543,1,544,Citrobacter,4,4
544,2,1563222,Citrobacter pasteurii,3,3
543,1,590,Salmonella,3,3
590,2,28901,Salmonella enterica,2,2
590,1,2614656,unclassified Salmonella,1,1
2614656,2,2745895,Salmonella sp. SJTUF14178,1,1
2890311,1,570,Klebsiella,2,2
570,2,573,Klebsiella pneumoniae,2,2
543,1,547,Enterobacter,1,1
547,1,354276,Enterobacter cloacae complex,1,1
354276,1,2757714,unclassified Enterobacter cloacae complex,1,1
2757714,2,2027919,Enterobacter cloacae complex sp.,1,1
543,1,1330545,Lelliottia,1,1
1330545,2,61646,Lelliottia amnigena,1,1
1903414,1,583,Proteus,3,3
583,2,585,Proteus vulgaris,3,3
1903414,1,581,Morganella,1,1
581,2,582,Morganella morganii,1,1
1903409,1,32199,Buchnera,2,2
32199,2,9,Buchnera aphidicola,2,2
1903409,1,53335,Pantoea,1,1
53335,1,1654067,Pantoea agglomerans group,1,1
1654067,2,549,Pantoea agglomerans,1,1
1903411,1,629,Yersinia,3,3
629,2,263819,Yersinia aleksiciae,3,3
1903412,1,635,Edwardsiella,2,2
635,2,67780,Edwardsiella ictaluri,2,2
1903410,1,204037,Dickeya,1,1
135621,1,286,Pseudomonas,17,17
286,1,196821,unclassified Pseudomonas,8,8
196821,2,3029060,Pseudomonas sp. PSKL.D1,6,6
196821,2,2855434,Pseudomonas sp. AO-1,1,1
196821,2,2954088,Pseudomonas sp. FP2262,1,1
286,1,136841,Pseudomonas aeruginosa group,2,2
136841,2,287,Pseudomonas aeruginosa,2,2
286,2,359110,Pseudomonas extremaustralis,1,1
286,1,136845,Pseudomonas putida group,1,1
136845,2,303,Pseudomonas putida,1,1
286,1,136843,Pseudomonas fluorescens group,1,1
136843,2,200451,Pseudomonas poae,1,1
351,1,352,Azotobacter,1,1
641,1,662,Vibrio,11,11
662,2,198832,Vibrio pomeroyi,5,5
662,2,2572923,Vibrio taketomensis,1,1
662,2,28172,Vibrio metschnikovii,1,1
662,2,29494,Vibrio furnissii,1,1
641,1,188143,Enterovibrio,1,1
188143,2,1927128,Candidatus Enterovibrio luxaltus,1,1
641,1,2042066,Paraphotobacterium,1,1
2042066,2,1755811,Paraphotobacterium marinum,1,1
468,1,469,Acinetobacter,4,4
469,1,909768,Acinetobacter calcoaceticus/baumannii complex,1,1
909768,2,48296,Acinetobacter pittii,1,1
469,2,1324350,Acinetobacter equi,1,1
469,2,1879050,Acinetobacter wuhouensis,1,1
469,1,196816,unclassified Acinetobacter,1,1
196816,2,2923375,Acinetobacter sp. XS-4,1,1
468,1,475,Moraxella,1,1
475,2,34061,Moraxella cuniculi,1,1
118884,1,655184,Candidatus Thioglobus,2,2
655184,1,2644172,unclassified Candidatus Thioglobus,2,2
2644172,2,2508687,Candidatus Thioglobus sp. NP1,2,2
118884,1,198346,Candidatus Palibaumannia,1,1
198346,2,186490,Candidatus Palibaumannia cicadellinicola,1,1
118884,1,1076625,Candidatus Steffania,1,1
1076625,2,1076626,Candidatus Steffania adelgidicola,1,1
3067276,1,1913444,Candidatus Thiodiazotropha,3,3
1913444,2,3065865,Candidatus Thiodiazotropha sp. CDECU1,3,3
72276,1,133193,Alkalilimnicola,1,1
133193,2,351052,Alkalilimnicola ehrlichii,1,1
28256,1,204286,Cobetia,2,2
204286,1,2609414,unclassified Cobetia,2,2
2609414,2,2686360,Cobetia sp. L2A1,1,1
2609414,2,2758724,Cobetia sp. 4B,1,1
224372,1,3020832,Alloalcanivorax,2,2
3020832,2,1094342,Alloalcanivorax xenomutans,2,2
1706371,1,316625,Saccharophagus,2,2
316625,2,86304,Saccharophagus degradans,2,2
1706371,1,447467,Simiduia,1,1
447467,1,2639280,unclassified Simiduia,1,1
2639280,2,2909669,Simiduia sp. 21SJ11W-1,1,1
34064,1,262,Francisella,1,1
262,2,954,Francisella persica,1,1
84642,1,642,Aeromonas,1,1
642,1,257493,unclassified Aeromonas,1,1
257493,2,2778052,Aeromonas sp. FDAARGOS 1403,1,1
868,1,2717,Cardiobacterium,1,1
2717,1,2648856,unclassified Cardiobacterium,1,1
2648856,2,2866573,Cardiobacterium sp. Marseille-Q4385,1,1
32033,1,2370,Xylella,1,1
2370,2,2371,Xylella fastidiosa,1,1
118968,1,254245,Aquicella,1,1
254245,2,254247,Aquicella siphonis,1,1
481,1,482,Neisseria,33917,33919
482,2,495,Neisseria elongata,32680,32682
482,1,2623750,unclassified Neisseria,18,18
2623750,2,641148,Neisseria sp. oral taxon 014,5,5
2623750,2,2937985,Neisseria sp. Marseille-Q6792,5,5
2623750,2,655307,Neisseria sp. KEM232,2,2
2623750,2,1871109,Neisseria sp. RH3002v2g,1,1
2623750,2,2912675,Neisseria sp. Dent CA1/247,1,1
2623750,2,2972775,Neisseria sp. Marseille-Q5346,1,1
2623750,2,3077590,Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055,1,1
482,2,487,Neisseria meningitidis,15,15
482,2,28449,Neisseria subflava,13,13
482,2,485,Neisseria gonorrhoeae,7,7
482,2,488,Neisseria mucosa,5,5
482,2,490,Neisseria sicca,5,5
482,2,486,Neisseria lactamica,4,4
482,2,2912188,Neisseria lisongii,2,2
482,2,496,Neisseria macacae,2,2
482,2,1470200,Neisseria arctica,2,2
482,2,267212,Neisseria bacilliformis,1,1
482,2,1853278,Neisseria chenwenguii,1,1
482,2,1853276,Neisseria weixii,1,1
482,2,607712,Neisseria shayeganii,1,1
482,2,607711,Neisseria wadsworthii,1,1
482,2,194197,Neisseria dentiae,1,1
482,2,28091,Neisseria weaveri,1,1
482,2,484,Neisseria flavescens,1,1
481,1,538,Eikenella,2,2
538,2,539,Eikenella corrodens,1,1
538,2,2528037,Eikenella exigua,1,1
481,1,32257,Kingella,2,2
32257,2,502,Kingella denitrificans,2,2
481,1,194195,Alysiella,1,1
194195,2,153491,Alysiella crassa,1,1
481,1,212742,Morococcus,1,1
212742,2,1056807,Morococcus cerebrosus,1,1
119060,1,32008,Burkholderia,25505,25506
32008,1,87882,Burkholderia cepacia complex,22290,22291
87882,2,95486,Burkholderia cenocepacia,11187,11187
87882,2,292,Burkholderia cepacia,122,122
87882,2,179879,Burkholderia anthina,94,94
87882,2,488447,Burkholderia contaminans,90,90
87882,2,60550,Burkholderia pyrrocinia,89,89
87882,2,2978683,Burkholderia orbicola,87,87
87882,2,87883,Burkholderia multivorans,69,69
87882,2,152480,Burkholderia ambifaria,57,57
87882,2,482957,Burkholderia lata,40,40
87882,2,95485,Burkholderia stabilis,38,38
87882,2,101571,Burkholderia ubonensis,37,37
87882,2,488731,Burkholderia seminalis,33,33
87882,2,488730,Burkholderia arboris,32,32
87882,2,488729,Burkholderia metallica,21,21
87882,2,488446,Burkholderia latens,19,19
87882,2,1503055,Burkholderia territorii,19,19
87882,2,152500,Burkholderia dolosa,17,17
87882,2,1207504,Burkholderia pseudomultivorans,13,13
87882,2,488732,Burkholderia diffusa,10,10
87882,2,60552,Burkholderia vietnamiensis,10,10
87882,2,1503054,Burkholderia stagnalis,5,5
87882,2,2015348,Burkholderia aenigmatica,5,5
32008,1,2613784,unclassified Burkholderia,90,90
2613784,2,1637853,Burkholderia sp. NRF60-BP8,28,28
2613784,2,2811788,Burkholderia sp. MS455,7,7
2613784,2,1637869,Burkholderia sp. MSMB0856,6,6
2613784,2,2811789,Burkholderia sp. MS389,5,5
2613784,2,1637862,Burkholderia sp. LA-2-3-30-S1-D2,5,5
2613784,2,2813843,Burkholderia sp. LAS2,4,4
2613784,2,1494466,Burkholderia sp. FERM BP-3421,4,4
2613784,2,2906514,Burkholderia sp. S-53,3,3
2613784,2,1795043,Burkholderia sp. PAMC 26561,1,1
2613784,2,2854261,Burkholderia sp. EMB26,1,1
2613784,2,2732364,Burkholderia sp. MBR-1,1,1
2613784,2,2217913,Burkholderia sp. JP2-270,1,1
32008,1,111527,pseudomallei group,19,19
111527,2,1385591,Burkholderia mayonis,4,4
111527,2,1503053,Burkholderia singularis,4,4
111527,2,28450,Burkholderia pseudomallei,3,3
111527,2,57975,Burkholderia thailandensis,3,3
111527,2,13373,Burkholderia mallei,1,1
111527,2,342113,Burkholderia oklahomensis,1,1
111527,2,1637837,Burkholderia savannae,1,1
32008,2,337,Burkholderia glumae,6,6
32008,2,28095,Burkholderia gladioli,4,4
32008,2,41899,Burkholderia plantarii,1,1
119060,1,106589,Cupriavidus,15,15
106589,2,164546,Cupriavidus taiwanensis,13,13
106589,2,1040979,Cupriavidus neocaledonicus,2,2
119060,1,1822464,Paraburkholderia,4,4
1822464,2,92647,Paraburkholderia tropica,1,1
1822464,1,2615204,unclassified Paraburkholderia,1,1
2615204,2,2735434,Paraburkholderia sp. PGU19,1,1
1822464,2,2604047,Paraburkholderia dioscoreae,1,1
1822464,2,273251,Paraburkholderia sabiae,1,1
119060,1,48736,Ralstonia,3,3
48736,2,190721,Ralstonia insidiosa,3,3
119060,1,93217,Pandoraea,2,2
93217,2,573737,Pandoraea oxalativorans,1,1
119060,1,44013,Polynucleobacter,1,1
44013,1,2640945,unclassified Polynucleobacter,1,1
2640945,2,1855617,Polynucleobacter sp. MWH-UH2A,1,1
119060,1,1827195,Caballeronia,1,1
1827195,2,871203,Caballeronia zhejiangensis,1,1
119060,1,2571160,Trinickia,1,1
2571160,2,28094,Trinickia caryophylli,1,1
80864,1,34072,Variovorax,4,4
