parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1578,2,147802,Lactobacillus iners,2,2
1578,2,1584,Lactobacillus delbrueckii,1,1
1578,2,1600,Lactobacillus acetotolerans,1,1
33958,1,2767842,Lactiplantibacillus,4,4
2767842,2,1590,Lactiplantibacillus plantarum,2,2
2767842,2,1589,Lactiplantibacillus pentosus,1,1
2767842,2,2993456,Lactiplantibacillus carotarum,1,1
33958,1,2742598,Limosilactobacillus,3,3
2742598,2,1613,Limosilactobacillus fermentum,3,3
33958,1,2767887,Ligilactobacillus,2,2
2767887,2,1623,Ligilactobacillus ruminis,1,1
2767887,2,228229,Ligilactobacillus saerimneri,1,1
33958,1,2767885,Latilactobacillus,1,1
2767885,2,1599,Latilactobacillus sakei,1,1
33958,1,2767889,Loigolactobacillus,1,1
2767889,2,1610,Loigolactobacillus coryniformis,1,1
33958,1,2767893,Lentilactobacillus,1,1
33958,1,2759736,Lacticaseibacillus,1,1
33958,1,46255,Weissella,1,1
46255,2,137591,Weissella cibaria,1,1
1300,1,1301,Streptococcus,604,604
1301,1,2608887,unclassified Streptococcus,195,195
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,189,189
2608887,2,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,3,3
2608887,2,2583584,Streptococcus sp. NCTC 11567,2,2
2608887,2,1940319,Streptococcus sp. DAT741,1,1
1301,2,1313,Streptococcus pneumoniae,156,156
1301,2,28037,Streptococcus mitis,65,65
1301,1,671232,Streptococcus anginosus group,22,22
671232,2,1328,Streptococcus anginosus,12,12
671232,2,76860,Streptococcus constellatus,9,9
1301,2,1314,Streptococcus pyogenes,18,18
1301,2,1311,Streptococcus agalactiae,14,14
1301,1,119603,Streptococcus dysgalactiae group,9,9
119603,2,1334,Streptococcus dysgalactiae,8,8
119603,2,1336,Streptococcus equi,1,1
1301,2,1433513,Streptococcus gwangjuense,8,8
1301,2,1303,Streptococcus oralis,7,7
1301,2,361101,Streptococcus pseudoporcinus,7,7
1301,2,1304,Streptococcus salivarius,4,4
1301,2,1307,Streptococcus suis,2,2
1301,2,45634,Streptococcus cristatus,2,2
1301,2,33040,Streptococcus milleri,2,2
1301,2,1346,Streptococcus iniae,2,2
1301,2,315405,Streptococcus gallolyticus,1,1
1301,2,254785,Streptococcus halichoeri,1,1
1301,2,1302,Streptococcus gordonii,1,1
1301,2,2382163,Streptococcus koreensis,1,1
539738,1,1378,Gemella,65213,65213
1378,2,84135,Gemella sanguinis,64353,64353
1378,2,1379,Gemella haemolysans,38,38
1378,2,29391,Gemella morbillorum,24,24
1378,1,2624949,unclassified Gemella,18,18
2624949,2,2840371,Gemella sp. zg-570,8,8
186817,1,1386,Bacillus,8381,8381
1386,1,653685,Bacillus subtilis group,595,595
653685,2,1423,Bacillus subtilis,317,317
653685,2,2054641,Bacillus stercoris,46,46
653685,2,72361,Bacillus vallismortis,42,42
653685,2,96241,Bacillus spizizenii,40,40
653685,2,483913,Bacillus inaquosorum,32,32
653685,1,653388,Bacillus mojavensis subgroup,21,21
653388,2,260554,Bacillus halotolerans,15,15
653388,2,72360,Bacillus mojavensis,6,6
653685,2,227866,Bacillus tequilensis,19,19
653685,1,1938374,Bacillus amyloliquefaciens group,18,18
1938374,2,492670,Bacillus velezensis,11,11
1938374,2,1390,Bacillus amyloliquefaciens,3,3
1938374,2,659243,Bacillus siamensis,1,1
653685,2,1452,Bacillus atrophaeus,7,7
653685,2,1402,Bacillus licheniformis,1,1
653685,2,119858,Bacillus sonorensis,1,1
653685,2,1648923,Bacillus paralicheniformis,1,1
1386,1,185979,unclassified Bacillus (in: firmicutes),62,62
185979,2,2975304,Bacillus sp. FSL R5-0523,5,5
185979,2,2009331,Bacillus sp. MD-5,4,4
185979,2,2859227,Bacillus sp. LJBS17,4,4
185979,2,2954678,Bacillus sp. FSL K6-1012,4,4
185979,2,1127744,Bacillus sp. JS,4,4
185979,2,2921565,Bacillus sp. FSL M8-0054,4,4
185979,2,2954720,Bacillus sp. PS196,3,3
185979,2,2975299,Bacillus sp. FSL R5-0416,3,3
185979,2,2921456,Bacillus sp. FSL K6-0993,3,3
185979,2,2921567,Bacillus sp. FSL M8-0071,2,2
185979,2,2921470,Bacillus sp. FSL K6-1366,2,2
185979,2,2975293,Bacillus sp. FSL K6-1560,2,2
185979,2,2809036,Bacillus sp. LJBS06,2,2
185979,2,2954725,Bacillus sp. PS108,2,2
185979,2,2975298,Bacillus sp. FSL L8-0358,1,1
185979,2,3129297,Bacillus sp. FJAT-52991,1,1
185979,2,2954588,Bacillus sp. FSL R5-0560,1,1
185979,2,2912825,Bacillus sp. Man122,1,1
185979,2,2888526,Bacillus sp. BC1-43,1,1
185979,2,2954716,Bacillus sp. PS68,1,1
185979,2,2846779,Bacillus sp. NP247,1,1
185979,2,467262,Bacillus sp. T3,1,1
185979,2,2448811,Bacillus sp. WR11,1,1
185979,2,2070759,Bacillus sp. MBGLi79,1,1
185979,2,2954665,Bacillus sp. EU52,1,1
185979,2,2954646,Bacillus sp. FSL W8-1141,1,1
185979,2,2921574,Bacillus sp. FSL P4-0290,1,1
185979,2,2954582,Bacillus sp. FSL P4-0248,1,1
185979,2,745774,Bacillus sp. K1,1,1
185979,2,563169,Bacillus sp. SJ-10,1,1
1386,2,2487276,Bacillus cabrialesii,15,15
1386,2,2715209,Bacillus rugosus,13,13
1386,1,86661,Bacillus cereus group,10,10
86661,2,1396,Bacillus cereus,5,5
86661,2,1392,Bacillus anthracis,3,3
86661,2,155322,Bacillus toyonensis,2,2
1386,2,2728853,Bacillus fonticola,1,1
1386,2,1471,Bacillus methanolicus,1,1
186817,1,2837508,Rossellomorea,3,3
2837508,2,189381,Rossellomorea marisflavi,1,1
2837508,2,218284,Rossellomorea vietnamensis,1,1
186817,1,2675233,Metabacillus,2,2
2675233,1,2675274,unclassified Metabacillus,2,2
2675274,2,2897333,Metabacillus sp. B2-18,2,2
186817,1,2675229,Peribacillus,1,1
2675229,2,450367,Peribacillus frigoritolerans,1,1
186817,1,2675232,Neobacillus,1,1
2675232,1,2675272,unclassified Neobacillus,1,1
2675272,2,3070678,Neobacillus sp. PS3-34,1,1
186817,1,2800373,Priestia,1,1
186817,1,1221880,Psychrobacillus,1,1
1221880,1,2636677,unclassified Psychrobacillus,1,1
2636677,2,2921389,Psychrobacillus sp. FSL H8-0483,1,1
186817,1,400634,Lysinibacillus,1,1
400634,1,2636778,unclassified Lysinibacillus,1,1
2636778,2,2169540,Lysinibacillus sp. 2017,1,1
186817,1,2893060,Alkalihalophilus,1,1
2893060,2,79885,Alkalihalophilus pseudofirmus,1,1
186817,1,175304,Lentibacillus,1,1
175304,1,2614679,unclassified Lentibacillus,1,1
2614679,2,2518176,Lentibacillus sp. CBA3610,1,1
90964,1,1279,Staphylococcus,25,25
1279,2,1280,Staphylococcus aureus,14,14
1279,2,1282,Staphylococcus epidermidis,3,3
1279,1,2815305,Staphylococcus intermedius group,3,3
2815305,2,283734,Staphylococcus pseudintermedius,2,2
2815305,2,53344,Staphylococcus delphini,1,1
1279,2,2044912,Staphylococcus debuckii,3,3
1279,2,1283,Staphylococcus haemolyticus,1,1
1279,2,1288,Staphylococcus xylosus,1,1
186820,1,1637,Listeria,9,9
1637,2,1639,Listeria monocytogenes,6,6
186818,1,1372,Planococcus,3,3
1372,2,161360,Planococcus antarcticus,1,1
1372,1,2662419,unclassified Planococcus (in: firmicutes),1,1
2662419,2,2908840,Planococcus sp. 107-1,1,1
186818,1,1569,Sporosarcina,3,3
1569,1,2647733,unclassified Sporosarcina,2,2
186822,1,44249,Paenibacillus,5,5
44249,2,44250,Paenibacillus alvei,1,1
44249,2,61624,Paenibacillus mucilaginosus,1,1
186821,1,2077,Sporolactobacillus,1,1
2077,2,269673,Sporolactobacillus terrae,1,1
3030910,1,86331,Mogibacterium,51475,51475
86331,2,114527,Mogibacterium diversum,50974,50974
86331,2,114528,Mogibacterium neglectum,19,19
86331,2,86332,Mogibacterium pumilum,9,9
3030910,1,1926556,Emergencia,1,1
1926556,1,2642996,unclassified Emergencia,1,1
2642996,2,3114296,Emergencia sp. JLR.KK010,1,1
186804,1,2743582,Peptacetobacter,45279,45279
2743582,2,89152,Peptacetobacter hiranonis,45279,45279
186804,1,1870884,Clostridioides,20,20
1870884,2,1496,Clostridioides difficile,20,20
186804,1,1849822,Paraclostridium,9,9
1849822,2,1490,Paraclostridium bifermentans,7,7
1849822,2,1505,Paraclostridium sordellii,1,1
186804,1,1505657,Intestinibacter,4,4
1505657,2,261299,Intestinibacter bartlettii,4,4
186804,1,1257,Peptostreptococcus,1,1
1257,2,3003601,Peptostreptococcus equinus,1,1
3118654,1,166484,Caminicella,1,1
166484,2,166485,Caminicella sporogenes,1,1
3118656,1,114627,Alkaliphilus,1,1
114627,2,208226,Alkaliphilus metalliredigens,1,1
3120161,1,1481960,Peptoclostridium,1,1
1481960,2,1731,Peptoclostridium acidaminophilum,1,1
31979,1,1485,Clostridium,43852,43852
1485,2,46867,Clostridium chauvoei,43049,43049
1485,2,1504,Clostridium septicum,71,71
1485,2,1502,Clostridium perfringens,14,14
1485,2,394958,Clostridium taeniosporum,10,10
1485,1,2614128,unclassified Clostridium,7,7
2614128,2,3070681,Clostridium sp. OS1-26,2,2
2614128,2,2507159,Clostridium sp. JN-9,2,2
2614128,2,641107,Clostridium sp. DL-VIII,1,1
2614128,2,1155388,Clostridium sp. C1,1,1
2614128,2,2483110,Clostridium sp. JN-1,1,1
1485,2,169679,Clostridium saccharobutylicum,5,5
1485,2,1520,Clostridium beijerinckii,5,5
1485,2,94869,Clostridium gasigenes,4,4
1485,2,1491,Clostridium botulinum,3,3
1485,2,36745,Clostridium saccharoperbutylacetonicum,3,3
1485,2,2320868,Clostridium manihotivorum,2,2
1485,2,1513,Clostridium tetani,2,2
1485,2,1501,Clostridium pasteurianum,2,2
1485,2,1509,Clostridium sporogenes,1,1
1485,2,1529,Clostridium cadaveris,1,1
1485,2,2068654,Clostridium fermenticellae,1,1
1485,2,1716543,Clostridium thermarum,1,1
1485,2,182773,Clostridium isatidis,1,1
1485,2,1492,Clostridium butyricum,1,1
1485,2,360422,Clostridium tagluense,1,1
1485,2,332101,Clostridium drakei,1,1
1485,2,36845,Clostridium intestinale,1,1
31979,1,1266,Sarcina,2,2
1266,1,2619470,unclassified Sarcina,2,2
2619470,2,2726954,Sarcina sp. JB2,2,2
31979,1,1848399,Crassaminicella,2,2
1848399,2,2599308,Crassaminicella thermophila,2,2
31979,1,44258,Caloramator,1,1
44258,1,2629145,unclassified Caloramator,1,1
2629145,2,2576307,Caloramator sp. E03,1,1
186806,1,1730,Eubacterium,11027,11027
1730,2,1736,Eubacterium limosum,9541,9541
1730,2,53442,Eubacterium callanderi,33,33
1730,2,2041044,Eubacterium maltosivorans,22,22
216572,1,216851,Faecalibacterium,11,11
216851,1,2646395,unclassified Faecalibacterium,4,4
2646395,2,2929492,Faecalibacterium sp. I3-3-33,2,2
2646395,2,2929494,Faecalibacterium sp. I4-1-79,1,1
2646395,2,2929495,Faecalibacterium sp. I4-3-84,1,1
216851,2,853,Faecalibacterium prausnitzii,3,3
216851,2,411483,Faecalibacterium duncaniae,2,2
216572,1,236752,Fastidiosipila,5,5
236752,2,236753,Fastidiosipila sanguinis,5,5
216572,1,1263,Ruminococcus,3,3
1263,1,2608920,unclassified Ruminococcus,3,3
2608920,2,657323,Ruminococcus sp. SR1/5,3,3
216572,1,1637257,Mageeibacillus,2,2
1637257,2,884684,Mageeibacillus indolicus,2,2
216572,1,3079925,Amygdalobacter,1,1
3079925,2,3029274,Amygdalobacter nucleatus,1,1
2937909,1,56112,Dehalobacter,1,1
56112,2,55583,Dehalobacter restrictus,1,1
2937909,1,79206,Desulfosporosinus,1,1
79206,2,885581,Desulfosporosinus acidiphilus,1,1
186807,1,2840454,Candidatus Formimonas,1,1
2840454,2,1761012,Candidatus Formimonas warabiya,1,1
538999,1,1686313,Fenollaria,1,1
1686313,2,938288,Fenollaria massiliensis,1,1
186803,1,841,Roseburia,25918,25918
841,2,301301,Roseburia hominis,25846,25846
841,2,166486,Roseburia intestinalis,3,3
186803,1,572511,Blautia,9,9
572511,1,2648079,unclassified Blautia,3,3
2648079,2,2479767,Blautia sp. SC05B48,3,3
572511,2,1532,Blautia coccoides,2,2
572511,2,89014,Blautia luti,1,1
572511,2,1796616,Blautia pseudococcoides,1,1
572511,2,2779518,Blautia liquoris,1,1
186803,1,1766253,Agathobacter,6,6
1766253,2,39491,Agathobacter rectalis,6,6
186803,1,189330,Dorea,4,4
189330,2,88431,Dorea longicatena,4,4
186803,1,1843210,Anaerocolumna,2,2
1843210,2,433286,Anaerocolumna cellulosilytica,1,1
1843210,1,2642604,unclassified Anaerocolumna,1,1
2642604,2,3039116,Anaerocolumna sp. AGMB13025,1,1
186803,1,830,Butyrivibrio,2,2
830,2,45851,Butyrivibrio crossotus,2,2
186803,1,1506553,Lachnoclostridium,2,2
1506553,2,29347,[Clostridium] scindens,2,2
186803,1,248744,Marvinbryantia,2,2
248744,2,168384,Marvinbryantia formatexigens,2,2
186803,1,33042,Coprococcus,2,2
33042,2,33043,Coprococcus eutactus,2,2
186803,1,207244,Anaerostipes,2,2
207244,2,649756,Anaerostipes hadrus,2,2
186803,1,2316020,Mediterraneibacter,1,1
2316020,2,33039,[Ruminococcus] torques,1,1
387655,1,1769008,Anoxybacter,2,2
1769008,2,1323375,Anoxybacter fermentans,2,2
186814,1,28895,Thermoanaerobacterium,1,1
28895,2,1517,Thermoanaerobacterium thermosaccharolyticum,1,1
1570339,1,162289,Peptoniphilus,39186,39186
162289,2,54005,Peptoniphilus harei,38805,38805
162289,2,3036303,Peptonophilus genitalis,47,47
162289,2,3016343,Peptoniphilus equinus,1,1
1570339,1,165779,Anaerococcus,169,169
165779,2,1287640,Anaerococcus obesiensis,120,120
165779,2,33037,Anaerococcus vaginalis,18,18
165779,2,1870984,Anaerococcus mediterraneensis,2,2
165779,1,2614126,unclassified Anaerococcus,2,2
2614126,2,3036300,Anaerococcus sp. Marseille-Q7828,2,2
165779,2,33034,Anaerococcus prevotii,1,1
1570339,1,150022,Finegoldia,17,17
150022,2,1260,Finegoldia magna,17,17
1570339,1,31983,Helcococcus,6,6
31983,2,40091,Helcococcus kunzii,6,6
1570339,1,543311,Parvimonas,2,2
543311,2,33033,Parvimonas micra,2,2
1737406,1,41273,Tissierella,1,1
41273,1,2638726,unclassified Tissierella,1,1
2638726,2,3035694,Tissierella sp. Yu-01,1,1
1737407,1,1582879,Ezakiella,29,29
1582879,2,1852374,Ezakiella massiliensis,11,11
1582879,2,46507,Ezakiella coagulans,10,10
1843490,1,365348,Pelosinus,18323,18323
365348,1,2629460,unclassified Pelosinus,18265,18265
2629460,2,484770,Pelosinus sp. UFO1,18265,18265
1843490,1,2375,Sporomusa,10775,10775
2375,2,2377,Sporomusa termitida,10764,10764
2375,2,2378,Sporomusa ovata,1,1
1843490,1,2093783,Methylomusa,1,1
2093783,2,1930071,Methylomusa anaerophila,1,1
1843491,1,970,Selenomonas,1,1
970,1,2637378,unclassified Selenomonas,1,1
2637378,2,713030,Selenomonas sp. oral taxon 136,1,1
31977,1,29465,Veillonella,3,3
29465,2,39778,Veillonella dispar,2,2
29465,2,29466,Veillonella parvula,1,1
2810281,1,191303,Turicibacter,14,14
191303,2,2735723,Turicibacter bilis,4,4
128827,1,118747,Bulleidia,3,3
118747,1,2704656,unclassified Bulleidia,3,3
2704656,2,2806552,Bulleidia sp. zg-1006,3,3
33974,1,1930845,Ndongobacter,3,3
1930845,2,1871025,Ndongobacter massiliensis,3,3
84086,2,243899,endosymbiont 'TC1' of Trimyema compressum,1,1
3071002,1,44000,Caldicellulosiruptor,1,1
44000,2,301953,Caldicellulosiruptor acetigenus,1,1
3086088,1,338648,Candidatus Contubernalis,1,1
338648,2,338645,Candidatus Contubernalis alkalaceticus,1,1
2049,1,76833,Actinobaculum,40733,40733
76833,1,2609299,unclassified Actinobaculum,40733,40733
2609299,2,2495645,Actinobaculum sp. 313,40733,40733
2049,1,1654,Actinomyces,1,1
1654,2,2057800,Actinomyces qiguomingii,1,1
2062,1,1883,Streptomyces,12,12
1883,1,2593676,unclassified Streptomyces,5,5
2593676,2,2136401,Streptomyces sp. YIM 121038,1,1
2593676,2,2903798,Streptomyces sp. NBC_01255,1,1
2593676,2,2903683,Streptomyces sp. NBC_00868,1,1
2593676,2,1972846,Streptomyces sp. Sge12,1,1
2593676,2,2975928,Streptomyces sp. NBC_01750,1,1
1883,2,3051092,Streptomyces vilmorinianum,1,1
1883,2,1827580,Streptomyces nigra,1,1
1883,2,54571,Streptomyces venezuelae,1,1
1883,1,2839105,Streptomyces violaceusniger group,1,1
2839105,2,1912,Streptomyces hygroscopicus,1,1
2062,1,2063,Kitasatospora,1,1
2063,1,2633591,unclassified Kitasatospora,1,1
2633591,2,2903568,Kitasatospora sp. NBC_00458,1,1
85025,1,1817,Nocardia,3,3
1817,2,2213200,Nocardia mangyaensis,1,1
1817,2,204891,Nocardia iowensis,1,1
1817,2,209247,Nocardia yamanashiensis,1,1
85025,1,1827,Rhodococcus,2,2
1827,1,192944,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),1,1
192944,2,2962047,Rhodococcus sp. Z13,1,1
1827,2,191292,Rhodococcus aetherivorans,1,1
1762,1,1763,Mycobacterium,1,1
1763,2,110505,Mycobacterium heckeshornense,1,1
1762,1,670516,Mycobacteroides,1,1
670516,2,83262,Mycobacteroides immunogenum,1,1
1762,1,1866885,Mycolicibacterium,1,1
1653,1,1716,Corynebacterium,2,2
1716,2,38288,Corynebacterium genitalium,1,1
1716,2,1852390,Corynebacterium fournieri,1,1
85020,1,36739,Dermabacter,1,1
36739,2,1630135,Dermabacter vaginalis,1,1
85020,1,43668,Brachybacterium,1,1
43668,1,2623841,unclassified Brachybacterium,1,1
2623841,2,3023517,Brachybacterium sp. GPGPB12,1,1
85023,1,33877,Agromyces,1,1
33877,2,2781962,Agromyces archimandritae,1,1
85023,1,33882,Microbacterium,1,1
33882,1,2609290,unclassified Microbacterium,1,1
2609290,2,1906742,Microbacterium sp. BH-3-3-3,1,1
85016,1,1707,Cellulomonas,1,1
1707,2,2819978,Cellulomonas fengjieae,1,1
85017,1,157920,Cellulosimicrobium,1,1
28056,1,1865,Actinoplanes,1,1
1865,2,1867,Actinoplanes teichomyceticus,1,1
28056,1,1873,Micromonospora,1,1
1873,2,47872,Micromonospora purpureochromogenes,1,1
28056,1,907364,Phytohabitans,1,1
907364,2,624315,Phytohabitans suffuscus,1,1
2070,1,1847,Pseudonocardia,1,1
1847,1,2619320,unclassified Pseudonocardia,1,1
2619320,2,2865833,Pseudonocardia sp. DSM 110487,1,1
2070,1,39845,Actinokineospora,1,1
39845,1,2642662,unclassified Actinokineospora,1,1
2642662,2,2268449,Actinokineospora sp. UTMC 2448,1,1
83676,1,83677,Thermobifida,2,2
83677,2,53522,Thermobifida alba,1,1
83677,2,483545,Thermobifida halotolerans,1,1
2805416,1,1434010,Jatrophihabitans,1,1
1434010,2,2038343,Jatrophihabitans telluris,1,1
85030,1,38501,Blastococcus,1,1
38501,2,1564165,Blastococcus brunescens,1,1
2092,1,2093,Mycoplasma,6,6
2093,1,656088,Mycoplasma mycoides group,4,4
656088,2,2102,Mycoplasma mycoides,4,4
2093,1,2683645,unclassified Mycoplasma,1,1
2683645,2,640330,Mycoplasma sp. Pen4,1,1
2093,2,141391,Candidatus Mycoplasma haematolamae,1,1
2131,1,2132,Spiroplasma,1,1
2132,2,216937,Spiroplasma floricola,1,1
33925,1,46239,Mesoplasma,1,1
46239,2,225999,Mesoplasma syrphidae,1,1
2146,1,33926,Candidatus Phytoplasma,1,1
33926,1,85630,16SrX (Apple proliferation group),1,1
85630,2,37692,Candidatus Phytoplasma mali,1,1
2895623,1,2895509,Metamycoplasma,3,3
2895509,2,29559,Metamycoplasma hyosynoviae,1,1
2895509,2,92402,Metamycoplasma equirhinis,1,1
2895623,1,2923352,Mesomycoplasma,1,1
2815910,1,3079908,Picosynechococcus,1,1
3079908,1,3079910,unclassified Picosynechococcus,1,1
3079910,2,111781,[Leptolyngbya] sp. PCC 7376,1,1
543,1,590,Salmonella,59867,59867
590,2,28901,Salmonella enterica,26076,26076
590,2,54736,Salmonella bongori,88,88
590,1,2614656,unclassified Salmonella,14,14
2614656,2,3030529,Salmonella sp. SA14318,3,3
2614656,2,2979871,Salmonella sp. 3C,2,2
2614656,2,2500542,Salmonella sp. SSDFZ54,2,2
2614656,2,599,Salmonella sp.,1,1
2614656,2,2991700,Salmonella sp. 2018103,1,1
2614656,2,2725417,Salmonella sp. SCFS4,1,1
2614656,2,2874627,Salmonella sp. A7,1,1
2614656,2,2745891,Salmonella sp. SJTUF14146,1,1
543,1,561,Escherichia,84,84
561,2,562,Escherichia coli,59,59
561,2,564,Escherichia fergusonii,6,6
561,2,208962,Escherichia albertii,5,5
561,2,1499973,Escherichia marmotae,1,1
543,1,547,Enterobacter,26,26
547,1,354276,Enterobacter cloacae complex,21,21
354276,2,61645,Enterobacter asburiae,5,5
354276,2,158836,Enterobacter hormaechei,5,5
354276,2,1812935,Enterobacter roggenkampii,2,2
354276,2,550,Enterobacter cloacae,1,1
354276,2,208224,Enterobacter kobei,1,1
354276,2,299767,Enterobacter ludwigii,1,1
354276,2,2071710,Enterobacter sichuanensis,1,1
547,1,2608935,unclassified Enterobacter,3,3
2608935,2,2980499,Enterobacter sp. 155105,1,1
2608935,2,2870346,Enterobacter sp. C2,1,1
547,2,2478464,Enterobacter oligotrophicus,1,1
2890311,1,570,Klebsiella,22,22
570,2,573,Klebsiella pneumoniae,12,12
570,1,2608929,unclassified Klebsiella,2,2
2608929,2,2686364,Klebsiella sp. PCX,1,1
2608929,2,2787706,Klebsiella sp. BDA134-6,1,1
570,2,548,Klebsiella aerogenes,1,1
570,2,571,Klebsiella oxytoca,1,1
570,2,244366,Klebsiella variicola,1,1
570,2,1259973,Klebsiella electrica,1,1
570,2,1463165,Klebsiella quasipneumoniae,1,1
543,1,544,Citrobacter,22,22
544,1,1344959,Citrobacter freundii complex,13,13
1344959,2,546,Citrobacter freundii,6,6
1344959,2,57706,Citrobacter braakii,3,3
1344959,2,1748967,Citrobacter cronae,2,2
1344959,2,1639133,Citrobacter portucalensis,1,1
544,2,67824,Citrobacter farmeri,1,1
544,2,1914243,Citrobacter europaeus,1,1
544,2,2546350,Citrobacter arsenatis,1,1
544,1,2644389,unclassified Citrobacter,1,1
2644389,2,2742632,Citrobacter sp. RHBSTW-00053,1,1
543,1,620,Shigella,7,7
620,2,623,Shigella flexneri,5,5
620,2,621,Shigella boydii,1,1
620,2,624,Shigella sonnei,1,1
543,1,83654,Leclercia,5,5
83654,2,83655,Leclercia adecarboxylata,1,1
83654,1,2627398,unclassified Leclercia,1,1
2627398,2,1920114,Leclercia sp. LSNIH1,1,1
543,1,413496,Cronobacter,3,3
413496,2,28141,Cronobacter sakazakii,2,2
543,1,1330545,Lelliottia,2,2
1330545,1,2642424,unclassified Lelliottia,2,2
2642424,2,2067959,Lelliottia sp. AC1,1,1
543,1,1649298,Siccibacter,2,2
1649298,2,1505757,Siccibacter colletis,2,2
543,1,158483,Cedecea,2,2
158483,2,158822,Cedecea neteri,1,1
158483,1,2649846,unclassified Cedecea,1,1
2649846,2,2545798,Cedecea sp. FDAARGOS_727,1,1
543,1,1903434,Atlantibacter,2,2
1903434,2,565,Atlantibacter hermannii,2,2
543,1,1330547,Kosakonia,1,1
543,1,2303321,Superficieibacter,1,1
2303321,1,2645744,unclassified Superficieibacter,1,1
2645744,2,3031919,Superficieibacter sp. HKU1,1,1
543,1,2726810,Scandinavium,1,1
2726810,2,1851514,Scandinavium goeteborgense,1,1
543,1,158851,Trabulsiella,1,1
158851,2,379893,Trabulsiella odontotermitis,1,1
543,1,579,Kluyvera,1,1
579,2,61648,Kluyvera intermedia,1,1
1903409,1,53335,Pantoea,4,4
53335,1,2630326,unclassified Pantoea,1,1
53335,2,470931,Pantoea anthophila,1,1
53335,2,470934,Pantoea vagans,1,1
53335,2,1235990,Candidatus Pantoea carbekii,1,1
1903409,1,551,Erwinia,1,1
551,2,65700,Erwinia tracheiphila,1,1
1903411,1,629,Yersinia,3,3
629,1,1649845,Yersinia pseudotuberculosis complex,3,3
1649845,2,632,Yersinia pestis,2,2
1903411,1,613,Serratia,2,2
613,2,138074,Serratia symbiotica,1,1
613,2,82996,Serratia plymuthica,1,1
1903414,1,581,Morganella,1,1
581,2,582,Morganella morganii,1,1
1903414,1,583,Proteus,1,1
1903414,1,637,Arsenophonus,1,1
637,1,2627083,unclassified Arsenophonus,1,1
2627083,2,3066235,Arsenophonus endosymbiont of Crataerina pallida,1,1
1903414,1,158848,Moellerella,1,1
158848,2,158849,Moellerella wisconsensis,1,1
1903410,1,204037,Dickeya,2,2
204037,2,556,Dickeya chrysanthemi,1,1
204037,2,204039,Dickeya dianthicola,1,1
2812006,1,84565,Sodalis,2,2
84565,2,1486991,Candidatus Sodalis pierantonius,1,1
84565,2,2697027,Sodalis ligni,1,1
1903412,1,635,Edwardsiella,1,1
635,2,67780,Edwardsiella ictaluri,1,1
1903416,1,82980,Leminorella,1,1
82980,2,158841,Leminorella richardii,1,1
712,1,214906,Histophilus,34213,34213
214906,2,731,Histophilus somni,34213,34213
712,1,75984,Mannheimia,39,39
