parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
186817,1,2800373,Priestia,1,1
2800373,2,284581,Priestia koreensis,1,1
186817,1,2837506,Niallia,1,1
2837506,2,2499688,Niallia taxi,1,1
186817,1,459532,Terribacillus,1,1
459532,1,2636508,unclassified Terribacillus,1,1
2636508,2,2921447,Terribacillus sp. FSL K6-0262,1,1
186817,1,400634,Lysinibacillus,1,1
400634,2,2086577,Lysinibacillus timonensis,1,1
186817,1,2944627,Paenalkalicoccus,1,1
2944627,2,2592382,Paenalkalicoccus suaedae,1,1
186820,1,2755,Brochothrix,27757,27757
2755,2,2756,Brochothrix thermosphacta,27757,27757
90964,1,3076173,Macrococcoides,20965,20965
3076173,2,1855823,Macrococcoides canis,20908,20908
3076173,2,69966,Macrococcoides caseolyticum,5,5
3076173,2,1903056,Macrococcoides bohemicum,4,4
90964,1,1279,Staphylococcus,130,130
1279,2,1280,Staphylococcus aureus,40,40
1279,2,29382,Staphylococcus cohnii,36,36
1279,2,1286,Staphylococcus simulans,12,12
1279,1,2815305,Staphylococcus intermedius group,6,6
2815305,2,283734,Staphylococcus pseudintermedius,5,5
2815305,2,53344,Staphylococcus delphini,1,1
1279,2,1282,Staphylococcus epidermidis,4,4
1279,1,91994,unclassified Staphylococcus,2,2
1279,2,1290,Staphylococcus hominis,2,2
1279,2,29385,Staphylococcus saprophyticus,2,2
1279,2,1281,Staphylococcus carnosus,1,1
1279,2,155085,Staphylococcus lutrae,1,1
1279,2,308354,Staphylococcus simiae,1,1
1279,2,74706,Staphylococcus coagulans,1,1
1279,2,985002,Staphylococcus argenteus,1,1
1279,2,29388,Staphylococcus capitis,1,1
1279,2,29378,Staphylococcus arlettae,1,1
1279,2,1283,Staphylococcus haemolyticus,1,1
1279,2,1288,Staphylococcus xylosus,1,1
1279,2,2892440,Staphylococcus ratti,1,1
90964,1,69965,Macrococcus,13,13
69965,1,2619255,unclassified Macrococcus,6,6
2619255,2,1898474,Macrococcus sp. IME1552,6,6
69965,2,2875764,Macrococcus armenti,6,6
69965,2,198483,Macrococcus brunensis,1,1
90964,1,227979,Jeotgalicoccus,2,2
227979,1,2630462,unclassified Jeotgalicoccus,2,2
2630462,2,2708346,Jeotgalicoccus sp. WY2,1,1
90964,1,489909,Nosocomiicoccus,2,2
489909,2,489910,Nosocomiicoccus ampullae,1,1
90964,1,2803850,Mammaliicoccus,2,2
2803850,2,1296,Mammaliicoccus sciuri,1,1
2803850,2,42858,Mammaliicoccus lentus,1,1
186822,1,44249,Paenibacillus,13607,13607
44249,2,1406,Paenibacillus polymyxa,13324,13324
44249,1,185978,unclassified Paenibacillus,30,30
185978,2,2069255,Paenibacillus sp. lzh-N1,3,3
185978,2,2954752,Paenibacillus sp. FSL L8-0158,3,3
185978,2,2921604,Paenibacillus sp. FSL L8-0638,3,3
185978,2,2921651,Paenibacillus sp. FSL R5-0623,3,3
185978,2,2954661,Paenibacillus sp. FSL R10-2782,3,3
185978,2,2487928,Paenibacillus sp. M-152,2,2
185978,2,2921435,Paenibacillus sp. FSL H7-0442,2,2
185978,2,2921714,Paenibacillus sp. FSL W8-0426,1,1
185978,2,2921628,Paenibacillus sp. FSL P2-0322,1,1
185978,2,2777983,Paenibacillus sp. JNUCC-31,1,1
185978,2,2921654,Paenibacillus sp. FSL R5-0701,1,1
185978,2,867076,Paenibacillus sp. IHB B 3084,1,1
185978,2,2758563,Paenibacillus sp. 19GGS1-52,1,1
185978,2,2921450,Paenibacillus sp. FSL K6-0276,1,1
185978,2,1920422,Paenibacillus sp. FSL H8-0548,1,1
185978,2,1980674,Paenibacillus sp. Cedars,1,1
185978,2,2975292,Paenibacillus sp. FSL K6-1330,1,1
44249,2,172713,Paenibacillus kribbensis,4,4
44249,2,128574,Paenibacillus brasilensis,3,3
44249,2,1778678,Paenibacillus psychroresistens,2,2
44249,2,1126833,Paenibacillus beijingensis,1,1
44249,2,683737,Paenibacillus uliginis,1,1
44249,2,1333845,Paenibacillus sophorae,1,1
44249,2,1619311,Paenibacillus physcomitrellae,1,1
44249,2,2495582,Paenibacillus albus,1,1
44249,2,162209,Paenibacillus naphthalenovorans,1,1
44249,2,2509456,Paenibacillus protaetiae,1,1
44249,2,79263,Paenibacillus chitinolyticus,1,1
44249,2,44252,Paenibacillus macerans,1,1
44249,2,44251,Paenibacillus durus,1,1
186818,1,1569,Sporosarcina,9777,9777
1569,2,1571,Sporosarcina ureae,9761,9761
186818,1,1649,Kurthia,1,1
1649,2,1650,Kurthia zopfii,1,1
186818,1,648802,Rummeliibacillus,1,1
539742,1,33986,Exiguobacterium,3,3
33986,2,41170,Exiguobacterium acetylicum,1,1
33986,2,132920,Exiguobacterium antarcticum,1,1
81852,1,51668,Tetragenococcus,24420,24420
51668,2,51669,Tetragenococcus halophilus,24301,24301
51668,2,526944,Tetragenococcus osmophilus,2,2
51668,2,290335,Tetragenococcus koreensis,1,1
81852,1,1350,Enterococcus,2812,2812
1350,2,53346,Enterococcus mundtii,2775,2775
1350,2,1351,Enterococcus faecalis,6,6
1350,2,1352,Enterococcus faecium,5,5
1350,1,2608891,unclassified Enterococcus,3,3
2608891,2,3044568,Enterococcus sp. ZQ21,1,1
2608891,2,2060307,Enterococcus sp. FDAARGOS_375,1,1
2608891,2,2230878,Enterococcus sp. DIV1094,1,1
1350,2,53345,Enterococcus durans,3,3
1350,2,1354,Enterococcus hirae,2,2
1350,2,160453,Enterococcus gilvus,2,2
1350,2,37734,Enterococcus casseliflavus,1,1
1350,2,44008,Enterococcus cecorum,1,1
186828,1,1470540,Jeotgalibaca,11386,11386
1470540,2,2496265,Jeotgalibaca ciconiae,11373,11373
1470540,1,2621505,unclassified Jeotgalibaca,2,2
2621505,2,1903686,Jeotgalibaca sp. PTS2502,2,2
186828,1,29393,Dolosigranulum,9,9
29393,2,29394,Dolosigranulum pigrum,9,9
186828,1,2747,Carnobacterium,1,1
2747,1,257487,unclassified Carnobacterium,1,1
257487,2,208596,Carnobacterium sp. 17-4,1,1
186828,1,82802,Trichococcus,1,1
186828,1,117563,Granulicatella,1,1
117563,2,46124,Granulicatella adiacens,1,1
186827,1,46123,Abiotrophia,6374,6374
46123,2,46125,Abiotrophia defectiva,6374,6374
186827,1,1375,Aerococcus,3,3
1375,2,51665,Aerococcus urinaeequi,1,1
1375,2,87541,Aerococcus christensenii,1,1
1375,2,2976810,Aerococcus mictus,1,1
186827,1,13075,Globicatella,1,1
13075,2,13076,Globicatella sanguinis,1,1
186827,1,66831,Facklamia,1,1
66831,2,178214,Facklamia hominis,1,1
33958,1,1243,Leuconostoc,4432,4432
1243,2,1245,Leuconostoc mesenteroides,4380,4380
1243,2,1511761,Leuconostoc suionicum,2,2
1243,2,1246,Leuconostoc lactis,1,1
1243,2,1252,Leuconostoc carnosum,1,1
33958,1,1578,Lactobacillus,8,8
1578,2,147802,Lactobacillus iners,7,7
1578,2,33959,Lactobacillus johnsonii,1,1
33958,1,2742598,Limosilactobacillus,2,2
2742598,2,1598,Limosilactobacillus reuteri,2,2
33958,1,46254,Oenococcus,1,1
33958,1,2767887,Ligilactobacillus,1,1
2767887,2,1624,Ligilactobacillus salivarius,1,1
1300,1,1301,Streptococcus,3568,3568
1301,2,28037,Streptococcus mitis,3449,3449
1301,2,1307,Streptococcus suis,9,9
1301,2,1313,Streptococcus pneumoniae,9,9
1301,2,1314,Streptococcus pyogenes,7,7
1301,1,119603,Streptococcus dysgalactiae group,5,5
119603,2,1334,Streptococcus dysgalactiae,5,5
1301,2,1303,Streptococcus oralis,3,3
1301,1,2608887,unclassified Streptococcus,3,3
2608887,2,3038077,Streptococcus sp. D7B5,1,1
2608887,2,2598453,Streptococcus sp. 116-D4,1,1
2608887,2,1940319,Streptococcus sp. DAT741,1,1
1301,2,2819619,Streptococcus toyakuensis,2,2
1301,2,2021971,Streptococcus respiraculi,1,1
1301,2,1433513,Streptococcus gwangjuense,1,1
1301,2,1501662,Streptococcus parasuis,1,1
1301,2,68892,Streptococcus infantis,1,1
1301,2,29389,Streptococcus alactolyticus,1,1
1301,2,684066,Streptococcus lactarius,1,1
1301,2,1345,Streptococcus ferus,1,1
1301,2,113107,Streptococcus australis,1,1
1301,1,671232,Streptococcus anginosus group,1,1
671232,2,1328,Streptococcus anginosus,1,1
1301,2,1329,Streptococcus canis,1,1
1301,2,1311,Streptococcus agalactiae,1,1
1301,2,254785,Streptococcus halichoeri,1,1
1300,1,1357,Lactococcus,2,2
1357,2,1359,Lactococcus cremoris,1,1
1357,2,1364,Lactococcus piscium,1,1
216572,1,1263,Ruminococcus,12335,12335
1263,2,2564099,Ruminococcus bovis,12335,12335
216572,1,2834348,Caproicibacterium,2,2
2834348,2,3030016,Caproicibacterium argilliputei,2,2
216572,1,3079925,Amygdalobacter,1,1
3079925,2,3029274,Amygdalobacter nucleatus,1,1
216572,1,2842531,Solibaculum,1,1
2842531,2,2780922,Solibaculum mannosilyticum,1,1
31979,1,1485,Clostridium,7303,7303
1485,2,1502,Clostridium perfringens,6265,6265
1485,1,2614128,unclassified Clostridium,7,7
2614128,2,2930219,Clostridium sp. BJN0001,2,2
2614128,2,641107,Clostridium sp. DL-VIII,1,1
2614128,2,755731,Clostridium sp. BNL1100,1,1
2614128,2,3064705,Clostridium sp. JS66,1,1
2614128,2,1970093,Clostridium sp. 001,1,1
2614128,2,2212991,Clostridium sp. AWRP,1,1
1485,2,1501,Clostridium pasteurianum,6,6
1485,2,1491,Clostridium botulinum,4,4
1485,2,704125,Clostridium gelidum,4,4
1485,2,1520,Clostridium beijerinckii,4,4
1485,2,1504,Clostridium septicum,4,4
1485,2,238834,Clostridium estertheticum,3,3
1485,2,36839,Clostridium felsineum,3,3
1485,2,1509,Clostridium sporogenes,2,2
1485,2,1513,Clostridium tetani,2,2
1485,2,94869,Clostridium gasigenes,2,2
1485,2,394958,Clostridium taeniosporum,2,2
1485,2,2320868,Clostridium manihotivorum,2,2
1485,2,1542,Clostridium novyi,2,2
1485,2,36845,Clostridium intestinale,2,2
1485,2,1494,Clostridium cochlearium,1,1
1485,2,182773,Clostridium isatidis,1,1
1485,2,360422,Clostridium tagluense,1,1
1485,2,1492,Clostridium butyricum,1,1
1485,2,46867,Clostridium chauvoei,1,1
1485,2,29341,Clostridium argentinense,1,1
1485,2,1561,Clostridium baratii,1,1
1485,2,1716543,Clostridium thermarum,1,1
1485,2,2068654,Clostridium fermenticellae,1,1
1485,2,1534,Clostridium kluyveri,1,1
1485,2,1493,Clostridium cellulovorans,1,1
1485,2,1519,Clostridium tyrobutyricum,1,1
3082771,1,1738645,Caproiciproducens,1,1
1738645,1,2643836,unclassified Caproiciproducens,1,1
2643836,2,3030017,Caproiciproducens sp. CPB-2,1,1
186806,1,1730,Eubacterium,1,1
1730,2,53442,Eubacterium callanderi,1,1
186804,1,1849822,Paraclostridium,7418,7418
1849822,2,1505,Paraclostridium sordellii,7403,7403
1849822,2,1490,Paraclostridium bifermentans,1,1
186804,1,1870884,Clostridioides,3,3
1870884,2,1496,Clostridioides difficile,3,3
3030910,1,86331,Mogibacterium,4618,4618
86331,2,114527,Mogibacterium diversum,4611,4611
186803,1,572511,Blautia,2,2
186803,1,33042,Coprococcus,2,2
33042,2,410072,Coprococcus comes,2,2
186803,1,2316020,Mediterraneibacter,1,1
2316020,2,33039,[Ruminococcus] torques,1,1
186803,1,2569097,Anaerobutyricum,1,1
2569097,2,39488,Anaerobutyricum hallii,1,1
186803,1,841,Roseburia,1,1
841,2,301301,Roseburia hominis,1,1
1843491,1,158846,Megamonas,13365,13365
158846,2,437897,Megamonas funiformis,13353,13353
1843491,1,970,Selenomonas,5381,5381
970,1,2637378,unclassified Selenomonas,5372,5372
2637378,2,1884263,Selenomonas sp. oral taxon 920,5371,5371
970,2,135079,Selenomonas dianae,3,3
1843490,1,2375,Sporomusa,3293,3293
2375,2,2377,Sporomusa termitida,3284,3284
2375,1,307248,environmental samples,9,9
307248,2,307249,uncultured Sporomusa sp.,9,9
31977,1,29465,Veillonella,5865,5865
29465,2,39777,Veillonella atypica,5855,5855
29465,2,29466,Veillonella parvula,1,1
29465,2,423477,Veillonella rogosae,1,1
1570339,1,162289,Peptoniphilus,4907,4907
162289,2,54005,Peptoniphilus harei,4904,4904
162289,2,3016343,Peptoniphilus equinus,1,1
162289,2,3036303,Peptonophilus genitalis,1,1
1570339,1,165779,Anaerococcus,25,25
165779,2,1287640,Anaerococcus obesiensis,15,15
165779,2,33037,Anaerococcus vaginalis,3,3
165779,2,33034,Anaerococcus prevotii,2,2
165779,2,1870984,Anaerococcus mediterraneensis,2,2
165779,1,2614126,unclassified Anaerococcus,1,1
2614126,2,3036300,Anaerococcus sp. Marseille-Q7828,1,1
1570339,1,150022,Finegoldia,3,3
150022,2,1260,Finegoldia magna,3,3
1570339,1,543311,Parvimonas,2,2
543311,2,33033,Parvimonas micra,2,2
1570339,1,31983,Helcococcus,1,1
31983,2,40091,Helcococcus kunzii,1,1
1737407,1,1582879,Ezakiella,6,6
1582879,2,1852374,Ezakiella massiliensis,4,4
1582879,2,46507,Ezakiella coagulans,1,1
128827,1,1647,Erysipelothrix,1,1
1647,2,1648,Erysipelothrix rhusiopathiae,1,1
433334,2,1522,[Clostridium] innocuum,1,1
2810281,1,191303,Turicibacter,1,1
191303,1,2638206,unclassified Turicibacter,1,1
2638206,2,2806443,Turicibacter sp. TJ11,1,1
145358,1,154116,Georgenia,42894,42894
154116,2,2589797,Georgenia yuyongxinii,42889,42889
85020,1,36739,Dermabacter,32925,32925
36739,2,1630135,Dermabacter vaginalis,32507,32507
36739,2,36740,Dermabacter hominis,6,6
36739,2,1667168,Dermabacter jinjuensis,5,5
85022,1,43673,Jonesia,9736,9736
43673,2,43674,Jonesia denitrificans,9736,9736
85019,1,1696,Brevibacterium,3776,3776
1696,2,1703,Brevibacterium linens,3696,3696
1696,2,273384,Brevibacterium aurantiacum,3,3
1696,1,2614124,unclassified Brevibacterium,2,2
2614124,2,2725563,Brevibacterium sp. 'Marine',1,1
2614124,2,2777556,Brevibacterium sp. SMBL_HHYL_HB1,1,1
1696,2,629680,Brevibacterium sandarakinum,1,1
1696,2,1136497,Brevibacterium siliguriense,1,1
1696,2,2697565,Brevibacterium limosum,1,1
1268,1,32207,Rothia,2005,2005
32207,2,172042,Rothia aeria,2005,2005
1268,1,1663,Arthrobacter,10,10
1663,2,37921,Arthrobacter agilis,8,8
1663,2,2486855,Arthrobacter sulfonylureivorans,2,2
1268,1,1742991,Pseudoglutamicibacter,2,2
1742991,2,98671,Pseudoglutamicibacter albus,2,2
85016,1,1707,Cellulomonas,21,21
1707,1,2620175,unclassified Cellulomonas,21,21
2620175,2,2962632,Cellulomonas sp. NTE-D12,21,21
85023,1,33882,Microbacterium,4,4
33882,2,2509458,Microbacterium protaetiae,1,1
85023,1,255204,Pseudoclavibacter,1,1
255204,1,2615177,unclassified Pseudoclavibacter,1,1
2615177,2,2866588,Pseudoclavibacter sp. Marseille-Q3772,1,1
85021,1,53457,Janibacter,1,1
53457,2,262209,Janibacter melonis,1,1
2049,1,2050,Mobiluncus,37535,37535
2050,2,2051,Mobiluncus curtisii,37508,37508
2050,2,3036302,Mobiluncus massiliensis,2,2
2049,1,1069494,Trueperella,4,4
1069494,2,1661,Trueperella pyogenes,3,3
1069494,2,312285,Trueperella bialowiezensis,1,1
2049,1,1653174,Actinotignum,3,3
1653174,2,59505,Actinotignum schaalii,2,2
1653174,2,190146,Actinotignum urinale,1,1
2049,1,1654,Actinomyces,1,1
1654,2,2737173,Actinomyces marmotae,1,1
2049,1,28263,Arcanobacterium,1,1
28263,2,28264,Arcanobacterium haemolyticum,1,1
2049,1,2529408,Schaalia,1,1
2529408,2,131111,Schaalia turicensis,1,1
31957,1,1743,Propionibacterium,33065,33065
1743,2,556499,Propionibacterium acidifaciens,33064,33064
1743,2,119981,Propionibacterium australiense,1,1
31957,1,2801844,Arachnia,2,2
2801844,2,1750,Arachnia propionica,2,2
1653,1,1716,Corynebacterium,26791,26791
1716,2,43768,Corynebacterium matruchotii,26780,26780
1716,2,37637,Corynebacterium pseudodiphtheriticum,4,4
1716,2,1717,Corynebacterium diphtheriae,1,1
1716,2,2675219,Corynebacterium occultum,1,1
1716,2,2883169,Corynebacterium uberis,1,1
1716,2,38289,Corynebacterium jeikeium,1,1
1716,2,43765,Corynebacterium amycolatum,1,1
1716,2,43770,Corynebacterium striatum,1,1
1716,2,43769,Corynebacterium propinquum,1,1
1762,1,1763,Mycobacterium,9,9
1763,1,2642494,unclassified Mycobacterium,9,9
2642494,2,2903536,Mycobacterium sp. 20KCMC460,8,8
2642494,2,3073562,Mycobacterium sp. Z3061,1,1
1762,1,1866885,Mycolicibacterium,1,1
1866885,2,216929,Mycolicibacterium psychrotolerans,1,1
85026,1,2053,Gordonia,9,9
2053,2,410332,Gordonia malaquae,7,7
2053,2,2831662,Gordonia pseudamarae,2,2
85025,1,1827,Rhodococcus,2,2
1827,2,33008,Rhodococcus globerulus,1,1
1827,1,192944,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),1,1
192944,2,2806442,Rhodococcus sp. USK13,1,1
85025,1,1817,Nocardia,1,1
1817,1,2637762,unclassified Nocardia,1,1
2637762,2,2975993,Nocardia sp. NBC_00565,1,1
31953,1,1678,Bifidobacterium,5796,5796
1678,2,216816,Bifidobacterium longum,5529,5529
1678,2,1685,Bifidobacterium breve,12,12
1678,1,2608897,unclassified Bifidobacterium,4,4
2608897,2,2983233,Bifidobacterium sp. ESL0790,2,2
2608897,2,2983220,Bifidobacterium sp. ESL0728,1,1
1678,2,1689,Bifidobacterium dentium,2,2
1678,2,1681,Bifidobacterium bifidum,1,1
1678,2,762210,Bifidobacterium saguini,1,1
1678,2,638619,Bifidobacterium actinocoloniiforme,1,1
1678,2,28026,Bifidobacterium pseudocatenulatum,1,1
1678,2,1684,Bifidobacterium asteroides,1,1
2062,1,1883,Streptomyces,1211,1211
1883,2,54571,Streptomyces venezuelae,1185,1185
1883,1,2593676,unclassified Streptomyces,9,9
2593676,2,2903831,Streptomyces sp. NBC_01341,1,1
1883,2,68219,Streptomyces iakyrus,1,1
1883,2,42234,Streptomyces acidiscabies,1,1
1883,2,2282738,Streptomyces paludis,1,1
1883,2,146819,Streptomyces europaeiscabiei,1,1
1883,2,1890,Streptomyces antibioticus,1,1
2070,1,1851,Saccharomonospora,1,1
1851,2,40990,Saccharomonospora glauca,1,1
2070,1,165301,Lentzea,1,1
165301,2,1586287,Lentzea guizhouensis,1,1
2070,1,1813,Amycolatopsis,1,1
1813,1,2618356,unclassified Amycolatopsis,1,1
2618356,2,1896961,Amycolatopsis sp. AA4,1,1
2004,1,2000,Streptosporangium,1,1
2000,1,2632669,unclassified Streptosporangium,1,1
2632669,2,2975950,Streptosporangium sp. NBC_01756,1,1
84107,1,102106,Collinsella,38923,38923
102106,2,74426,Collinsella aerofaciens,38922,38922
1643824,1,133925,Olsenella,2524,2524
133925,1,2638792,unclassified Olsenella,2524,2524
2638792,2,712411,Olsenella sp. oral taxon 807,2524,2524
1643824,1,2082587,Parolsenella,1,1
2082587,2,1871022,Parolsenella massiliensis,1,1
1643826,1,84111,Eggerthella,19158,19158
84111,2,84112,Eggerthella lenta,19125,19125
84111,2,2690837,Eggerthella guodeyinii,10,10
1643826,1,644652,Gordonibacter,2,2
644652,2,471189,Gordonibacter pamelaeae,2,2
1890431,1,217161,Chamaesiphon,11,11
217161,2,1173032,Chamaesiphon minutus,11,11
1162,1,1177,Nostoc,1,1
1177,2,1178,Nostoc commune,1,1
1892252,1,54304,Planktothrix,1,1
54304,2,1678309,Planktothrix tepida,1,1
1890426,1,1129,Synechococcus,1,1
1129,1,2626047,unclassified Synechococcus,1,1
2626047,2,1173263,Synechococcus sp. PCC 7502,1,1
1202464,1,61434,Dehalococcoides,1,1
61434,2,61435,Dehalococcoides mccartyi,1,1
2790998,1,2791001,Malacoplasma,1,1
2791001,2,28227,Malacoplasma penetrans,1,1
2005473,1,2518495,Duncaniella,41414,41414
2518495,1,2649562,unclassified Duncaniella,41267,41267
2649562,2,2576606,Duncaniella sp. B8,1078,1078
2649562,2,2530392,Duncaniella sp. C9,147,147
2518495,2,2518971,Duncaniella dubosii,8,8
2005473,1,1918540,Muribaculum,10,10
1918540,2,1796646,Muribaculum intestinale,6,6
1918540,2,2530390,Muribaculum gordoncarteri,4,4
2005473,1,2518497,Paramuribaculum,9,9
2518497,2,2094151,Paramuribaculum intestinale,9,9
2005473,1,2815786,Sodaliphilus,1,1
2815786,2,2606626,Sodaliphilus pleomorphus,1,1
2005525,1,195950,Tannerella,37811,37811
195950,2,712710,Tannerella serpentiformis,37811,37811
2005525,1,375288,Parabacteroides,51,51
375288,2,823,Parabacteroides distasonis,20,20
375288,2,387661,Parabacteroides johnsonii,18,18
375288,2,46503,Parabacteroides merdae,4,4
375288,2,2685834,Parabacteroides chongii,3,3
375288,1,2649774,unclassified Parabacteroides,1,1
2649774,2,2951805,Parabacteroides sp. AD58,1,1
815,1,909656,Phocaeicola,12922,12922
909656,2,357276,Phocaeicola dorei,12389,12389
909656,2,821,Phocaeicola vulgatus,55,55
909656,2,376805,Phocaeicola salanitronis,6,6
909656,2,387090,Phocaeicola coprophilus,3,3
815,1,816,Bacteroides,169,169
816,2,818,Bacteroides thetaiotaomicron,25,25
816,2,817,Bacteroides fragilis,17,17
816,1,2646097,unclassified Bacteroides,13,13
2646097,2,2847299,Bacteroides sp. DH3716P,5,5
2646097,2,2528203,Bacteroides sp. A1C1,3,3
2646097,2,2972761,Bacteroides sp. BFG-257,3,3
2646097,2,2755405,Bacteroides sp. CACC 737,2,2
816,2,371601,Bacteroides xylanisolvens,12,12
816,2,674529,Bacteroides faecis,11,11
816,2,28116,Bacteroides ovatus,11,11
816,2,291644,Bacteroides salyersiae,11,11
816,2,47678,Bacteroides caccae,8,8
816,2,291645,Bacteroides nordii,5,5
816,2,246787,Bacteroides cellulosilyticus,4,4
816,2,2650157,Bacteroides zhangwenhongii,4,4
816,2,1796613,Bacteroides caecimuris,4,4
816,2,820,Bacteroides uniformis,4,4
816,2,46506,Bacteroides stercoris,3,3
816,2,28111,Bacteroides eggerthii,3,3
816,1,139043,environmental samples,2,2
139043,2,162156,uncultured Bacteroides sp.,2,2
816,2,290053,Bacteroides helcogenes,1,1
816,2,2650158,Bacteroides luhongzhouii,1,1
171550,1,239759,Alistipes,10753,10753
239759,2,2585118,Alistipes communis,10722,10722
239759,2,2585119,Alistipes dispar,8,8
239759,2,626932,Alistipes indistinctus,4,4
239759,2,328814,Alistipes shahii,3,3
239759,2,214856,Alistipes finegoldii,2,2
239759,2,1288121,Alistipes senegalensis,2,2
239759,2,328813,Alistipes onderdonkii,1,1
239759,1,2608932,unclassified Alistipes,1,1
2608932,2,2662363,Alistipes sp. dk3624,1,1
1853231,1,574697,Butyricimonas,7547,7547
574697,2,2093856,Butyricimonas faecalis,7543,7543
574697,2,544645,Butyricimonas virosa,2,2
1853231,1,283168,Odoribacter,2,2
283168,2,28118,Odoribacter splanchnicus,2,2
171552,1,838,Prevotella,1925,1925
838,2,28129,Prevotella denticola,1879,1879
838,2,28131,Prevotella intermedia,4,4
838,2,28132,Prevotella melaninogenica,4,4
838,2,28133,Prevotella nigrescens,2,2
838,2,1177574,Prevotella jejuni,2,2
838,1,2638335,unclassified Prevotella,1,1
2638335,2,712471,Prevotella sp. oral taxon 475,1,1
171552,1,2974251,Segatella,4,4
2974251,2,165179,Segatella copri,2,2
2974251,2,2518605,Segatella hominis,1,1
171552,1,577309,Paraprevotella,1,1
577309,2,454155,Paraprevotella xylaniphila,1,1
2760872,1,2760873,Tenuifilum,17,17
2760873,2,2590900,Tenuifilum thalassicum,17,17
2005519,1,397864,Barnesiella,3,3
397864,1,2645177,unclassified Barnesiella,3,3
