parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
671232,2,1328,Streptococcus anginosus,1,1
1301,2,1307,Streptococcus suis,2,2
1301,1,2608887,unclassified Streptococcus,2,2
2608887,2,3038077,Streptococcus sp. D7B5,1,1
2608887,2,2583584,Streptococcus sp. NCTC 11567,1,1
1301,2,45634,Streptococcus cristatus,1,1
1301,2,1329,Streptococcus canis,1,1
1301,2,1335,Streptococcus equinus,1,1
33958,1,1253,Pediococcus,4713,4713
1253,2,1255,Pediococcus pentosaceus,4705,4705
33958,1,1578,Lactobacillus,5,5
1578,2,147802,Lactobacillus iners,4,4
1578,2,33959,Lactobacillus johnsonii,1,1
33958,1,2767842,Lactiplantibacillus,2,2
2767842,2,1590,Lactiplantibacillus plantarum,2,2
33958,1,1243,Leuconostoc,2,2
1243,2,1245,Leuconostoc mesenteroides,2,2
33958,1,46255,Weissella,1,1
46255,2,137591,Weissella cibaria,1,1
33958,1,2767887,Ligilactobacillus,1,1
2767887,2,1624,Ligilactobacillus salivarius,1,1
90964,1,3076173,Macrococcoides,37136,37138
3076173,2,1855823,Macrococcoides canis,37019,37021
3076173,2,69966,Macrococcoides caseolyticum,5,5
3076173,2,1903056,Macrococcoides bohemicum,5,5
90964,1,1279,Staphylococcus,15521,15522
1279,2,1286,Staphylococcus simulans,15414,15415
1279,2,1280,Staphylococcus aureus,36,36
1279,2,1290,Staphylococcus hominis,4,4
1279,2,1282,Staphylococcus epidermidis,3,3
1279,2,1283,Staphylococcus haemolyticus,2,2
1279,1,2815305,Staphylococcus intermedius group,2,2
2815305,2,283734,Staphylococcus pseudintermedius,2,2
1279,2,29388,Staphylococcus capitis,1,1
1279,1,91994,unclassified Staphylococcus,1,1
1279,2,29385,Staphylococcus saprophyticus,1,1
1279,2,2044912,Staphylococcus debuckii,1,1
1279,2,1654388,Staphylococcus schweitzeri,1,1
90964,1,69965,Macrococcus,22,22
69965,2,2875764,Macrococcus armenti,13,13
69965,1,2619255,unclassified Macrococcus,7,7
2619255,2,1898474,Macrococcus sp. IME1552,7,7
69965,2,198483,Macrococcus brunensis,1,1
90964,1,2803850,Mammaliicoccus,5,5
2803850,2,1296,Mammaliicoccus sciuri,4,4
90964,1,227979,Jeotgalicoccus,4,4
227979,1,2630462,unclassified Jeotgalicoccus,4,4
2630462,2,2708346,Jeotgalicoccus sp. WY2,4,4
90964,1,489909,Nosocomiicoccus,1,1
489909,2,489910,Nosocomiicoccus ampullae,1,1
186822,1,44249,Paenibacillus,31037,31039
44249,2,1406,Paenibacillus polymyxa,29806,29808
44249,1,185978,unclassified Paenibacillus,29,29
185978,2,2069255,Paenibacillus sp. lzh-N1,11,11
185978,2,2954752,Paenibacillus sp. FSL L8-0158,3,3
185978,2,867076,Paenibacillus sp. IHB B 3084,3,3
185978,2,2487928,Paenibacillus sp. M-152,2,2
185978,2,2954661,Paenibacillus sp. FSL R10-2782,2,2
185978,2,2921628,Paenibacillus sp. FSL P2-0322,2,2
185978,2,2921651,Paenibacillus sp. FSL R5-0623,1,1
185978,2,3045841,Paenibacillus sp. RC343,1,1
185978,2,2878915,Paenibacillus sp. YPG26,1,1
185978,2,1532905,Paenibacillus sp. CAA11,1,1
44249,2,172713,Paenibacillus kribbensis,8,8
44249,2,2020716,Paenibacillus konkukensis,2,2
44249,2,1178515,Paenibacillus swuensis,2,2
44249,2,1338368,Paenibacillus lentus,2,2
44249,2,116718,Paenibacillus azoreducens,2,2
44249,2,248903,Paenibacillus xylanilyticus,1,1
44249,2,159743,Paenibacillus terrae,1,1
44249,2,1462996,Paenibacillus yonginensis,1,1
186820,1,2755,Brochothrix,16909,16910
2755,2,2756,Brochothrix thermosphacta,16909,16910
539738,1,1378,Gemella,7996,7996
1378,2,84135,Gemella sanguinis,7946,7946
1378,2,1379,Gemella haemolysans,1,1
1378,2,29391,Gemella morbillorum,1,1
186817,1,1386,Bacillus,5220,5220
1386,1,653685,Bacillus subtilis group,660,660
653685,2,1423,Bacillus subtilis,364,364
653685,2,72361,Bacillus vallismortis,51,51
653685,2,2054641,Bacillus stercoris,50,50
653685,2,96241,Bacillus spizizenii,40,40
653685,2,483913,Bacillus inaquosorum,38,38
653685,2,227866,Bacillus tequilensis,21,21
653685,2,1452,Bacillus atrophaeus,19,19
653685,1,653388,Bacillus mojavensis subgroup,15,15
653388,2,260554,Bacillus halotolerans,12,12
653388,2,72360,Bacillus mojavensis,3,3
653685,1,1938374,Bacillus amyloliquefaciens group,15,15
1938374,2,492670,Bacillus velezensis,10,10
1938374,2,659243,Bacillus siamensis,2,2
1938374,2,1390,Bacillus amyloliquefaciens,1,1
653685,2,1648923,Bacillus paralicheniformis,6,6
1386,1,185979,unclassified Bacillus (in: firmicutes),49,49
185979,2,1127744,Bacillus sp. JS,7,7
185979,2,2954725,Bacillus sp. PS108,4,4
185979,2,2809036,Bacillus sp. LJBS06,3,3
185979,2,2762329,Bacillus sp. PAMC26543,3,3
185979,2,2921470,Bacillus sp. FSL K6-1366,2,2
185979,2,2009331,Bacillus sp. MD-5,2,2
185979,2,2070759,Bacillus sp. MBGLi79,2,2
185979,2,2954675,Bacillus sp. FSL K6-1003,1,1
185979,2,2975304,Bacillus sp. FSL R5-0523,1,1
185979,2,2975299,Bacillus sp. FSL R5-0416,1,1
185979,2,2014076,Bacillus sp. FJAT-42376,1,1
185979,2,2954722,Bacillus sp. PS217,1,1
185979,2,2954721,Bacillus sp. PS210,1,1
185979,2,2448811,Bacillus sp. WR11,1,1
185979,2,2589818,Bacillus sp. Cs-700,1,1
185979,2,98228,Bacillus sp. OxB-1,1,1
185979,2,2954665,Bacillus sp. EU52,1,1
185979,2,2954646,Bacillus sp. FSL W8-1141,1,1
185979,2,2859227,Bacillus sp. LJBS17,1,1
185979,2,2912260,Bacillus sp. R45,1,1
185979,2,2921456,Bacillus sp. FSL K6-0993,1,1
185979,2,2921567,Bacillus sp. FSL M8-0071,1,1
185979,2,2921565,Bacillus sp. FSL M8-0054,1,1
185979,2,486398,Bacillus sp. S3,1,1
185979,2,745774,Bacillus sp. K1,1,1
1386,2,2487276,Bacillus cabrialesii,16,16
1386,2,2715209,Bacillus rugosus,15,15
1386,2,1408,Bacillus pumilus,3,3
1386,1,86661,Bacillus cereus group,2,2
86661,2,1396,Bacillus cereus,1,1
86661,2,1428,Bacillus thuringiensis,1,1
1386,2,1925020,Bacillus swezeyi,2,2
1386,1,1792192,Bacillus altitudinis complex,2,2
1792192,2,293387,Bacillus altitudinis,2,2
1386,2,86663,Bacillus carboniphilus,1,1
186817,1,2837508,Rossellomorea,2,2
2837508,2,218284,Rossellomorea vietnamensis,2,2
186817,1,2675233,Metabacillus,1,1
2675233,1,2675274,unclassified Metabacillus,1,1
2675274,2,2897333,Metabacillus sp. B2-18,1,1
186817,1,29331,Amphibacillus,1,1
29331,2,1449,Amphibacillus xylanus,1,1
186818,1,1569,Sporosarcina,3400,3400
1569,2,1571,Sporosarcina ureae,3392,3392
31979,1,1485,Clostridium,26162,26164
1485,2,46867,Clostridium chauvoei,25973,25975
1485,2,1504,Clostridium septicum,21,21
1485,2,1502,Clostridium perfringens,7,7
1485,2,169679,Clostridium saccharobutylicum,6,6
1485,2,1520,Clostridium beijerinckii,4,4
1485,2,36745,Clostridium saccharoperbutylacetonicum,4,4
1485,2,394958,Clostridium taeniosporum,2,2
1485,2,1216932,Clostridium bornimense,1,1
1485,1,2614128,unclassified Clostridium,1,1
2614128,2,3070681,Clostridium sp. OS1-26,1,1
1485,2,2320868,Clostridium manihotivorum,1,1
1485,2,1501,Clostridium pasteurianum,1,1
216572,1,216851,Faecalibacterium,23378,23379
216851,2,853,Faecalibacterium prausnitzii,22763,22764
216851,1,2646395,unclassified Faecalibacterium,9,9
2646395,2,2929495,Faecalibacterium sp. I4-3-84,3,3
2646395,2,3030639,Faecalibacterium sp. CYL33,3,3
2646395,2,2929492,Faecalibacterium sp. I3-3-33,2,2
2646395,2,2929490,Faecalibacterium sp. I2-3-92,1,1
216572,1,1263,Ruminococcus,5,5
1263,1,2608920,unclassified Ruminococcus,5,5
2608920,2,657323,Ruminococcus sp. SR1/5,4,4
216572,1,2892397,Pusillibacter,2,2
2892397,2,2714358,Pusillibacter faecalis,2,2
216572,1,946234,Flavonifractor,2,2
946234,2,292800,Flavonifractor plautii,2,2
216572,1,459786,Oscillibacter,1,1
459786,1,2629304,unclassified Oscillibacter,1,1
2629304,2,2109687,Oscillibacter sp. PEA192,1,1
186806,1,1730,Eubacterium,9337,9337
1730,2,1736,Eubacterium limosum,8606,8606
1730,2,53442,Eubacterium callanderi,19,19
1730,2,2041044,Eubacterium maltosivorans,14,14
3082771,1,2576755,Caproicibacter,1,1
2576755,2,2576756,Caproicibacter fermentans,1,1
538999,1,1686313,Fenollaria,1,1
1686313,2,938288,Fenollaria massiliensis,1,1
186804,1,2743582,Peptacetobacter,35864,35866
2743582,2,89152,Peptacetobacter hiranonis,35864,35866
186804,1,1849822,Paraclostridium,7,7
1849822,2,1505,Paraclostridium sordellii,4,4
1849822,2,1490,Paraclostridium bifermentans,3,3
186804,1,1870884,Clostridioides,4,4
1870884,2,1496,Clostridioides difficile,4,4
3030910,1,86331,Mogibacterium,11357,11357
86331,2,114527,Mogibacterium diversum,11317,11317
86331,2,86332,Mogibacterium pumilum,3,3
86331,2,114528,Mogibacterium neglectum,2,2
3118654,1,166484,Caminicella,4,4
166484,2,166485,Caminicella sporogenes,4,4
186803,1,841,Roseburia,5329,5329
841,2,301301,Roseburia hominis,5312,5312
841,2,166486,Roseburia intestinalis,3,3
186803,1,572511,Blautia,3,3
572511,2,1532,Blautia coccoides,2,2
572511,2,418240,Blautia wexlerae,1,1
186803,1,2944195,Qiania,2,2
2944195,2,2763669,Qiania dongpingensis,2,2
186803,1,189330,Dorea,2,2
189330,2,88431,Dorea longicatena,2,2
186803,1,2316020,Mediterraneibacter,1,1
2316020,2,46228,[Ruminococcus] lactaris,1,1
186803,1,1766253,Agathobacter,1,1
1766253,2,39491,Agathobacter rectalis,1,1
186803,1,2944152,Wujia,1,1
2944152,2,2763670,Wujia chipingensis,1,1
186803,1,207244,Anaerostipes,1,1
207244,2,649756,Anaerostipes hadrus,1,1
128827,1,1647,Erysipelothrix,52155,52159
1647,2,1648,Erysipelothrix rhusiopathiae,50509,50512
1647,2,2485784,Erysipelothrix piscisicarius,102,102
1647,2,2890314,Erysipelothrix enhydrae,18,18
1647,1,2624170,unclassified Erysipelothrix,5,5
2624170,2,3141531,Erysipelothrix sp. P66,3,3
2624170,2,2714929,Erysipelothrix sp. HDW6B,1,1
1647,2,225084,Erysipelothrix inopinata,2,2
1647,2,1514105,Erysipelothrix larvae,1,1
128827,1,2749267,Amedibacterium,2,2
2749267,2,2583452,Amedibacterium intestinale,2,2
128827,1,118747,Bulleidia,1,1
118747,1,2704656,unclassified Bulleidia,1,1
2704656,2,2806552,Bulleidia sp. zg-1006,1,1
433334,2,1522,[Clostridium] innocuum,1,1
2810281,1,191303,Turicibacter,1601,1601
191303,1,2638206,unclassified Turicibacter,629,629
2638206,2,1712675,Turicibacter sp. H121,624,624
2638206,2,2806443,Turicibacter sp. TJ11,3,3
191303,2,2735723,Turicibacter bilis,41,41
191303,2,154288,Turicibacter sanguinis,2,2
1843490,1,365348,Pelosinus,22618,22619
365348,1,2629460,unclassified Pelosinus,22605,22606
2629460,2,484770,Pelosinus sp. UFO1,22605,22606
1843490,1,2375,Sporomusa,12697,12697
2375,2,2377,Sporomusa termitida,12697,12697
1843491,1,970,Selenomonas,3921,3921
970,1,2637378,unclassified Selenomonas,3907,3907
2637378,2,1884263,Selenomonas sp. oral taxon 920,3900,3900
2637378,2,3095337,Selenomonas sp. TAMA-11512,1,1
31977,1,29465,Veillonella,4540,4540
29465,2,39777,Veillonella atypica,4524,4524
29465,2,29466,Veillonella parvula,1,1
31977,1,906,Megasphaera,2,2
906,2,2144175,Megasphaera stantonii,2,2
1570339,1,162289,Peptoniphilus,7724,7724
162289,2,54005,Peptoniphilus harei,7708,7708
162289,2,3036303,Peptonophilus genitalis,4,4
1570339,1,165779,Anaerococcus,33,33
165779,2,1287640,Anaerococcus obesiensis,22,22
165779,2,33037,Anaerococcus vaginalis,4,4
165779,2,33034,Anaerococcus prevotii,2,2
165779,1,2614126,unclassified Anaerococcus,2,2
2614126,2,3036300,Anaerococcus sp. Marseille-Q7828,2,2
1570339,1,150022,Finegoldia,3,3
150022,2,1260,Finegoldia magna,3,3
1570339,1,31983,Helcococcus,2,2
31983,2,40091,Helcococcus kunzii,2,2
1570339,1,1161127,Murdochiella,1,1
1161127,2,1852373,Murdochiella vaginalis,1,1
1737407,1,1582879,Ezakiella,12,12
1582879,2,46507,Ezakiella coagulans,7,7
1582879,2,1852374,Ezakiella massiliensis,5,5
85022,1,43673,Jonesia,24415,24416
43673,2,43674,Jonesia denitrificans,24415,24416
145358,1,154116,Georgenia,17573,17574
154116,2,2589797,Georgenia yuyongxinii,17572,17573
85019,1,1696,Brevibacterium,12265,12265
1696,2,273384,Brevibacterium aurantiacum,9017,9017
1696,2,2898795,Brevibacterium zhoupengii,18,18
1696,2,629680,Brevibacterium sandarakinum,6,6
1696,2,33889,Brevibacterium casei,5,5
1696,1,2614124,unclassified Brevibacterium,5,5
2614124,2,2575923,Brevibacterium sp. CS2,4,4
2614124,2,2777556,Brevibacterium sp. SMBL_HHYL_HB1,1,1
1696,2,2697565,Brevibacterium limosum,4,4
1696,2,1496080,Brevibacterium pigmentatum,3,3
1696,2,2909672,Brevibacterium spongiae,3,3
1696,2,1703,Brevibacterium linens,1,1
1696,2,358099,Brevibacterium oceani,1,1
1696,2,2697563,Brevibacterium atlanticum,1,1
1268,1,32207,Rothia,10175,10175
32207,2,2047,Rothia dentocariosa,10135,10135
32207,2,172042,Rothia aeria,2,2
1268,1,57493,Kocuria,2,2
57493,2,446860,Kocuria flava,2,2
1268,1,1742989,Glutamicibacter,2,2
1742989,2,37929,Glutamicibacter nicotianae,2,2
1268,1,1269,Micrococcus,1,1
1269,1,2620948,unclassified Micrococcus,1,1
2620948,2,1179670,Micrococcus sp. KBS0714,1,1
1268,1,1160973,Auritidibacter,1,1
1160973,2,678932,Auritidibacter ignavus,1,1
85020,1,36739,Dermabacter,4883,4883
36739,2,1667168,Dermabacter jinjuensis,4317,4317
36739,2,1630135,Dermabacter vaginalis,1,1
85023,1,33882,Microbacterium,3,3
33882,2,1572644,Microbacterium proteolyticum,1,1
33882,2,84292,Microbacterium chocolatum,1,1
31957,1,1743,Propionibacterium,40720,40723
1743,2,556499,Propionibacterium acidifaciens,40720,40723
31953,1,1678,Bifidobacterium,14906,14907
1678,2,216816,Bifidobacterium longum,13747,13748
1678,2,1685,Bifidobacterium breve,9,9
1678,2,2020965,Bifidobacterium imperatoris,2,2
1678,2,1689,Bifidobacterium dentium,2,2
1678,2,1681,Bifidobacterium bifidum,1,1
1678,2,1694,Bifidobacterium pseudolongum,1,1
1678,2,28025,Bifidobacterium animalis,1,1
1678,2,28026,Bifidobacterium pseudocatenulatum,1,1
2049,1,76833,Actinobaculum,10016,10016
76833,1,2609299,unclassified Actinobaculum,10016,10016
2609299,2,2495645,Actinobaculum sp. 313,10016,10016
2049,1,2529408,Schaalia,2,2
2529408,2,1660,Schaalia odontolytica,2,2
1653,1,1716,Corynebacterium,9889,9889
1716,2,43768,Corynebacterium matruchotii,9887,9887
1716,2,1727,Corynebacterium variabile,1,1
85025,1,1817,Nocardia,2,2
1817,1,2637762,unclassified Nocardia,1,1
2637762,2,2975991,Nocardia sp. NBC_00416,1,1
1817,2,204891,Nocardia iowensis,1,1
2062,1,1883,Streptomyces,4839,4839
1883,2,54571,Streptomyces venezuelae,4718,4718
1883,1,2593676,unclassified Streptomyces,19,19
2593676,2,2903641,Streptomyces sp. NBC_00250,2,2
2593676,2,2903671,Streptomyces sp. NBC_00691,2,2
2593676,2,2903798,Streptomyces sp. NBC_01255,2,2
2593676,2,2892996,Streptomyces sp. SCSIO ZS0520,2,2
2593676,2,710705,Streptomyces sp. FXJ1.172,1,1
2593676,2,2967224,Streptomyces sp. SJL17-4,1,1
2593676,2,2751189,Streptomyces sp. NEAU-sy36,1,1
2593676,2,2903646,Streptomyces sp. NBC_00328,1,1
2593676,2,2903797,Streptomyces sp. NBC_01244,1,1
2593676,2,2306165,Streptomyces sp. CC0208,1,1
2593676,2,2903649,Streptomyces sp. NBC_00435,1,1
2593676,2,2903862,Streptomyces sp. NBC_01429,1,1
2593676,2,2203205,Streptomyces sp. WAC 01529,1,1
2593676,2,2837956,Streptomyces sp. FIT100,1,1
1883,2,66892,Streptomyces gardneri,2,2
1883,1,2839105,Streptomyces violaceusniger group,2,2
2839105,2,1912,Streptomyces hygroscopicus,1,1
2839105,2,92644,Streptomyces malaysiensis,1,1
1883,2,68286,Streptomyces zaomyceticus,2,2
1883,2,146923,Streptomyces parvulus,1,1
1883,2,66880,Streptomyces coralus,1,1
84107,1,102106,Collinsella,44597,44600
102106,2,74426,Collinsella aerofaciens,44593,44596
1643824,1,133925,Olsenella,39488,39491
133925,1,2638792,unclassified Olsenella,39484,39487
2638792,2,712411,Olsenella sp. oral taxon 807,39484,39487
1643824,1,2767353,Lancefieldella,2,2
2767353,2,1382,Lancefieldella parvula,1,1
1643826,1,84111,Eggerthella,8906,8906
84111,2,84112,Eggerthella lenta,8852,8852
84111,2,2690837,Eggerthella guodeyinii,6,6
1643826,1,644652,Gordonibacter,1,1
644652,2,471189,Gordonibacter pamelaeae,1,1
815,1,909656,Phocaeicola,38386,38388
909656,2,357276,Phocaeicola dorei,35742,35744
909656,2,821,Phocaeicola vulgatus,105,105
909656,2,376805,Phocaeicola salanitronis,7,7
909656,2,387090,Phocaeicola coprophilus,4,4
815,1,816,Bacteroides,125,125
816,2,818,Bacteroides thetaiotaomicron,20,20
816,2,817,Bacteroides fragilis,18,18
816,2,371601,Bacteroides xylanisolvens,12,12
816,1,2646097,unclassified Bacteroides,10,10
2646097,2,2972761,Bacteroides sp. BFG-257,4,4
2646097,2,2847299,Bacteroides sp. DH3716P,3,3
2646097,2,2528203,Bacteroides sp. A1C1,1,1
2646097,2,2755405,Bacteroides sp. CACC 737,1,1
2646097,2,2763022,Bacteroides sp. M10,1,1
816,2,674529,Bacteroides faecis,4,4
816,2,820,Bacteroides uniformis,3,3
816,2,28111,Bacteroides eggerthii,3,3
816,2,28116,Bacteroides ovatus,3,3
816,2,47678,Bacteroides caccae,3,3
816,2,291644,Bacteroides salyersiae,3,3
816,2,2650157,Bacteroides zhangwenhongii,2,2
816,2,291645,Bacteroides nordii,1,1
816,2,1796613,Bacteroides caecimuris,1,1
816,2,290053,Bacteroides helcogenes,1,1
816,2,246787,Bacteroides cellulosilyticus,1,1
816,2,46506,Bacteroides stercoris,1,1
171551,1,836,Porphyromonas,37425,37427
836,2,837,Porphyromonas gingivalis,37365,37367
836,2,322095,Porphyromonas somerae,1,1
171552,1,2884814,Pseudoprevotella,26923,26925
2884814,2,2133944,Pseudoprevotella muciniphila,26923,26925
171552,1,838,Prevotella,8,8
838,2,470565,Prevotella histicola,2,2
838,2,28125,Prevotella bivia,1,1
838,2,28131,Prevotella intermedia,1,1
838,2,28133,Prevotella nigrescens,1,1
838,2,589437,Prevotella scopos,1,1
171552,1,2974251,Segatella,3,3
2974251,2,2518605,Segatella hominis,2,2
2974251,2,165179,Segatella copri,1,1
171550,1,239759,Alistipes,14897,14898
239759,2,2585118,Alistipes communis,14830,14831
239759,2,214856,Alistipes finegoldii,4,4
239759,2,328813,Alistipes onderdonkii,4,4
239759,2,2364787,Alistipes megaguti,2,2
239759,2,2585119,Alistipes dispar,2,2
239759,2,328814,Alistipes shahii,1,1
2005473,1,2815786,Sodaliphilus,9092,9092
2815786,2,2606626,Sodaliphilus pleomorphus,9092,9092
2005473,1,2518495,Duncaniella,1,1
2518495,2,2518971,Duncaniella dubosii,1,1
1853231,1,574697,Butyricimonas,4548,4548
574697,2,2093856,Butyricimonas faecalis,4544,4544
2005525,1,195950,Tannerella,1486,1486
195950,2,712710,Tannerella serpentiformis,1486,1486
2005525,1,375288,Parabacteroides,62,62
375288,2,823,Parabacteroides distasonis,27,27
375288,2,387661,Parabacteroides johnsonii,22,22
375288,2,2685834,Parabacteroides chongii,3,3
375288,2,46503,Parabacteroides merdae,2,2
2005519,1,397864,Barnesiella,1,1
397864,1,2645177,unclassified Barnesiella,1,1
2645177,2,1965590,Barnesiella sp. An22,1,1
2782232,1,59732,Chryseobacterium,36217,36219
59732,2,253,Chryseobacterium indologenes,35714,35716
59732,1,2593645,unclassified Chryseobacterium,30,30
2593645,2,2838877,Chryseobacterium sp. ZHDP1,5,5
2593645,2,2594269,Chryseobacterium sp. SNU WT5,5,5
2593645,2,2879938,Chryseobacterium sp. MEBOG06,4,4
2593645,2,2487063,Chryseobacterium sp. G0162,2,2
2593645,2,878220,Chryseobacterium sp. StRB126,2,2
2593645,2,3093923,Chryseobacterium sp. JJR-5R,2,2
2593645,2,1721091,Chryseobacterium sp. IHB B 17019,2,2
2593645,2,2015076,Chryseobacterium sp. T16E-39,1,1
2593645,2,2039166,Chryseobacterium sp. 6424,1,1
2593645,2,2478663,Chryseobacterium sp. 3008163,1,1
2593645,2,2487064,Chryseobacterium sp. G0186,1,1
2593645,2,1932669,Chryseobacterium sp. JV274,1,1
2593645,2,2713414,Chryseobacterium sp. POL2,1,1
2593645,2,2864040,Chryseobacterium sp. LJ668,1,1
59732,2,651561,Chryseobacterium arthrosphaerae,11,11
59732,2,536441,Chryseobacterium taklimakanense,8,8
59732,2,2759528,Chryseobacterium capnotolerans,6,6
59732,2,1265445,Chryseobacterium camelliae,4,4
59732,2,250,Chryseobacterium gleum,3,3
59732,2,558152,Chryseobacterium piperi,3,3
59732,2,373672,Chryseobacterium gambrini,3,3
59732,2,2929799,Chryseobacterium oryzae,2,2
59732,2,2754694,Chryseobacterium manosquense,2,2
59732,2,1493872,Chryseobacterium shandongense,2,2
59732,2,2983606,Chryseobacterium fluminis,1,1
59732,2,2929800,Chryseobacterium suipulveris,1,1
59732,2,1324352,Chryseobacterium gallinarum,1,1
59732,2,1241982,Chryseobacterium nakagawai,1,1
59732,2,1241978,Chryseobacterium bernardetii,1,1
59732,2,1124835,Chryseobacterium carnipullorum,1,1
2782232,1,2782229,Epilithonimonas,4,4
2782229,2,2487072,Epilithonimonas vandammei,4,4
2762318,1,308865,Elizabethkingia,8,8
308865,2,1117645,Elizabethkingia anophelis,6,6
308865,1,2685307,unclassified Elizabethkingia,2,2
2685307,2,2796140,Elizabethkingia sp. M8,2,2
2762318,1,28250,Ornithobacterium,1,1
28250,2,28251,Ornithobacterium rhinotracheale,1,1
2762318,1,501783,Cloacibacterium,1,1
501783,2,2004710,Cloacibacterium caeni,1,1
49546,1,237,Flavobacterium,30152,30154
237,2,996,Flavobacterium columnare,29194,29196
237,2,2906076,Flavobacterium covae,104,104
237,2,2906077,Flavobacterium davisii,20,20
237,2,2906078,Flavobacterium oreochromis,8,8
237,1,196869,unclassified Flavobacterium,6,6
196869,2,2724135,Flavobacterium sp. CLA17,2,2
196869,2,2986831,Flavobacterium sp. N2270,1,1
196869,2,3031997,Flavobacterium sp. YJ01,1,1
196869,2,2732161,Flavobacterium sp. IMCC34852,1,1
237,2,1763534,Flavobacterium crassostreae,5,5
237,2,55197,Flavobacterium branchiophilum,1,1
237,2,2502784,Flavobacterium cerinum,1,1
237,2,2893886,Flavobacterium galactosidilyticum,1,1
237,2,3003262,Flavobacterium limnophilum,1,1
49546,1,76831,Myroides,2,2
76831,2,256,Myroides odoratus,1,1
76831,2,76832,Myroides odoratimimus,1,1
84566,1,28453,Sphingobacterium,3,3
28453,1,2609468,unclassified Sphingobacterium,1,1
2609468,2,2003121,Sphingobacterium sp. G1-14,1,1
28453,2,3025669,Sphingobacterium oryzagri,1,1
3141702,1,319458,Leadbetterella,1,1
319458,2,316068,Leadbetterella byssophila,1,1
2093822,1,2093823,Candidatus Nanosynbacter,35627,35629
2093823,2,2572088,Candidatus Nanosynbacter featherlites,35524,35526
2093823,1,2725944,unclassified Candidatus Nanosynbacter,1,1
2725944,2,2899133,Candidatus Nanosynbacter sp. HMT-352,1,1
95818,1,2905967,Candidatus Minimicrobia,6,6
2905967,2,2841264,Candidatus Minimicrobia vallesae,6,6
72294,1,194,Campylobacter,7830,7830
194,2,824,Campylobacter gracilis,7826,7826
72293,1,209,Helicobacter,5105,5105
209,2,210,Helicobacter pylori,5102,5102
543,1,561,Escherichia,20,20
561,2,564,Escherichia fergusonii,15,15
561,2,562,Escherichia coli,1,1
32033,1,338,Xanthomonas,3,3
338,2,347,Xanthomonas oryzae,3,3
34064,1,262,Francisella,2,2
952,1,953,Wolbachia,1,1
953,1,2640676,unclassified Wolbachia,1,1
2640676,2,2916816,Wolbachia endosymbiont of Howardula sp.,1,1
203492,1,848,Fusobacterium,3,3
848,2,850,Fusobacterium mortiferum,2,2
848,2,861,Fusobacterium ulcerans,1,1
16714,1,16718,Juglans,1,1
16718,2,2249226,Juglans microcarpa x Juglans regia,1,1
1003877,1,3655,Cucumis,1,1
3655,2,3656,Cucumis melo,1,1
214907,1,3633,Gossypium,1,1
3633,2,3635,Gossypium hirsutum,1,1
25692,1,35939,Impatiens,1,1
35939,2,253017,Impatiens glandulifera,1,1
745062,1,4235,Lactuca,1,1
4235,2,4236,Lactuca sativa,1,1
