parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
216572,1,2892397,Pusillibacter,1,1
2892397,2,2714358,Pusillibacter faecalis,1,1
538999,1,1686313,Fenollaria,4,4
1686313,2,2811778,Fenollaria sporofastidiosus,4,4
3085657,1,2039302,Monoglobus,1,1
2039302,2,1981510,Monoglobus pectinilyticus,1,1
1300,1,1301,Streptococcus,45530,45532
1301,2,1303,Streptococcus oralis,44102,44104
1301,2,1313,Streptococcus pneumoniae,62,62
1301,1,2608887,unclassified Streptococcus,52,52
2608887,2,712633,Streptococcus sp. oral taxon 431,9,9
2608887,2,712624,Streptococcus sp. oral taxon 064,8,8
2608887,2,1902136,Streptococcus sp. NPS 308,8,8
2608887,2,2598453,Streptococcus sp. 116-D4,8,8
2608887,2,712623,Streptococcus sp. oral taxon 061,3,3
2608887,2,3020829,Streptococcus sp. HN38,3,3
2608887,2,2972784,Streptococcus sp. Marseille-Q6470,3,3
2608887,2,3038077,Streptococcus sp. D7B5,2,2
2608887,2,2576376,Streptococcus sp. 1643,2,2
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,1,1
2608887,2,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,1,1
2608887,2,2763068,Streptococcus sp. NSJ-72,1,1
2608887,2,2583584,Streptococcus sp. NCTC 11567,1,1
1301,1,119603,Streptococcus dysgalactiae group,20,20
119603,2,1336,Streptococcus equi,18,18
119603,2,1334,Streptococcus dysgalactiae,2,2
1301,1,671232,Streptococcus anginosus group,9,9
671232,2,1328,Streptococcus anginosus,8,8
671232,2,76860,Streptococcus constellatus,1,1
1301,2,1311,Streptococcus agalactiae,9,9
1301,2,1308,Streptococcus thermophilus,8,8
1301,2,1304,Streptococcus salivarius,4,4
1301,2,113107,Streptococcus australis,4,4
1301,2,28037,Streptococcus mitis,3,3
1301,2,1305,Streptococcus sanguinis,3,3
1301,2,1314,Streptococcus pyogenes,2,2
1301,2,684066,Streptococcus lactarius,2,2
1301,2,1302,Streptococcus gordonii,2,2
1301,2,45634,Streptococcus cristatus,2,2
1301,2,1811193,Streptococcus pantholopis,1,1
1301,2,2382163,Streptococcus koreensis,1,1
1301,2,149016,Streptococcus urinalis,1,1
1301,2,33040,Streptococcus milleri,1,1
1301,2,2819619,Streptococcus toyakuensis,1,1
1301,2,1309,Streptococcus mutans,1,1
1301,2,1343,Streptococcus vestibularis,1,1
33958,1,1578,Lactobacillus,5,5
1578,2,147802,Lactobacillus iners,5,5
33958,1,2742598,Limosilactobacillus,2,2
2742598,2,1598,Limosilactobacillus reuteri,1,1
2742598,2,1633,Limosilactobacillus vaginalis,1,1
33958,1,2767885,Latilactobacillus,1,1
2767885,2,1599,Latilactobacillus sakei,1,1
186828,1,29393,Dolosigranulum,5,5
29393,2,29394,Dolosigranulum pigrum,5,5
186828,1,117563,Granulicatella,2,2
117563,2,46124,Granulicatella adiacens,2,2
81852,1,1350,Enterococcus,3,3
1350,2,44008,Enterococcus cecorum,2,2
1350,2,1351,Enterococcus faecalis,1,1
539738,1,1378,Gemella,17077,17078
1378,2,84135,Gemella sanguinis,16991,16992
1378,2,29391,Gemella morbillorum,7,7
1378,2,1379,Gemella haemolysans,3,3
1378,1,2624949,unclassified Gemella,1,1
2624949,2,2840371,Gemella sp. zg-570,1,1
186817,1,1386,Bacillus,16304,16304
1386,1,653685,Bacillus subtilis group,1914,1914
653685,1,1938374,Bacillus amyloliquefaciens group,1779,1779
1938374,2,492670,Bacillus velezensis,1196,1196
1938374,2,1390,Bacillus amyloliquefaciens,160,160
1938374,2,659243,Bacillus siamensis,24,24
653685,2,1452,Bacillus atrophaeus,34,34
653685,2,1423,Bacillus subtilis,27,27
653685,2,72361,Bacillus vallismortis,8,8
653685,2,227866,Bacillus tequilensis,8,8
653685,2,2054641,Bacillus stercoris,7,7
653685,2,96241,Bacillus spizizenii,6,6
653685,1,653388,Bacillus mojavensis subgroup,6,6
653388,2,260554,Bacillus halotolerans,4,4
653388,2,72360,Bacillus mojavensis,2,2
653685,2,1648923,Bacillus paralicheniformis,6,6
653685,2,483913,Bacillus inaquosorum,5,5
653685,2,1402,Bacillus licheniformis,3,3
653685,2,119858,Bacillus sonorensis,1,1
1386,1,185979,unclassified Bacillus (in: firmicutes),94,94
185979,2,2821409,Bacillus sp. LJBV19,14,14
185979,2,2585772,Bacillus sp. HNA3,13,13
185979,2,3139388,Bacillus sp. YBsi01,11,11
185979,2,2842457,Bacillus sp. JNUCC-22,8,8
185979,2,3117553,Bacillus sp. MT(2024),5,5
185979,2,3052091,Bacillus sp. DX3.1,4,4
185979,2,2665175,Bacillus sp. AM1(2019),4,4
185979,2,2867004,Bacillus sp. FCW2,4,4
185979,2,2975302,Bacillus sp. FSL R5-0443,4,4
185979,2,2912260,Bacillus sp. R45,3,3
185979,2,2998081,Bacillus sp. KICET-1,2,2
185979,2,1705566,Bacillus sp. FJAT-18017,2,2
185979,2,2014076,Bacillus sp. FJAT-42376,2,2
185979,2,2070759,Bacillus sp. MBGLi79,2,2
185979,2,2709784,Bacillus sp. KH172YL63,2,2
185979,2,2093834,Bacillus sp. ZY-1-1,1,1
185979,2,2954720,Bacillus sp. PS196,1,1
185979,2,2975294,Bacillus sp. FSL K6-2861,1,1
185979,2,1941347,Bacillus sp. 275,1,1
185979,2,2587848,Bacillus sp. THAF10,1,1
185979,2,2683680,Bacillus sp. ms-22,1,1
185979,2,2954588,Bacillus sp. FSL R5-0560,1,1
185979,2,1570330,Bacillus sp. BH072,1,1
185979,2,563169,Bacillus sp. SJ-10,1,1
185979,2,3077585,Bacillus sp. DTU_2020_1000418_1_SI_GHA_SEK_038,1,1
185979,2,352858,Bacillus sp. Y1,1,1
185979,2,486398,Bacillus sp. S3,1,1
1386,1,86661,Bacillus cereus group,8,8
86661,2,1396,Bacillus cereus,3,3
86661,2,1405,Bacillus mycoides,1,1
86661,2,1428,Bacillus thuringiensis,1,1
86661,2,1392,Bacillus anthracis,1,1
86661,2,155322,Bacillus toyonensis,1,1
1386,2,1925020,Bacillus swezeyi,4,4
1386,2,1408,Bacillus pumilus,3,3
1386,2,1455,Bacillus badius,3,3
1386,2,2487276,Bacillus cabrialesii,3,3
1386,2,1664069,Bacillus glycinifermentans,2,2
1386,2,324767,Bacillus infantis,2,2
1386,2,2715209,Bacillus rugosus,1,1
1386,2,1441095,Bacillus gobiensis,1,1
186817,1,2675229,Peribacillus,1,1
2675229,2,450367,Peribacillus frigoritolerans,1,1
186817,1,2800373,Priestia,1,1
2800373,2,1402861,Priestia filamentosa,1,1
186817,1,1221880,Psychrobacillus,1,1
1221880,1,2636677,unclassified Psychrobacillus,1,1
2636677,2,2303505,Psychrobacillus sp. AK 1817,1,1
186817,1,175304,Lentibacillus,1,1
175304,1,2614679,unclassified Lentibacillus,1,1
2614679,2,2518176,Lentibacillus sp. CBA3610,1,1
186818,1,1372,Planococcus,1,1
1372,1,2662419,unclassified Planococcus (in: firmicutes),1,1
2662419,2,2908840,Planococcus sp. 107-1,1,1
186818,1,1569,Sporosarcina,1,1
1569,1,2647733,unclassified Sporosarcina,1,1
2647733,2,3020056,Sporosarcina sp. B2O-1,1,1
186818,1,1649,Kurthia,1,1
1649,1,2644826,unclassified Kurthia,1,1
2644826,2,3049086,Kurthia sp. YJT4,1,1
186822,1,44249,Paenibacillus,2,2
44249,1,185978,unclassified Paenibacillus,1,1
90964,1,1279,Staphylococcus,1,1
1279,2,1280,Staphylococcus aureus,1,1
1843491,1,970,Selenomonas,17842,17843
970,1,2637378,unclassified Selenomonas,17780,17781
2637378,2,1884263,Selenomonas sp. oral taxon 920,17756,17757
2637378,2,712528,Selenomonas sp. oral taxon 126,1,1
970,2,135079,Selenomonas dianae,3,3
970,2,2754044,Selenomonas timonae,1,1
31977,1,29465,Veillonella,6933,6933
29465,2,39777,Veillonella atypica,6901,6901
29465,2,2682456,Veillonella nakazawae,3,3
29465,2,29466,Veillonella parvula,1,1
1570339,1,543311,Parvimonas,10,10
543311,2,33033,Parvimonas micra,10,10
1570339,1,31983,Helcococcus,4,4
31983,2,40091,Helcococcus kunzii,4,4
128827,1,118747,Bulleidia,1,1
118747,1,2704656,unclassified Bulleidia,1,1
2704656,2,2806552,Bulleidia sp. zg-1006,1,1
2810280,1,2678885,Faecalibacillus,1,1
2678885,2,1982626,Faecalibacillus intestinalis,1,1
1268,1,32207,Rothia,34193,34195
32207,2,172042,Rothia aeria,34151,34153
32207,2,2047,Rothia dentocariosa,5,5
1653,1,1716,Corynebacterium,15220,15220
1716,2,43768,Corynebacterium matruchotii,15220,15220
1643824,1,2767353,Lancefieldella,1,1
2767353,2,1382,Lancefieldella parvula,1,1
2895623,1,2767358,Mycoplasmopsis,1,1
2767358,2,171281,Mycoplasmopsis citelli,1,1
171552,1,2974257,Hoylesella,65388,65391
2974257,2,76123,Hoylesella enoeca,65368,65371
2974257,2,28127,Hoylesella buccalis,16,16
171552,1,2884814,Pseudoprevotella,7375,7375
2884814,2,2133944,Pseudoprevotella muciniphila,7375,7375
171552,1,838,Prevotella,7074,7074
838,2,28129,Prevotella denticola,6747,6747
838,2,28132,Prevotella melaninogenica,31,31
838,2,28131,Prevotella intermedia,22,22
838,2,1177574,Prevotella jejuni,20,20
838,2,28133,Prevotella nigrescens,14,14
838,2,589436,Prevotella fusca,5,5
838,2,282402,Prevotella multiformis,3,3
838,2,52227,Prevotella dentalis,2,2
838,1,2638335,unclassified Prevotella,2,2
2638335,2,652716,Prevotella sp. oral taxon 299,1,1
2638335,2,712471,Prevotella sp. oral taxon 475,1,1
838,2,28128,Prevotella corporis,1,1
838,2,28137,Prevotella veroralis,1,1
838,2,470565,Prevotella histicola,1,1
838,2,589437,Prevotella scopos,1,1
171552,1,2974251,Segatella,1,1
2974251,2,28135,Segatella oris,1,1
815,1,909656,Phocaeicola,51060,51063
909656,2,821,Phocaeicola vulgatus,48487,48489
909656,2,357276,Phocaeicola dorei,62,62
909656,2,376805,Phocaeicola salanitronis,6,6
815,1,816,Bacteroides,15101,15101
816,2,329854,Bacteroides intestinalis,14744,14744
816,2,818,Bacteroides thetaiotaomicron,15,15
816,2,246787,Bacteroides cellulosilyticus,7,7
816,2,2650157,Bacteroides zhangwenhongii,6,6
816,2,28116,Bacteroides ovatus,6,6
816,1,2646097,unclassified Bacteroides,6,6
2646097,2,2785531,Bacteroides sp. HF-162,4,4
2646097,2,2847299,Bacteroides sp. DH3716P,1,1
2646097,2,2972761,Bacteroides sp. BFG-257,1,1
816,2,820,Bacteroides uniformis,5,5
816,2,674529,Bacteroides faecis,5,5
816,2,2650158,Bacteroides luhongzhouii,3,3
816,2,817,Bacteroides fragilis,3,3
816,2,291645,Bacteroides nordii,2,2
816,2,291644,Bacteroides salyersiae,1,1
816,2,1796613,Bacteroides caecimuris,1,1
816,2,28111,Bacteroides eggerthii,1,1
2005525,1,195950,Tannerella,26557,26558
195950,2,712710,Tannerella serpentiformis,26557,26558
2005525,1,375288,Parabacteroides,17,17
375288,2,823,Parabacteroides distasonis,12,12
375288,2,387661,Parabacteroides johnsonii,2,2
375288,2,2685834,Parabacteroides chongii,2,2
2005473,1,2815786,Sodaliphilus,14094,14094
2815786,2,2606626,Sodaliphilus pleomorphus,14094,14094
2005473,1,2518495,Duncaniella,5092,5092
2518495,1,2649562,unclassified Duncaniella,5070,5070
2649562,2,2576606,Duncaniella sp. B8,91,91
2649562,2,2530392,Duncaniella sp. C9,12,12
2005473,1,1918540,Muribaculum,1334,1334
1918540,2,1796646,Muribaculum intestinale,1324,1324
1918540,2,2530390,Muribaculum gordoncarteri,1,1
171550,1,239759,Alistipes,11162,11162
239759,2,2585118,Alistipes communis,11132,11132
2005519,1,397864,Barnesiella,2,2
397864,2,397865,Barnesiella viscericola,2,2
1853231,1,574697,Butyricimonas,1,1
574697,2,2093856,Butyricimonas faecalis,1,1
49546,1,1016,Capnocytophaga,52123,52126
1016,2,2708117,Capnocytophaga endodontalis,50827,50830
1016,2,1019,Capnocytophaga sputigena,125,125
1016,2,1018,Capnocytophaga ochracea,45,45
1016,1,2640652,unclassified Capnocytophaga,38,38
2640652,2,2545799,Capnocytophaga sp. FDAARGOS_737,15,15
2640652,2,1316596,Capnocytophaga sp. oral taxon 878,9,9
2640652,2,1705617,Capnocytophaga sp. oral taxon 323,6,6
2640652,2,2748316,Capnocytophaga sp. oral taxon 902,4,4
2640652,2,1316593,Capnocytophaga sp. oral taxon 864,3,3
1016,2,1017,Capnocytophaga gingivalis,8,8
1016,2,327575,Capnocytophaga leadbetteri,3,3
1016,2,45243,Capnocytophaga haemolytica,1,1
1016,2,1848904,Capnocytophaga stomatis,1,1
49546,1,237,Flavobacterium,1,1
237,1,196869,unclassified Flavobacterium,1,1
196869,2,2732161,Flavobacterium sp. IMCC34852,1,1
2762318,1,34084,Riemerella,21203,21204
34084,2,34085,Riemerella anatipestifer,21199,21200
2762318,1,59735,Bergeyella,4868,4868
59735,2,1585976,Bergeyella cardium,4868,4868
2782232,1,59732,Chryseobacterium,4,4
59732,1,2593645,unclassified Chryseobacterium,3,3
59732,2,253,Chryseobacterium indologenes,1,1
2782232,1,2782231,Kaistella,2,2
2782231,2,2820270,Candidatus Kaistella beijingensis,2,2
2762318,1,59734,Empedobacter,4,4
59734,2,343874,Empedobacter falsenii,4,4
2762318,1,28250,Ornithobacterium,1,1
28250,2,2497989,Candidatus Ornithobacterium hominis,1,1
1129771,1,32067,Leptotrichia,93790,93795
32067,2,109328,Leptotrichia trevisanii,91970,91975
32067,1,2633022,unclassified Leptotrichia,278,278
2633022,2,3058373,Leptotrichia sp. HMT-225,132,132
2633022,2,712362,Leptotrichia sp. oral taxon 221,39,39
2633022,2,1785996,Leptotrichia sp. oral taxon 847,27,27
2633022,2,712368,Leptotrichia sp. oral taxon 498,26,26
2633022,2,712361,Leptotrichia sp. oral taxon 218,21,21
2633022,2,712357,Leptotrichia sp. oral taxon 212,20,20
32067,2,157687,Leptotrichia wadei,189,189
32067,2,157688,Leptotrichia hofstadii,154,154
32067,2,554406,Leptotrichia hongkongensis,129,129
32067,2,40542,Leptotrichia buccalis,110,110
32067,2,157691,Leptotrichia shahii,43,43
1129771,1,2755140,Pseudoleptotrichia,2396,2396
2755140,2,157692,Pseudoleptotrichia goodfellowii,2396,2396
1129771,1,168808,Sneathia,5,5
168808,2,187101,Sneathia vaginalis,5,5
203492,1,848,Fusobacterium,23335,23336
848,2,2663009,Fusobacterium pseudoperiodonticum,20873,20874
848,2,76857,Fusobacterium polymorphum,129,129
848,2,76859,Fusobacterium animalis,98,98
848,2,860,Fusobacterium periodonticum,93,93
848,2,851,Fusobacterium nucleatum,80,80
848,2,1583098,Fusobacterium hwasookii,37,37
848,2,285729,Fusobacterium canifelinum,18,18
848,2,155615,Fusobacterium vincentii,13,13
848,2,859,Fusobacterium necrophorum,9,9
848,2,856,Fusobacterium varium,5,5
848,2,2764326,Fusobacterium hominis,2,2
848,2,850,Fusobacterium mortiferum,1,1
712,1,713,Actinobacillus,17471,17472
713,2,715,Actinobacillus pleuropneumoniae,15663,15663
713,2,254839,Actinobacillus genomosp. 1,35,35
713,2,718,Actinobacillus equuli,32,32
713,2,716,Actinobacillus suis,16,16
713,2,720,Actinobacillus lignieresii,16,16
713,2,189834,Actinobacillus porcitonsillarum,8,8
713,2,230709,Actinobacillus genomosp. 2,7,7
713,2,157339,Actinobacillus arthritidis,5,5
713,2,51049,Actinobacillus indolicus,2,2
712,1,724,Haemophilus,16524,16525
724,1,2609962,unclassified Haemophilus,15757,15757
2609962,2,712310,Haemophilus sp. oral taxon 036,15757,15757
724,2,726,Haemophilus haemolyticus,70,70
724,2,727,Haemophilus influenzae,62,62
724,2,729,Haemophilus parainfluenzae,13,13
724,2,730,[Haemophilus] ducreyi,2,2
724,2,735,Haemophilus parahaemolyticus,2,2
724,2,249188,Haemophilus pittmaniae,2,2
712,1,2094023,Glaesserella,15566,15566
2094023,2,738,Glaesserella parasuis,15547,15547
2094023,1,2629322,unclassified Glaesserella,3,3
2629322,2,2030797,Glaesserella sp. 15-184,3,3
712,1,214906,Histophilus,8547,8547
214906,2,731,Histophilus somni,8547,8547
712,1,75984,Mannheimia,7439,7439
75984,2,75985,Mannheimia haemolytica,6985,6985
75984,2,85404,Mannheimia varigena,135,135
75984,2,85402,Mannheimia granulomatis,82,82
75984,2,2770636,Mannheimia bovis,48,48
75984,1,2645054,unclassified Mannheimia,46,46
2645054,2,1432056,Mannheimia sp. USDA-ARS-USMARC-1261,45,45
2645054,2,2679995,Mannheimia sp. ZY171111,1,1
75984,2,111844,Mannheimia pernigra,42,42
712,1,416916,Aggregatibacter,3879,3879
416916,2,739,Aggregatibacter segnis,3627,3627
416916,1,2639383,unclassified Aggregatibacter,16,16
2639383,2,2866570,Aggregatibacter sp. Marseille-P9115,8,8
2639383,2,712150,Aggregatibacter sp. oral taxon 513,4,4
2639383,2,2820817,Aggregatibacter sp. 2125159857,3,3
416916,2,732,Aggregatibacter aphrophilus,8,8
712,1,476528,Bibersteinia,180,180
476528,2,47735,Bibersteinia trehalosi,180,180
712,1,745,Pasteurella,12,12
745,2,747,Pasteurella multocida,8,8
745,2,753,Pasteurella canis,1,1
745,2,97481,Pasteurella skyensis,1,1
745,2,2827233,Pasteurella atlantica,1,1
712,1,155493,Gallibacterium,8,8
155493,2,750,Gallibacterium anatis,4,4
155493,2,505341,Gallibacterium salpingitidis,1,1
712,1,292486,Avibacterium,2,2
292486,2,728,Avibacterium paragallinarum,1,1
292486,1,2685287,unclassified Avibacterium,1,1
712,1,1960084,Rodentibacter,2,2
1960084,2,1796644,Rodentibacter caecimuris,1,1
1960084,2,2778911,Rodentibacter haemolyticus,1,1
712,1,697331,Basfia,1,1
712,1,1249016,Otariodibacter,1,1
1249016,2,1032623,Otariodibacter oris,1,1
712,1,1520333,Vespertiliibacter,1,1
1520333,2,1443036,Vespertiliibacter pulmonis,1,1
2903219,1,226,Alteromonas,5599,5599
226,2,589873,Alteromonas australica,4429,4429
226,1,2614992,unclassified Alteromonas,15,15
2614992,2,2785913,Alteromonas sp. B31-7,10,10
226,2,314275,Alteromonas mediterranea,2,2
226,2,1479524,Alteromonas gracilis,1,1
267890,1,22,Shewanella,9,9
22,2,332186,Shewanella xiamenensis,3,3
22,2,38313,Shewanella algae,1,1
22,1,196818,unclassified Shewanella,1,1
267888,1,53246,Pseudoalteromonas,3,3
53246,2,288,Pseudoalteromonas atlantica,3,3
267893,1,135575,Idiomarina,1,1
135575,1,2614829,unclassified Idiomarina,1,1
2614829,2,2100422,Idiomarina sp. OT37-5b,1,1
543,1,561,Escherichia,11,11
561,2,562,Escherichia coli,9,9
561,1,2608889,unclassified Escherichia,1,1
2608889,2,1884818,Escherichia sp.,1,1
2890311,1,570,Klebsiella,5,5
570,2,573,Klebsiella pneumoniae,4,4
570,2,1134687,Klebsiella michiganensis,1,1
543,1,590,Salmonella,3,3
590,2,28901,Salmonella enterica,3,3
543,1,547,Enterobacter,1,1
543,1,544,Citrobacter,1,1
1903414,1,583,Proteus,6,6
583,2,584,Proteus mirabilis,3,3
583,2,585,Proteus vulgaris,2,2
1903410,1,71655,Brenneria,1,1
71655,2,2722756,Brenneria izadpanahii,1,1
468,1,475,Moraxella,35,35
475,2,29433,Moraxella ovis,30,30
475,2,2904122,Moraxella nasicaprae,5,5
468,1,469,Acinetobacter,3,3
469,1,909768,Acinetobacter calcoaceticus/baumannii complex,1,1
909768,2,470,Acinetobacter baumannii,1,1
468,1,497,Psychrobacter,1,1
497,1,196806,unclassified Psychrobacter,1,1
196806,2,1720344,Psychrobacter sp. AntiMn-1,1,1
641,1,662,Vibrio,11,11
662,2,666,Vibrio cholerae,4,4
662,1,2614977,unclassified Vibrio,2,2
2614977,2,2993714,Vibrio sp. gvc,1,1
2614977,2,2751176,Vibrio sp. B1ASS3,1,1
662,1,717610,Vibrio harveyi group,2,2
717610,2,669,Vibrio harveyi,1,1
717610,2,680,Vibrio campbellii,1,1
662,2,2077090,Vibrio gangliei,1,1
662,2,29495,Vibrio navarrensis,1,1
135621,1,286,Pseudomonas,3,3
286,2,319939,Pseudomonas otitidis,1,1
286,1,136841,Pseudomonas aeruginosa group,1,1
136841,2,287,Pseudomonas aeruginosa,1,1
135621,1,2901261,Denitrificimonas,1,1
2901261,2,521720,Denitrificimonas caeni,1,1
135620,1,28253,Marinomonas,2,2
28253,2,2773454,Marinomonas algicola,2,2
224372,1,3020832,Alloalcanivorax,1,1
3020832,2,1094342,Alloalcanivorax xenomutans,1,1
1706372,1,2847769,Aequoribacter,1,1
2847769,2,2518989,Aequoribacter fuscus,1,1
1706375,1,630749,Spongiibacter,1,1
630749,1,2631504,unclassified Spongiibacter,1,1
2631504,2,1620392,Spongiibacter sp. IMCC21906,1,1
444,1,445,Legionella,2,2
445,2,451,Legionella micdadei,2,2
84642,1,642,Aeromonas,1,1
119060,1,32008,Burkholderia,7414,7414
32008,1,87882,Burkholderia cepacia complex,7189,7189
87882,2,95486,Burkholderia cenocepacia,4690,4690
87882,2,292,Burkholderia cepacia,51,51
87882,2,488447,Burkholderia contaminans,41,41
87882,2,60550,Burkholderia pyrrocinia,26,26
87882,2,179879,Burkholderia anthina,24,24
87882,2,2978683,Burkholderia orbicola,19,19
87882,2,87883,Burkholderia multivorans,19,19
87882,2,488730,Burkholderia arboris,17,17
87882,2,152480,Burkholderia ambifaria,16,16
87882,2,101571,Burkholderia ubonensis,10,10
87882,2,482957,Burkholderia lata,10,10
87882,2,95485,Burkholderia stabilis,8,8
87882,2,1207504,Burkholderia pseudomultivorans,8,8
87882,2,488446,Burkholderia latens,7,7
87882,2,488729,Burkholderia metallica,7,7
87882,2,488731,Burkholderia seminalis,7,7
87882,2,1503055,Burkholderia territorii,3,3
87882,2,2015348,Burkholderia aenigmatica,3,3
87882,2,60552,Burkholderia vietnamiensis,3,3
87882,2,488732,Burkholderia diffusa,2,2
32008,1,2613784,unclassified Burkholderia,8,8
2613784,2,2906514,Burkholderia sp. S-53,2,2
2613784,2,2813843,Burkholderia sp. LAS2,2,2
2613784,2,416344,Burkholderia sp. KJ006,1,1
2613784,2,2854261,Burkholderia sp. EMB26,1,1
2613784,2,2217913,Burkholderia sp. JP2-270,1,1
32008,1,111527,pseudomallei group,4,4
111527,2,13373,Burkholderia mallei,1,1
111527,2,28450,Burkholderia pseudomallei,1,1
111527,2,57975,Burkholderia thailandensis,1,1
111527,2,1385591,Burkholderia mayonis,1,1
32008,2,337,Burkholderia glumae,1,1
481,1,482,Neisseria,886,886
482,2,2666100,Neisseria brasiliensis,880,880
481,1,194195,Alysiella,1,1
2093822,1,2093823,Candidatus Nanosynbacter,61266,61269
2093823,2,2572088,Candidatus Nanosynbacter featherlites,61077,61080
95818,1,2905967,Candidatus Minimicrobia,12,12
2905967,2,2841264,Candidatus Minimicrobia vallesae,12,12
72294,1,194,Campylobacter,24262,24263
194,2,824,Campylobacter gracilis,24257,24258
2845253,1,157,Treponema,10464,10464
157,2,69710,Treponema vincentii,7496,7496
157,1,2638727,unclassified Treponema,159,159
2638727,2,1659192,Treponema sp. OMZ 305,77,77
2638727,2,1643513,Treponema sp. OMZ 857,12,12
2638727,2,120682,Treponema sp. OMZ 803,9,9
2638727,2,1539298,Treponema sp. OMZ 838,5,5
2638727,2,1643512,Treponema sp. OMZ 855,5,5
2638727,2,2563662,Treponema sp. OMZ 906,3,3
2638727,2,2563668,Treponema sp. OMZ 799,3,3
2638727,2,2563664,Treponema sp. OMZ 788,1,1
157,2,58231,Treponema medium,62,62
157,2,158,Treponema denticola,14,14
157,2,162,Treponema phagedenis,2,2
157,2,409322,Treponema pedis,2,2
157,2,221027,Treponema putidum,2,2
163735,1,3913,Vigna,3,3
3913,2,3914,Vigna angularis,2,2
3913,2,157791,Vigna radiata,1,1
163735,1,3820,Cajanus,1,1
3820,2,3821,Cajanus cajan,1,1
163735,1,3846,Glycine,1,1
3846,1,1462606,Glycine subgen. Soja,1,1
1462606,2,3848,Glycine soja,1,1
163722,1,3826,Cicer,1,1
3826,2,3827,Cicer arietinum,1,1
163742,1,3877,Medicago,1,1
3877,2,3880,Medicago truncatula,1,1
163729,1,3869,Lupinus,1,1
3869,2,3871,Lupinus angustifolius,1,1
325284,1,72171,Ziziphus,4,4
72171,2,326968,Ziziphus jujuba,4,4
3481,1,3484,Humulus,1,1
3484,2,3486,Humulus lupulus,1,1
721805,1,3754,Prunus,1,1
16714,1,16718,Juglans,1,1
16718,2,2249226,Juglans microcarpa x Juglans regia,1,1
235882,1,3980,Hevea,1,1
3980,2,3981,Hevea brasiliensis,1,1
4011,1,23461,Mangifera,1,1
23461,2,29780,Mangifera indica,1,1
214907,1,3633,Gossypium,1,1
3633,2,29729,Gossypium arboreum,1,1
2841728,1,41574,Erigeron,6,6
