parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
2608887,2,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,1,1
2608887,2,3038077,Streptococcus sp. D7B5,1,1
2608887,2,2975349,Streptococcus sp. FSL W8-0197,1,1
2608887,2,1902136,Streptococcus sp. NPS 308,1,1
1301,1,119603,Streptococcus dysgalactiae group,20,20
119603,2,1336,Streptococcus equi,14,14
119603,2,1334,Streptococcus dysgalactiae,6,6
1301,2,1311,Streptococcus agalactiae,19,19
1301,2,1307,Streptococcus suis,14,14
1301,2,1308,Streptococcus thermophilus,13,13
1301,1,671232,Streptococcus anginosus group,12,12
671232,2,1328,Streptococcus anginosus,8,8
671232,2,76860,Streptococcus constellatus,3,3
671232,2,1338,Streptococcus intermedius,1,1
1301,2,28037,Streptococcus mitis,9,9
1301,2,1314,Streptococcus pyogenes,8,8
1301,2,1304,Streptococcus salivarius,6,6
1301,2,68892,Streptococcus infantis,6,6
1301,2,1302,Streptococcus gordonii,5,5
1301,2,1309,Streptococcus mutans,4,4
1301,2,113107,Streptococcus australis,4,4
1301,2,1340,Streptococcus porcinus,3,3
1301,2,1305,Streptococcus sanguinis,3,3
1301,2,2819619,Streptococcus toyakuensis,2,2
1301,2,1433513,Streptococcus gwangjuense,2,2
1301,2,684066,Streptococcus lactarius,2,2
1301,2,257758,Streptococcus pseudopneumoniae,2,2
1301,2,45634,Streptococcus cristatus,2,2
1301,2,33040,Streptococcus milleri,2,2
1301,2,1318,Streptococcus parasanguinis,2,2
1301,2,150055,Streptococcus lutetiensis,1,1
1301,2,1326,Streptococcus acidominimus,1,1
1301,2,1501662,Streptococcus parasuis,1,1
1301,2,1814128,Streptococcus halotolerans,1,1
1301,2,361101,Streptococcus pseudoporcinus,1,1
1301,2,1341,Streptococcus ratti,1,1
1301,2,2173853,Streptococcus chenjunshii,1,1
1301,2,149016,Streptococcus urinalis,1,1
1301,2,1343,Streptococcus vestibularis,1,1
1301,2,1345,Streptococcus ferus,1,1
1301,2,2382163,Streptococcus koreensis,1,1
1301,2,102684,Streptococcus infantarius,1,1
1301,2,82348,Streptococcus pluranimalium,1,1
1301,2,2781599,Streptococcus oriscaviae,1,1
33958,1,1578,Lactobacillus,3,3
1578,2,147802,Lactobacillus iners,3,3
33958,1,2767842,Lactiplantibacillus,1,1
2767842,2,1590,Lactiplantibacillus plantarum,1,1
33958,1,2767885,Latilactobacillus,1,1
2767885,2,1599,Latilactobacillus sakei,1,1
33958,1,2742598,Limosilactobacillus,1,1
2742598,2,1613,Limosilactobacillus fermentum,1,1
33958,1,46255,Weissella,1,1
46255,2,1249,Weissella paramesenteroides,1,1
186828,1,29393,Dolosigranulum,2,2
29393,2,29394,Dolosigranulum pigrum,2,2
186828,1,82800,Desemzia,1,1
82800,2,82801,Desemzia incerta,1,1
186828,1,82802,Trichococcus,1,1
82802,1,189664,environmental samples,1,1
189664,2,189665,uncultured Trichococcus sp.,1,1
81852,1,1350,Enterococcus,3,3
1350,2,44008,Enterococcus cecorum,2,2
1350,2,1351,Enterococcus faecalis,1,1
539738,1,1378,Gemella,17039,17098
1378,2,84135,Gemella sanguinis,17001,17060
1378,2,29391,Gemella morbillorum,4,4
1378,2,1379,Gemella haemolysans,1,1
1378,1,2624949,unclassified Gemella,1,1
2624949,2,2840371,Gemella sp. zg-570,1,1
186817,1,1386,Bacillus,16328,16385
1386,1,653685,Bacillus subtilis group,5164,5182
653685,1,1938374,Bacillus amyloliquefaciens group,4786,4802
1938374,2,492670,Bacillus velezensis,3151,3162
1938374,2,1390,Bacillus amyloliquefaciens,546,547
1938374,2,659243,Bacillus siamensis,112,112
653685,2,1452,Bacillus atrophaeus,84,84
653685,2,1423,Bacillus subtilis,65,65
653685,2,72361,Bacillus vallismortis,41,41
653685,1,653388,Bacillus mojavensis subgroup,27,27
653388,2,260554,Bacillus halotolerans,22,22
653388,2,72360,Bacillus mojavensis,5,5
653685,2,227866,Bacillus tequilensis,23,23
653685,2,96241,Bacillus spizizenii,22,22
653685,2,483913,Bacillus inaquosorum,21,21
653685,2,1648923,Bacillus paralicheniformis,14,14
653685,2,2054641,Bacillus stercoris,11,11
653685,2,1402,Bacillus licheniformis,6,6
1386,1,185979,unclassified Bacillus (in: firmicutes),246,246
185979,2,2821409,Bacillus sp. LJBV19,32,32
185979,2,3139388,Bacillus sp. YBsi01,28,28
185979,2,2585772,Bacillus sp. HNA3,23,23
185979,2,2975302,Bacillus sp. FSL R5-0443,19,19
185979,2,2665175,Bacillus sp. AM1(2019),17,17
185979,2,2975294,Bacillus sp. FSL K6-2861,16,16
185979,2,2867004,Bacillus sp. FCW2,15,15
185979,2,2842457,Bacillus sp. JNUCC-22,15,15
185979,2,3117553,Bacillus sp. MT(2024),8,8
185979,2,2912260,Bacillus sp. R45,5,5
185979,2,2049935,Bacillus sp. Lzh-5,5,5
185979,2,2093834,Bacillus sp. ZY-1-1,5,5
185979,2,2587848,Bacillus sp. THAF10,4,4
185979,2,2975306,Bacillus sp. FSL R5-0593,4,4
185979,2,2975344,Bacillus sp. EU63,4,4
185979,2,98228,Bacillus sp. OxB-1,2,2
185979,2,2975303,Bacillus sp. FSL R5-0447,2,2
185979,2,3077585,Bacillus sp. DTU_2020_1000418_1_SI_GHA_SEK_038,2,2
185979,2,2014076,Bacillus sp. FJAT-42376,2,2
185979,2,2954675,Bacillus sp. FSL K6-1003,1,1
185979,2,2682541,Bacillus sp. N1-1,1,1
185979,2,2709784,Bacillus sp. KH172YL63,1,1
185979,2,2762329,Bacillus sp. PAMC26543,1,1
185979,2,2789210,Bacillus sp. A1(2020),1,1
185979,2,2842458,Bacillus sp. JNUCC-24,1,1
185979,2,2921523,Bacillus sp. FSL L8-0528,1,1
185979,2,2921530,Bacillus sp. FSL M7-0307,1,1
185979,2,2921562,Bacillus sp. FSL K6-0972,1,1
185979,2,2921577,Bacillus sp. FSL R5-0422,1,1
185979,2,1127744,Bacillus sp. JS,1,1
185979,2,2954720,Bacillus sp. PS196,1,1
185979,2,2954725,Bacillus sp. PS108,1,1
185979,2,2975293,Bacillus sp. FSL K6-1560,1,1
185979,2,2975298,Bacillus sp. FSL L8-0358,1,1
185979,2,486398,Bacillus sp. S3,1,1
185979,2,467262,Bacillus sp. T3,1,1
185979,2,2982700,Bacillus sp. L381,1,1
185979,2,2998081,Bacillus sp. KICET-1,1,1
185979,2,3073816,Bacillus sp. NEB1478,1,1
185979,2,1570330,Bacillus sp. BH072,1,1
185979,2,1071078,Bacillus sp. NSP9.1,1,1
185979,2,1941347,Bacillus sp. 275,1,1
185979,2,1774743,Bacillus sp. SDLI1,1,1
185979,2,1581038,Bacillus sp. FJAT-22090,1,1
185979,2,2009331,Bacillus sp. MD-5,1,1
185979,2,1705566,Bacillus sp. FJAT-18017,1,1
1386,1,86661,Bacillus cereus group,31,31
86661,2,1396,Bacillus cereus,7,7
86661,2,1428,Bacillus thuringiensis,7,7
86661,2,64104,Bacillus pseudomycoides,5,5
86661,2,1405,Bacillus mycoides,2,2
86661,2,1890302,Bacillus wiedmannii,2,2
1386,2,2487276,Bacillus cabrialesii,19,19
1386,2,1408,Bacillus pumilus,16,16
1386,2,1925020,Bacillus swezeyi,10,10
1386,2,1441095,Bacillus gobiensis,10,10
1386,2,2715209,Bacillus rugosus,7,7
1386,1,1792192,Bacillus altitudinis complex,4,4
1792192,2,293387,Bacillus altitudinis,4,4
1386,2,1664069,Bacillus glycinifermentans,4,4
1386,2,324767,Bacillus infantis,3,3
1386,2,1983719,Bacillus shivajii,2,2
1386,2,561879,Bacillus safensis,2,2
1386,2,1455,Bacillus badius,2,2
1386,2,2672567,Bacillus aquiflavi,1,1
1386,2,2728853,Bacillus fonticola,1,1
1386,2,1547283,Bacillus weihaiensis,1,1
1386,2,86663,Bacillus carboniphilus,1,1
1386,2,1471,Bacillus methanolicus,1,1
186817,1,1221880,Psychrobacillus,2,2
1221880,2,2283160,Psychrobacillus glaciei,1,1
186817,1,2837504,Heyndrickxia,2,2
2837504,2,1398,Heyndrickxia coagulans,2,2
186817,1,175304,Lentibacillus,2,2
175304,1,2614679,unclassified Lentibacillus,2,2
2614679,2,2518176,Lentibacillus sp. CBA3610,2,2
186817,1,2675229,Peribacillus,1,1
2675229,2,1407,Peribacillus psychrosaccharolyticus,1,1
186817,1,2675232,Neobacillus,1,1
2675232,1,2675272,unclassified Neobacillus,1,1
2675272,2,3070680,Neobacillus sp. OS1-2,1,1
186817,1,2685905,Salicibibacter,1,1
186817,1,2800373,Priestia,1,1
186817,1,3033930,Fervidibacillus,1,1
186817,1,74385,Gracilibacillus,1,1
74385,2,2663022,Gracilibacillus salitolerans,1,1
186817,1,129337,Geobacillus,1,1
129337,1,2642459,unclassified Geobacillus,1,1
2642459,2,1233873,Geobacillus sp. GHH01,1,1
90964,1,1279,Staphylococcus,4,4
1279,2,1280,Staphylococcus aureus,3,3
90964,1,2803850,Mammaliicoccus,1,1
2803850,2,1296,Mammaliicoccus sciuri,1,1
186822,1,44249,Paenibacillus,3,3
44249,1,185978,unclassified Paenibacillus,2,2
185978,2,2921654,Paenibacillus sp. FSL R5-0701,1,1
44249,2,1333845,Paenibacillus sophorae,1,1
186820,1,1637,Listeria,2,2
1637,2,1639,Listeria monocytogenes,2,2
1843491,1,970,Selenomonas,17780,17842
970,1,2637378,unclassified Selenomonas,17749,17811
2637378,2,1884263,Selenomonas sp. oral taxon 920,17744,17806
2637378,2,712538,Selenomonas sp. oral taxon 478,2,2
2637378,2,712528,Selenomonas sp. oral taxon 126,1,1
2637378,2,713030,Selenomonas sp. oral taxon 136,1,1
970,2,135079,Selenomonas dianae,1,1
31977,1,29465,Veillonella,6895,6919
29465,2,39777,Veillonella atypica,6888,6912
29465,1,2630086,unclassified Veillonella,1,1
2630086,2,2682455,Veillonella sp. S12025-13,1,1
1570339,1,543311,Parvimonas,15,15
543311,2,33033,Parvimonas micra,15,15
1570339,1,31983,Helcococcus,2,2
31983,2,40091,Helcococcus kunzii,2,2
1737407,1,1582879,Ezakiella,1,1
1582879,2,1852374,Ezakiella massiliensis,1,1
1268,1,32207,Rothia,34095,34214
32207,2,172042,Rothia aeria,34091,34210
32207,2,2047,Rothia dentocariosa,1,1
85023,1,33882,Microbacterium,1,1
33882,2,162426,Microbacterium hominis,1,1
85023,1,1649457,Homoserinibacter,1,1
1649457,1,2649549,unclassified Homoserinibacter,1,1
2649549,2,2985506,Homoserinibacter sp. YIM 151385,1,1
1653,1,1716,Corynebacterium,15171,15224
1716,2,43768,Corynebacterium matruchotii,15171,15224
31953,1,1678,Bifidobacterium,1,1
1678,2,28026,Bifidobacterium pseudocatenulatum,1,1
171552,1,2974257,Hoylesella,65864,66094
2974257,2,76123,Hoylesella enoeca,65848,66078
2974257,2,28127,Hoylesella buccalis,14,14
171552,1,2884814,Pseudoprevotella,7347,7372
2884814,2,2133944,Pseudoprevotella muciniphila,7347,7372
171552,1,838,Prevotella,7217,7242
838,2,28129,Prevotella denticola,6820,6843
838,2,28131,Prevotella intermedia,51,51
838,2,28132,Prevotella melaninogenica,40,40
838,2,28133,Prevotella nigrescens,32,32
838,2,1177574,Prevotella jejuni,31,31
838,2,282402,Prevotella multiformis,8,8
838,2,52227,Prevotella dentalis,6,6
838,2,589437,Prevotella scopos,6,6
838,2,470565,Prevotella histicola,5,5
838,1,2638335,unclassified Prevotella,4,4
2638335,2,652716,Prevotella sp. oral taxon 299,2,2
2638335,2,712471,Prevotella sp. oral taxon 475,1,1
2638335,2,2913621,Prevotella sp. E9-3,1,1
838,2,28128,Prevotella corporis,3,3
838,2,28137,Prevotella veroralis,3,3
838,2,589436,Prevotella fusca,3,3
838,2,28125,Prevotella bivia,1,1
171552,1,2974251,Segatella,2,2
2974251,2,165179,Segatella copri,1,1
2974251,2,2518605,Segatella hominis,1,1
171552,1,577309,Paraprevotella,1,1
577309,2,454154,Paraprevotella clara,1,1
815,1,909656,Phocaeicola,51227,51406
909656,2,821,Phocaeicola vulgatus,49921,50095
909656,2,357276,Phocaeicola dorei,82,82
909656,2,376805,Phocaeicola salanitronis,12,12
909656,2,387090,Phocaeicola coprophilus,2,2
815,1,816,Bacteroides,15258,15311
816,2,329854,Bacteroides intestinalis,14896,14948
816,2,818,Bacteroides thetaiotaomicron,46,46
816,2,28116,Bacteroides ovatus,29,29
816,1,2646097,unclassified Bacteroides,18,18
2646097,2,2785531,Bacteroides sp. HF-162,12,12
2646097,2,2847299,Bacteroides sp. DH3716P,5,5
2646097,2,3117552,Bacteroides sp. MSB163,1,1
816,2,674529,Bacteroides faecis,16,16
816,2,817,Bacteroides fragilis,14,14
816,2,2650157,Bacteroides zhangwenhongii,11,11
816,2,820,Bacteroides uniformis,10,10
816,2,291645,Bacteroides nordii,9,9
816,2,28111,Bacteroides eggerthii,7,7
816,2,2650158,Bacteroides luhongzhouii,4,4
816,2,290053,Bacteroides helcogenes,2,2
816,2,291644,Bacteroides salyersiae,2,2
816,2,47678,Bacteroides caccae,2,2
816,2,371601,Bacteroides xylanisolvens,2,2
816,2,246787,Bacteroides cellulosilyticus,1,1
816,1,139043,environmental samples,1,1
139043,2,162156,uncultured Bacteroides sp.,1,1
816,2,2715212,Bacteroides faecium,1,1
816,2,28119,Bacteroides zoogleoformans,1,1
816,2,28113,Bacteroides heparinolyticus,1,1
2005525,1,195950,Tannerella,26484,26576
195950,2,712710,Tannerella serpentiformis,26484,26576
2005525,1,375288,Parabacteroides,35,35
375288,2,823,Parabacteroides distasonis,22,22
375288,2,387661,Parabacteroides johnsonii,5,5
375288,2,2685834,Parabacteroides chongii,4,4
2005473,1,2815786,Sodaliphilus,14061,14110
2815786,2,2606626,Sodaliphilus pleomorphus,14061,14110
2005473,1,2518495,Duncaniella,5110,5127
2518495,1,2649562,unclassified Duncaniella,5095,5112
2649562,2,2576606,Duncaniella sp. B8,153,153
2649562,2,2530392,Duncaniella sp. C9,16,16
2518495,2,2518971,Duncaniella dubosii,3,3
2005473,1,1918540,Muribaculum,1334,1338
1918540,2,1796646,Muribaculum intestinale,1323,1327
1918540,2,2530390,Muribaculum gordoncarteri,1,1
171550,1,239759,Alistipes,11135,11174
239759,2,2585118,Alistipes communis,11118,11156
239759,2,328814,Alistipes shahii,4,4
239759,2,214856,Alistipes finegoldii,1,1
239759,1,538948,environmental samples,1,1
538948,2,538949,uncultured Alistipes sp.,1,1
239759,2,626932,Alistipes indistinctus,1,1
2005519,1,397864,Barnesiella,7,7
397864,2,397865,Barnesiella viscericola,4,4
397864,1,2645177,unclassified Barnesiella,3,3
2645177,2,1965590,Barnesiella sp. An22,3,3
171551,1,836,Porphyromonas,1,1
836,1,2645799,unclassified Porphyromonas,1,1
2645799,2,712435,Porphyromonas sp. oral taxon 275,1,1
1853231,1,574697,Butyricimonas,1,1
574697,2,544645,Butyricimonas virosa,1,1
49546,1,1016,Capnocytophaga,51991,52173
1016,2,2708117,Capnocytophaga endodontalis,51540,51720
1016,2,1019,Capnocytophaga sputigena,43,43
1016,2,1018,Capnocytophaga ochracea,22,22
1016,1,2640652,unclassified Capnocytophaga,17,17
2640652,2,1705617,Capnocytophaga sp. oral taxon 323,8,8
2640652,2,2545799,Capnocytophaga sp. FDAARGOS_737,5,5
2640652,2,1316596,Capnocytophaga sp. oral taxon 878,2,2
1016,2,1017,Capnocytophaga gingivalis,4,4
1016,2,45243,Capnocytophaga haemolytica,1,1
1016,2,327575,Capnocytophaga leadbetteri,1,1
1016,2,1848904,Capnocytophaga stomatis,1,1
2762318,1,34084,Riemerella,21174,21248
34084,2,34085,Riemerella anatipestifer,21171,21245
2762318,1,59735,Bergeyella,4859,4876
59735,2,1585976,Bergeyella cardium,4859,4876
2762318,1,59734,Empedobacter,7,7
59734,2,343874,Empedobacter falsenii,6,6
59734,2,247,Empedobacter brevis,1,1
2782232,1,59732,Chryseobacterium,3,3
59732,2,651561,Chryseobacterium arthrosphaerae,2,2
59732,1,2593645,unclassified Chryseobacterium,1,1
2762318,1,28250,Ornithobacterium,1,1
28250,2,28251,Ornithobacterium rhinotracheale,1,1
200667,1,3051458,Chondrinema,1,1
3051458,2,2994555,Chondrinema litorale,1,1
1129771,1,32067,Leptotrichia,93659,93987
32067,2,109328,Leptotrichia trevisanii,93074,93400
32067,1,2633022,unclassified Leptotrichia,155,155
2633022,2,3058373,Leptotrichia sp. HMT-225,52,52
2633022,2,712362,Leptotrichia sp. oral taxon 221,44,44
2633022,2,712368,Leptotrichia sp. oral taxon 498,29,29
2633022,2,712357,Leptotrichia sp. oral taxon 212,12,12
2633022,2,712361,Leptotrichia sp. oral taxon 218,11,11
2633022,2,1785996,Leptotrichia sp. oral taxon 847,3,3
32067,2,157687,Leptotrichia wadei,63,63
32067,2,157688,Leptotrichia hofstadii,62,62
32067,2,554406,Leptotrichia hongkongensis,62,62
32067,2,40542,Leptotrichia buccalis,60,60
32067,2,157691,Leptotrichia shahii,9,9
1129771,1,2755140,Pseudoleptotrichia,2385,2393
2755140,2,157692,Pseudoleptotrichia goodfellowii,2385,2393
1129771,1,168808,Sneathia,1,1
168808,2,187101,Sneathia vaginalis,1,1
203492,1,848,Fusobacterium,23249,23330
848,2,2663009,Fusobacterium pseudoperiodonticum,22155,22232
848,2,76859,Fusobacterium animalis,100,100
848,2,76857,Fusobacterium polymorphum,73,73
848,2,851,Fusobacterium nucleatum,72,72
848,2,860,Fusobacterium periodonticum,56,56
848,2,1583098,Fusobacterium hwasookii,29,29
848,2,155615,Fusobacterium vincentii,28,28
848,2,285729,Fusobacterium canifelinum,15,15
848,2,859,Fusobacterium necrophorum,9,9
848,2,850,Fusobacterium mortiferum,4,4
848,2,856,Fusobacterium varium,1,1
848,2,2764326,Fusobacterium hominis,1,1
712,1,713,Actinobacillus,17522,17583
713,2,715,Actinobacillus pleuropneumoniae,16749,16807
713,2,718,Actinobacillus equuli,42,42
713,2,254839,Actinobacillus genomosp. 1,22,22
713,2,716,Actinobacillus suis,16,16
713,2,720,Actinobacillus lignieresii,12,12
713,2,230709,Actinobacillus genomosp. 2,8,8
713,2,157339,Actinobacillus arthritidis,7,7
713,2,189834,Actinobacillus porcitonsillarum,5,5
713,2,51049,Actinobacillus indolicus,3,3
713,2,51161,Actinobacillus delphinicola,1,1
712,1,724,Haemophilus,16502,16559
724,1,2609962,unclassified Haemophilus,16157,16213
2609962,2,712310,Haemophilus sp. oral taxon 036,16157,16213
724,2,726,Haemophilus haemolyticus,45,45
724,2,727,Haemophilus influenzae,37,37
724,2,729,Haemophilus parainfluenzae,15,15
724,2,730,[Haemophilus] ducreyi,1,1
724,2,735,Haemophilus parahaemolyticus,1,1
724,2,249188,Haemophilus pittmaniae,1,1
712,1,2094023,Glaesserella,15598,15652
2094023,2,738,Glaesserella parasuis,15567,15621
2094023,1,2629322,unclassified Glaesserella,16,16
2629322,2,2030797,Glaesserella sp. 15-184,16,16
712,1,214906,Histophilus,8537,8566
214906,2,731,Histophilus somni,8537,8566
712,1,75984,Mannheimia,7574,7600
75984,2,75985,Mannheimia haemolytica,7149,7174
75984,2,85404,Mannheimia varigena,121,121
75984,2,85402,Mannheimia granulomatis,112,112
75984,2,2770636,Mannheimia bovis,54,54
75984,1,2645054,unclassified Mannheimia,45,45
2645054,2,1432056,Mannheimia sp. USDA-ARS-USMARC-1261,45,45
75984,2,111844,Mannheimia pernigra,44,44
712,1,416916,Aggregatibacter,3869,3882
416916,2,739,Aggregatibacter segnis,3727,3740
416916,1,2639383,unclassified Aggregatibacter,15,15
2639383,2,2866570,Aggregatibacter sp. Marseille-P9115,10,10
2639383,2,712150,Aggregatibacter sp. oral taxon 513,2,2
2639383,2,2820817,Aggregatibacter sp. 2125159857,2,2
416916,2,732,Aggregatibacter aphrophilus,5,5
416916,2,714,Aggregatibacter actinomycetemcomitans,4,4
712,1,476528,Bibersteinia,206,206
476528,2,47735,Bibersteinia trehalosi,206,206
712,1,745,Pasteurella,17,17
745,2,747,Pasteurella multocida,15,15
745,2,97481,Pasteurella skyensis,1,1
745,2,2827233,Pasteurella atlantica,1,1
712,1,155493,Gallibacterium,6,6
155493,2,750,Gallibacterium anatis,3,3
155493,2,505341,Gallibacterium salpingitidis,1,1
712,1,697331,Basfia,3,3
697331,2,653940,Basfia succiniciproducens,3,3
712,1,1960084,Rodentibacter,2,2
1960084,2,2778911,Rodentibacter haemolyticus,2,2
712,1,292486,Avibacterium,1,1
292486,2,728,Avibacterium paragallinarum,1,1
712,1,2899790,Mergibacter,1,1
2899790,2,221402,Mergibacter septicus,1,1
2903219,1,226,Alteromonas,5579,5598
226,2,589873,Alteromonas australica,5167,5185
226,1,2614992,unclassified Alteromonas,24,24
2614992,2,2785913,Alteromonas sp. B31-7,20,20
2614992,2,1714845,Alteromonas sp. BL110,1,1
2614992,2,2267264,Alteromonas sp. RKMC-009,1,1
226,2,314275,Alteromonas mediterranea,4,4
226,2,1479524,Alteromonas gracilis,3,3
226,2,28108,Alteromonas macleodii,1,1
226,2,1858656,Alteromonas pelagimontana,1,1
72275,1,1858563,Alkalimarinus,1,1
1858563,2,1632866,Alkalimarinus sediminis,1,1
267890,1,22,Shewanella,13,13
22,2,332186,Shewanella xiamenensis,4,4
22,2,558541,Shewanella chilikensis,2,2
22,2,2864206,Shewanella psychrotolerans,1,1
22,2,256839,Shewanella decolorationis,1,1
22,2,2726434,Shewanella oncorhynchi,1,1
22,1,196818,unclassified Shewanella,1,1
196818,2,2989725,Shewanella sp. JNE10-2,1,1
22,2,1738770,Shewanella inventionis,1,1
267888,1,53246,Pseudoalteromonas,10,10
53246,1,194690,unclassified Pseudoalteromonas,7,7
194690,2,2822846,Pseudoalteromonas sp. SCSIO 43088,3,3
194690,2,1390185,Pseudoalteromonas sp. DL-6,2,2
194690,2,2810196,Pseudoalteromonas sp. JC3,1,1
194690,2,2822847,Pseudoalteromonas sp. SCSIO 43101,1,1
53246,2,1190813,Pseudoalteromonas shioyasakiensis,2,2
53246,2,288,Pseudoalteromonas atlantica,1,1
543,1,561,Escherichia,47,47
561,2,562,Escherichia coli,46,46
2890311,1,570,Klebsiella,20,20
570,2,573,Klebsiella pneumoniae,12,12
570,2,1134687,Klebsiella michiganensis,2,2
570,2,1463165,Klebsiella quasipneumoniae,2,2
543,1,590,Salmonella,12,12
590,2,28901,Salmonella enterica,12,12
543,1,547,Enterobacter,3,3
547,1,354276,Enterobacter cloacae complex,3,3
