parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1350,2,1352,Enterococcus faecium,10,10
1350,2,1351,Enterococcus faecalis,8,8
186828,1,29393,Dolosigranulum,10,10
29393,2,29394,Dolosigranulum pigrum,10,10
186828,1,117563,Granulicatella,8,8
117563,2,46124,Granulicatella adiacens,5,5
117563,2,137732,Granulicatella elegans,3,3
186828,1,1470540,Jeotgalibaca,1,1
1470540,2,1868794,Jeotgalibaca arthritidis,1,1
33958,1,2767887,Ligilactobacillus,4,4
2767887,2,1623,Ligilactobacillus ruminis,4,4
33958,1,1578,Lactobacillus,3,3
1578,2,33959,Lactobacillus johnsonii,1,1
1578,2,147802,Lactobacillus iners,1,1
33958,1,46255,Weissella,1,1
46255,2,1631871,Weissella jogaejeotgali,1,1
33958,1,2742598,Limosilactobacillus,1,1
2742598,2,1598,Limosilactobacillus reuteri,1,1
33958,1,2759736,Lacticaseibacillus,1,1
2759736,2,3025672,Lacticaseibacillus pabuli,1,1
33958,1,2767893,Lentilactobacillus,1,1
2767893,2,152331,Lentilactobacillus parabuchneri,1,1
186827,1,46123,Abiotrophia,10,10
46123,2,46125,Abiotrophia defectiva,10,10
186827,1,66831,Facklamia,1,1
66831,2,178214,Facklamia hominis,1,1
539738,1,1378,Gemella,71444,71444
1378,2,1379,Gemella haemolysans,31513,31513
1378,2,84135,Gemella sanguinis,26926,26926
1378,2,29391,Gemella morbillorum,12745,12745
1378,1,2624949,unclassified Gemella,11,11
2624949,2,1785995,Gemella sp. oral taxon 928,7,7
90964,1,1279,Staphylococcus,21,21
1279,2,1280,Staphylococcus aureus,18,18
1279,1,2815305,Staphylococcus intermedius group,1,1
2815305,2,283734,Staphylococcus pseudintermedius,1,1
1279,2,1288,Staphylococcus xylosus,1,1
90964,1,3076173,Macrococcoides,1,1
3076173,2,69966,Macrococcoides caseolyticum,1,1
186817,1,1386,Bacillus,2,2
1386,1,86661,Bacillus cereus group,2,2
86661,2,1405,Bacillus mycoides,1,1
86661,2,1428,Bacillus thuringiensis,1,1
186818,1,1569,Sporosarcina,1,1
1569,1,2647733,unclassified Sporosarcina,1,1
2647733,2,1930546,Sporosarcina sp. P37,1,1
186818,1,651660,Paenisporosarcina,1,1
651660,2,417367,Paenisporosarcina antarctica,1,1
186803,1,1164882,Lachnoanaerobaculum,83376,83376
1164882,2,617123,Lachnoanaerobaculum umeaense,83247,83247
1164882,2,2490855,Lachnoanaerobaculum gingivalis,6,6
186803,1,2316020,Mediterraneibacter,3,3
2316020,2,33039,[Ruminococcus] torques,3,3
3030910,1,86331,Mogibacterium,6291,6291
86331,2,114527,Mogibacterium diversum,6271,6271
86331,2,114528,Mogibacterium neglectum,1,1
186804,1,1505652,Terrisporobacter,1,1
1505652,2,1460447,Terrisporobacter petrolearius,1,1
186804,1,1870884,Clostridioides,1,1
1870884,2,1496,Clostridioides difficile,1,1
31979,1,1485,Clostridium,8,8
1485,1,2614128,unclassified Clostridium,4,4
2614128,2,3070996,Clostridium sp. MB40-C1,4,4
1485,2,1491,Clostridium botulinum,3,3
1485,2,29341,Clostridium argentinense,1,1
216572,1,216851,Faecalibacterium,4,4
216572,1,1637257,Mageeibacillus,1,1
1637257,2,884684,Mageeibacillus indolicus,1,1
216572,1,2304687,Petroclostridium,1,1
2304687,1,2619260,unclassified Petroclostridium,1,1
2619260,2,3045146,Petroclostridium sp. X23,1,1
189325,1,3136917,Helicovermis,1,1
3136917,2,3065157,Helicovermis profundi,1,1
2786988,1,2786989,Koleobacter,1,1
2786989,2,2751313,Koleobacter methoxysyntrophicus,1,1
31977,1,29465,Veillonella,40579,40579
29465,2,29466,Veillonella parvula,29542,29542
29465,2,39777,Veillonella atypica,10754,10754
29465,2,423477,Veillonella rogosae,7,7
29465,2,248315,Veillonella rodentium,2,2
29465,2,39778,Veillonella dispar,1,1
29465,2,2682456,Veillonella nakazawae,1,1
1570339,1,543311,Parvimonas,8560,8560
543311,2,33033,Parvimonas micra,8560,8560
1570339,1,31983,Helcococcus,3,3
31983,2,40091,Helcococcus kunzii,2,2
31983,2,72026,Helcococcus ovis,1,1
1570339,1,165779,Anaerococcus,1,1
165779,2,1870984,Anaerococcus mediterraneensis,1,1
2042895,1,1505664,Gottschalkia,1,1
1505664,2,1556,Gottschalkia acidurici,1,1
128827,1,118747,Bulleidia,1,1
118747,1,2704656,unclassified Bulleidia,1,1
2704656,2,2806552,Bulleidia sp. zg-1006,1,1
128827,1,123375,Solobacterium,1,1
123375,2,102148,Solobacterium moorei,1,1
1268,1,32207,Rothia,66971,66971
32207,2,2047,Rothia dentocariosa,33289,33289
32207,2,172042,Rothia aeria,30047,30047
32207,2,43675,Rothia mucilaginosa,3442,3442
2805590,1,265976,Serinicoccus,1,1
265976,2,1078471,Serinicoccus profundi,1,1
31957,1,1912216,Cutibacterium,40808,40808
1912216,2,1747,Cutibacterium acnes,40516,40516
1912216,2,33010,Cutibacterium avidum,2,2
2049,1,2529408,Schaalia,9237,9237
2529408,2,52773,Schaalia meyeri,7398,7398
2529408,2,1660,Schaalia odontolytica,1833,1833
2529408,1,2691889,unclassified Schaalia,1,1
2691889,2,3059028,Schaalia sp. HMT-172,1,1
2049,1,1654,Actinomyces,1,1
1654,2,2763540,Actinomyces trachealis,1,1
2049,1,184869,Varibaculum,1,1
184869,2,2811781,Varibaculum prostatecancerukia,1,1
2049,1,1522056,Flaviflexus,1,1
1522056,2,2496867,Flaviflexus ciconiae,1,1
2049,1,2740557,Pauljensenia,1,1
2740557,2,178339,Pauljensenia hongkongensis,1,1
1653,1,1716,Corynebacterium,5325,5325
1716,2,43768,Corynebacterium matruchotii,5323,5323
1716,2,43765,Corynebacterium amycolatum,2,2
697024,1,741759,Tomitella,1,1
741759,2,2597660,Tomitella fengzijianii,1,1
31953,1,1678,Bifidobacterium,1,1
1678,2,216816,Bifidobacterium longum,1,1
2070,1,1813,Amycolatopsis,1,1
1813,1,2618356,unclassified Amycolatopsis,1,1
2618356,2,2975955,Amycolatopsis sp. NBC_00345,1,1
2131,1,2132,Spiroplasma,2,2
481,1,482,Neisseria,157379,157379
482,2,486,Neisseria lactamica,83475,83475
482,2,495,Neisseria elongata,19853,19853
482,2,485,Neisseria gonorrhoeae,13691,13691
482,2,488,Neisseria mucosa,8230,8230
482,2,484,Neisseria flavescens,8007,8007
482,1,2623750,unclassified Neisseria,6213,6213
2623750,2,655307,Neisseria sp. KEM232,5824,5824
2623750,2,2972775,Neisseria sp. Marseille-Q5346,150,150
2623750,2,3077590,Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055,90,90
2623750,2,1871109,Neisseria sp. RH3002v2g,86,86
2623750,2,2937985,Neisseria sp. Marseille-Q6792,31,31
2623750,2,2912675,Neisseria sp. Dent CA1/247,7,7
2623750,2,641148,Neisseria sp. oral taxon 014,5,5
2623750,2,2995413,Neisseria sp. 3986,1,1
482,2,487,Neisseria meningitidis,4176,4176
482,2,28449,Neisseria subflava,2484,2484
482,2,483,Neisseria cinerea,2143,2143
482,2,490,Neisseria sicca,61,61
482,2,33053,Neisseria perflava,61,61
482,2,326522,Neisseria animaloris,17,17
482,2,496,Neisseria macacae,13,13
482,2,2912188,Neisseria lisongii,10,10
482,2,267212,Neisseria bacilliformis,9,9
482,2,1853276,Neisseria weixii,9,9
482,2,1853278,Neisseria chenwenguii,8,8
482,2,2666100,Neisseria brasiliensis,8,8
482,2,492,Neisseria animalis,8,8
482,2,194197,Neisseria dentiae,7,7
482,2,640030,Neisseria zalophi,6,6
482,2,28091,Neisseria weaveri,4,4
482,2,326523,Neisseria zoodegmatis,4,4
482,2,1470200,Neisseria arctica,4,4
482,2,2709396,Neisseria yangbaofengii,4,4
482,2,607711,Neisseria wadsworthii,3,3
482,2,1815583,Neisseria musculi,3,3
482,2,607712,Neisseria shayeganii,2,2
482,2,1931275,Neisseria dumasiana,2,2
482,2,493,Neisseria canis,2,2
481,1,538,Eikenella,12532,12532
538,2,539,Eikenella corrodens,12518,12518
538,2,2528037,Eikenella exigua,1,1
481,1,212742,Morococcus,4,4
212742,2,1056807,Morococcus cerebrosus,4,4
481,1,59,Vitreoscilla,1,1
481,1,32257,Kingella,1,1
32257,2,502,Kingella denitrificans,1,1
481,1,299568,Uruburuella,1,1
299568,2,1282863,Uruburuella testudinis,1,1
481,1,1193515,Snodgrassella,1,1
119060,1,32008,Burkholderia,13832,13832
32008,1,87882,Burkholderia cepacia complex,13405,13405
87882,2,95486,Burkholderia cenocepacia,8691,8691
87882,2,488447,Burkholderia contaminans,69,69
87882,2,292,Burkholderia cepacia,64,64
87882,2,179879,Burkholderia anthina,61,61
87882,2,2978683,Burkholderia orbicola,57,57
87882,2,60550,Burkholderia pyrrocinia,51,51
87882,2,152480,Burkholderia ambifaria,24,24
87882,2,488731,Burkholderia seminalis,23,23
87882,2,482957,Burkholderia lata,20,20
87882,2,87883,Burkholderia multivorans,20,20
87882,2,95485,Burkholderia stabilis,19,19
87882,2,488730,Burkholderia arboris,19,19
87882,2,101571,Burkholderia ubonensis,18,18
87882,2,488729,Burkholderia metallica,13,13
87882,2,488446,Burkholderia latens,11,11
87882,2,152500,Burkholderia dolosa,7,7
87882,2,488732,Burkholderia diffusa,5,5
87882,2,1207504,Burkholderia pseudomultivorans,5,5
87882,2,1503054,Burkholderia stagnalis,4,4
87882,2,1503055,Burkholderia territorii,4,4
87882,2,2015348,Burkholderia aenigmatica,4,4
87882,2,60552,Burkholderia vietnamiensis,2,2
32008,1,2613784,unclassified Burkholderia,19,19
2613784,2,1637853,Burkholderia sp. NRF60-BP8,6,6
2613784,2,2811788,Burkholderia sp. MS455,3,3
2613784,2,2811789,Burkholderia sp. MS389,2,2
2613784,2,1637862,Burkholderia sp. LA-2-3-30-S1-D2,1,1
2613784,2,1637869,Burkholderia sp. MSMB0856,1,1
32008,1,111527,pseudomallei group,4,4
111527,2,57975,Burkholderia thailandensis,2,2
111527,2,1503053,Burkholderia singularis,1,1
32008,2,337,Burkholderia glumae,3,3
712,1,724,Haemophilus,58159,58159
724,1,2609962,unclassified Haemophilus,27747,27747
2609962,2,712310,Haemophilus sp. oral taxon 036,27747,27747
724,2,726,Haemophilus haemolyticus,11629,11629
724,2,727,Haemophilus influenzae,9241,9241
724,2,729,Haemophilus parainfluenzae,4321,4321
724,2,735,Haemophilus parahaemolyticus,3157,3157
724,2,249188,Haemophilus pittmaniae,4,4
724,2,197575,Haemophilus aegyptius,2,2
712,1,416916,Aggregatibacter,31244,31244
416916,2,732,Aggregatibacter aphrophilus,31144,31144
416916,1,2639383,unclassified Aggregatibacter,5,5
2639383,2,2820817,Aggregatibacter sp. 2125159857,2,2
416916,2,714,Aggregatibacter actinomycetemcomitans,1,1
712,1,75984,Mannheimia,2,2
75984,2,75985,Mannheimia haemolytica,2,2
712,1,745,Pasteurella,2,2
745,2,747,Pasteurella multocida,2,2
712,1,109471,Bisgaardia,1,1
109471,2,109472,Bisgaardia hudsonensis,1,1
712,1,155493,Gallibacterium,1,1
155493,2,750,Gallibacterium anatis,1,1
712,1,214906,Histophilus,1,1
214906,2,731,Histophilus somni,1,1
712,1,1960084,Rodentibacter,1,1
1960084,2,2778911,Rodentibacter haemolyticus,1,1
2903219,1,226,Alteromonas,3570,3570
226,2,589873,Alteromonas australica,2856,2856
226,1,2614992,unclassified Alteromonas,10,10
2614992,2,2785913,Alteromonas sp. B31-7,8,8
2614992,2,1714845,Alteromonas sp. BL110,1,1
226,2,28108,Alteromonas macleodii,1,1
226,2,314275,Alteromonas mediterranea,1,1
267888,1,53246,Pseudoalteromonas,1,1
468,1,469,Acinetobacter,3354,3354
469,2,40215,Acinetobacter junii,2892,2892
469,1,196816,unclassified Acinetobacter,12,12
196816,2,2953738,Acinetobacter sp. Z1,3,3
196816,2,3045147,Acinetobacter sp. KCTC 92772,2,2
196816,2,2714110,Acinetobacter sp. Marseille-Q1620,1,1
196816,2,2004644,Acinetobacter sp. WCHA45,1,1
196816,2,2983215,Acinetobacter sp. ESL0695,1,1
469,1,909768,Acinetobacter calcoaceticus/baumannii complex,5,5
909768,2,470,Acinetobacter baumannii,3,3
909768,2,106654,Acinetobacter nosocomialis,1,1
909768,2,1530123,Acinetobacter seifertii,1,1
469,2,280145,Acinetobacter colistiniresistens,2,2
469,2,29430,Acinetobacter haemolyticus,1,1
469,2,70348,Acinetobacter dispersus,1,1
469,2,52133,Acinetobacter venetianus,1,1
469,2,2943497,Acinetobacter tibetensis,1,1
469,2,40214,Acinetobacter johnsonii,1,1
543,1,561,Escherichia,9,9
561,2,562,Escherichia coli,1,1
2890311,1,570,Klebsiella,1,1
570,1,2608929,unclassified Klebsiella,1,1
2608929,2,2686364,Klebsiella sp. PCX,1,1
543,1,83654,Leclercia,1,1
83654,1,2627398,unclassified Leclercia,1,1
2627398,2,2681308,Leclercia sp. 119287,1,1
1903409,1,551,Erwinia,2,2
551,2,1922217,Candidatus Erwinia haradaeae,2,2
1903409,1,53335,Pantoea,1,1
53335,1,2630326,unclassified Pantoea,1,1
2630326,2,3037258,Pantoea sp. X85,1,1
1903414,1,637,Arsenophonus,1,1
637,2,634113,Candidatus Arsenophonus lipoptenae,1,1
34064,1,262,Francisella,10,10
135621,1,286,Pseudomonas,2,2
286,1,196821,unclassified Pseudomonas,2,2
196821,2,3074147,Pseudomonas sp. SG20052,2,2
641,1,662,Vibrio,1,1
84642,1,225143,Oceanisphaera,1,1
225143,2,1903694,Oceanisphaera avium,1,1
1706373,1,48073,Microbulbifer,1,1
2826938,1,234,Brucella,1,1
1129771,1,32067,Leptotrichia,38841,38841
32067,2,157687,Leptotrichia wadei,20915,20915
32067,1,2633022,unclassified Leptotrichia,17338,17338
2633022,2,712357,Leptotrichia sp. oral taxon 212,16138,16138
2633022,2,712368,Leptotrichia sp. oral taxon 498,1051,1051
2633022,2,1785996,Leptotrichia sp. oral taxon 847,42,42
2633022,2,712361,Leptotrichia sp. oral taxon 218,34,34
2633022,2,3058373,Leptotrichia sp. HMT-225,16,16
2633022,2,712362,Leptotrichia sp. oral taxon 221,15,15
32067,2,109328,Leptotrichia trevisanii,60,60
32067,2,157691,Leptotrichia shahii,42,42
32067,2,157688,Leptotrichia hofstadii,27,27
32067,2,554406,Leptotrichia hongkongensis,25,25
32067,2,40542,Leptotrichia buccalis,22,22
1129771,1,2755140,Pseudoleptotrichia,2,2
2755140,2,157692,Pseudoleptotrichia goodfellowii,2,2
203492,1,848,Fusobacterium,27567,27567
848,2,2663009,Fusobacterium pseudoperiodonticum,15630,15630
848,2,851,Fusobacterium nucleatum,7657,7657
848,2,860,Fusobacterium periodonticum,1217,1217
848,2,76859,Fusobacterium animalis,222,222
848,2,76857,Fusobacterium polymorphum,202,202
848,2,285729,Fusobacterium canifelinum,68,68
848,2,155615,Fusobacterium vincentii,54,54
848,2,1583098,Fusobacterium hwasookii,53,53
848,1,2648384,unclassified Fusobacterium,7,7
2648384,2,671211,Fusobacterium sp. oral taxon 203,7,7
848,2,850,Fusobacterium mortiferum,6,6
848,2,2764326,Fusobacterium hominis,4,4
848,2,856,Fusobacterium varium,3,3
848,2,859,Fusobacterium necrophorum,3,3
848,2,849,Fusobacterium gonidiaformans,2,2
2005525,1,195950,Tannerella,21617,21617
195950,2,712710,Tannerella serpentiformis,21615,21615
195950,2,28112,Tannerella forsythia,1,1
2005525,1,375288,Parabacteroides,1,1
375288,2,823,Parabacteroides distasonis,1,1
171552,1,838,Prevotella,20814,20814
838,2,28129,Prevotella denticola,17468,17468
838,2,28131,Prevotella intermedia,2807,2807
838,2,28132,Prevotella melaninogenica,16,16
838,2,28133,Prevotella nigrescens,6,6
838,2,589436,Prevotella fusca,5,5
838,2,1177574,Prevotella jejuni,4,4
838,2,282402,Prevotella multiformis,2,2
838,1,2638335,unclassified Prevotella,1,1
2638335,2,652716,Prevotella sp. oral taxon 299,1,1
171552,1,2974257,Hoylesella,8,8
2974257,2,28127,Hoylesella buccalis,5,5
2974257,2,76123,Hoylesella enoeca,3,3
815,1,816,Bacteroides,4,4
816,2,818,Bacteroides thetaiotaomicron,2,2
816,1,2646097,unclassified Bacteroides,2,2
2646097,2,2162637,Bacteroides sp. PHL 2737,1,1
2646097,2,2847299,Bacteroides sp. DH3716P,1,1
815,1,909656,Phocaeicola,1,1
909656,2,376805,Phocaeicola salanitronis,1,1
49546,1,52959,Polaribacter,1,1
52959,1,196858,unclassified Polaribacter,1,1
196858,2,1855336,Polaribacter sp. KT25b,1,1
72294,1,194,Campylobacter,39768,39768
194,2,199,Campylobacter concisus,39686,39686
194,2,200,Campylobacter curvus,1,1
194,2,76517,Campylobacter hominis,1,1
194,2,203,Campylobacter rectus,1,1
2845253,1,157,Treponema,5,5
157,1,2638727,unclassified Treponema,5,5
2638727,2,2563668,Treponema sp. OMZ 799,4,4
49,1,39643,Sorangium,3,3
39643,2,56,Sorangium cellulosum,3,3
95818,1,2905967,Candidatus Minimicrobia,1,1
2905967,2,2841264,Candidatus Minimicrobia vallesae,1,1
721813,1,3749,Malus,5,5
3749,2,3752,Malus sylvestris,5,5
721805,1,3754,Prunus,1,1
3754,2,3755,Prunus dulcis,1,1
3481,1,3482,Cannabis,2,2
3482,2,3483,Cannabis sativa,2,2
325284,1,72171,Ziziphus,1,1
72171,2,326968,Ziziphus jujuba,1,1
3503,1,3511,Quercus,3,3
3511,2,97700,Quercus lobata,1,1
16714,1,13402,Carya,1,1
13402,2,32201,Carya illinoinensis,1,1
16714,1,16718,Juglans,1,1
16718,2,51240,Juglans regia,1,1
163743,1,3887,Pisum,1,1
3887,2,3888,Pisum sativum,1,1
163743,1,3904,Vicia,1,1
3904,2,3911,Vicia villosa,1,1
235883,1,3982,Manihot,1,1
3982,2,3983,Manihot esculenta,1,1
1699524,1,3932,Eucalyptus,5,5
3932,2,71139,Eucalyptus grandis,5,5
214907,1,3633,Gossypium,3,3
3633,2,29729,Gossypium arboreum,2,2
3633,2,3635,Gossypium hirsutum,1,1
4011,1,23461,Mangifera,2,2
23461,2,29780,Mangifera indica,2,2
424564,1,4071,Capsicum,3,3
4071,2,4072,Capsicum annuum,3,3
424569,1,24646,Lycium,1,1
24646,2,112874,Lycium ferocissimum,1,1
424574,1,4107,Solanum,1,1
4107,2,45834,Solanum dulcamara,1,1
2836339,1,21880,Salvia,2,2
21880,1,2026555,Salvia subgen. Calosphace,2,2
2026555,1,2026556,core Calosphace,2,2
2026556,2,180675,Salvia splendens,2,2
19955,1,13492,Diospyros,1,1
13492,2,55363,Diospyros lotus,1,1
25692,1,35939,Impatiens,1,1
35939,2,253017,Impatiens glandulifera,1,1
742010,1,4264,Cynara,1,1
4264,2,4265,Cynara cardunculus,1,1
745062,1,4235,Lactuca,1,1
4235,2,4236,Lactuca sativa,1,1
1003242,1,397391,Malania,2,2
397391,2,397392,Malania oleifera,2,2
1307775,1,3561,Spinacia,1,1
3561,2,3562,Spinacia oleracea,1,1
169729,1,51952,Elaeis,5,5
51952,2,51953,Elaeis guineensis,5,5
640630,1,4520,Lolium,3,3
4520,2,89674,Lolium rigidum,2,2
4520,2,4522,Lolium perenne,1,1
1648030,1,4564,Triticum,1,1
4564,2,4572,Triticum urartu,1,1
4642,1,4650,Zingiber,2,2
4650,2,94328,Zingiber officinale,2,2
4637,1,4640,Musa,1,1
4640,2,4641,Musa acuminata,1,1
703533,1,4685,Asparagus,1,1
4685,2,4686,Asparagus officinalis,1,1
1462614,1,3468,Papaver,2,2
3468,2,3469,Papaver somniferum,2,2
3401,1,3402,Magnolia,2,2
3402,2,86752,Magnolia sinica,2,2
4328,1,54954,Telopea,1,1
54954,2,54955,Telopea speciosissima,1,1
3367,1,3368,Cryptomeria,7,7
3368,2,3369,Cryptomeria japonica,7,7
207598,1,9605,Homo,7,7
9605,2,9606,Homo sapiens,7,7
1639119,1,5820,Plasmodium,2,2
5820,1,418103,Plasmodium (Plasmodium),2,2
418103,2,5855,Plasmodium vivax,2,2
2788787,2,1566990,Streptococcus phage SpSL1,7,7
2788787,2,1701828,Streptococcus phage phiARI0468-2,5,5
2731619,1,3044785,Paclarkvirus,7,7
3044785,2,3060513,Paclarkvirus IPP39,7,7
3094845,2,537874,Streptococcus phage PH15,3,3
